userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,restingCaloriesFromActivity,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp
96200873,2023-01-27,022c382975b74d4c8722f39400825f76,86400000,2836,722,2114,2836,2836,2836,722,16511,13750,15500,15500,2023-01-27T08:00:00.0,2023-01-28T08:00:00.0,2023-01-27T00:00:00.0,2023-01-28T00:00:00.0,4545,8365,3,37,150,10,39,152,44,43,1674892800000,true,true,false,false,false,false,false,0,96200873,2023-01-27,TOTAL,28,19,93,1045,141,252,1438,25260,24540,38160,15120,8460,86280,8100,12420,4020,AWAKE,43,34,93,604,131,250,985,-7919,24180,12060,15000,7860,59100,7860,12360,3960,ASLEEP,6,7,78,441,10,2,453,33179,360,26100,120,600,27180,240,60,60,96200873,2023-01-27,46,85,1,HIGHEST,100,MEASURED,2023-01-27T08:01:00.0,LOWEST,38,MEASURED,2023-01-28T05:52:00.0,MOSTRECENT,61,MEASURED,2023-01-28T08:00:00.0,ENDOFDAY,38,MEASURED,2023-01-28T05:54:00.0,39,150,82800002,52,STARTOFDAY,100,MEASURED,2023-01-27T08:01:00.0
96200873,2023-01-28,0d23d40b3b9a4057a1d88108389cc56c,86400000,2289,175,2114,2289,2289,2289,175,6837,14030,5600,5600,2023-01-28T08:00:00.0,2023-01-29T08:00:00.0,2023-01-28T00:00:00.0,2023-01-29T00:00:00.0,1080,6135,0,0,150,10,36,106,44,44,1674979200000,true,false,false,false,false,false,false,0,96200873,2023-01-28,TOTAL,17,14,91,1131,170,139,1440,52041,15660,52200,8340,10200,86400,8820,4800,2040,AWAKE,26,19,91,628,147,138,913,14967,14580,23100,8280,8820,54780,7980,4740,1860,ASLEEP,7,7,85,503,23,1,527,37074,1080,29100,60,1380,31620,840,60,180,96200873,2023-01-28,94,58,1,HIGHEST,100,MEASURED,2023-01-28T12:15:00.0,LOWEST,61,MEASURED,2023-01-28T08:01:00.0,MOSTRECENT,97,MEASURED,2023-01-29T08:00:00.0,ENDOFDAY,90,MEASURED,2023-01-29T07:14:00.0,37,106,72060002,,STARTOFDAY,61,MEASURED,2023-01-28T08:01:00.0
96200873,2023-01-29,8e2a2931df7a47c0bbd7da30a8d43ecf,86400000,2398,284,2114,2398,2398,2398,284,7777,13310,6370,6370,2023-01-29T08:00:00.0,2023-01-30T08:00:00.0,2023-01-29T00:00:00.0,2023-01-30T00:00:00.0,2490,5535,0,0,150,10,39,111,44,44,1675065600000,true,false,false,false,false,false,false,0,96200873,2023-01-29,TOTAL,31,21,92,1195,107,138,1440,21639,33540,38160,8280,6420,86400,11220,14700,7620,AWAKE,56,54,92,602,85,135,822,-23522,32940,3180,8100,5100,49320,11100,14400,7440,ASLEEP,6,6,92,593,22,3,618,45161,600,34980,180,1320,37080,120,300,180,96200873,2023-01-29,42,76,1,HIGHEST,100,MEASURED,2023-01-29T08:15:00.0,LOWEST,26,MEASURED,2023-01-30T03:35:00.0,MOSTRECENT,63,MEASURED,2023-01-30T08:00:00.0,ENDOFDAY,29,MEASURED,2023-01-30T05:08:00.0,40,108,66660002,,STARTOFDAY,97,MEASURED,2023-01-29T08:01:00.0
96200873,2023-01-30,7755d7204f8c4c6fae93d8d0458b6882,86400000,2841,727,2114,2841,2841,2841,727,13937,12210,13654,13654,2023-01-30T08:00:00.0,2023-01-31T08:00:00.0,2023-01-30T00:00:00.0,2023-01-31T00:00:00.0,4110,6450,3,38,150,10,38,172,43,42,1675152000000,true,true,false,false,false,false,false,0,96200873,2023-01-30,TOTAL,26,18,90,1072,166,201,1439,30679,26160,38160,12060,9960,86340,11160,12060,2940,AWAKE,42,34,90,580,158,199,937,-7479,24300,10500,11940,9480,56220,10860,10620,2820,ASLEEP,7,6,78,492,8,2,502,38158,1860,27660,120,480,30120,300,1440,120,96200873,2023-01-30,103,81,1,HIGHEST,100,MEASURED,2023-01-30T11:09:00.0,LOWEST,44,MEASURED,2023-01-31T03:31:00.0,MOSTRECENT,85,MEASURED,2023-01-31T08:00:00.0,ENDOFDAY,48,MEASURED,2023-01-31T05:05:00.0,39,170,67440002,48,STARTOFDAY,63,MEASURED,2023-01-30T08:01:00.0
96200873,2023-01-31,9ceb630471634ff1a70c61be0d0c4ed5,86400000,2851,737,2114,2851,2851,2851,737,16710,12390,15928,15928,2023-01-31T08:00:00.0,2023-02-01T08:00:00.0,2023-01-31T00:00:00.0,2023-02-01T00:00:00.0,4860,7728,2,34,150,10,39,150,43,43,1675238400000,true,true,false,false,false,false,false,0,96200873,2023-01-31,TOTAL,33,23,93,1086,149,202,1437,11950,32580,32580,12120,8940,86220,13380,12960,6240,AWAKE,48,43,93,689,144,201,1034,-17350,32580,8760,12060,8640,62040,13380,12960,6240,ASLEEP,6,7,23,397,5,1,403,29300,,23820,60,300,24180,,,,96200873,2023-01-31,50,81,1,HIGHEST,100,MEASURED,2023-01-31T10:39:00.0,LOWEST,25,MEASURED,2023-02-01T04:54:00.0,MOSTRECENT,54,MEASURED,2023-02-01T08:00:00.0,ENDOFDAY,38,MEASURED,2023-02-01T06:44:00.0,39,150,68580002,48,STARTOFDAY,85,MEASURED,2023-01-31T08:01:00.0
96200873,2023-02-01,907d6aef14dc45068220934b2e7a11db,86400000,2649,535,2114,2649,2649,2649,535,12404,13260,12090,12090,2023-02-01T08:00:00.0,2023-02-02T08:00:00.0,2023-02-01T00:00:00.0,2023-02-02T00:00:00.0,4110,5728,2,37,150,10,39,148,43,44,1675324800000,true,true,false,false,false,false,false,0,96200873,2023-02-01,TOTAL,25,18,90,1112,146,181,1439,31344,27540,39180,10860,8760,86340,14940,9300,3300,AWAKE,35,24,90,753,126,178,1057,3016,27000,18180,10680,7560,63420,14520,9180,3300,ASLEEP,5,6,66,359,20,3,382,28328,540,21000,180,1200,22920,420,120,,96200873,2023-02-01,109,73,1,HIGHEST,100,MEASURED,2023-02-01T13:11:00.0,LOWEST,44,MEASURED,2023-02-01T23:27:00.0,MOSTRECENT,90,MEASURED,2023-02-02T08:00:00.0,ENDOFDAY,80,MEASURED,2023-02-02T07:05:00.0,39,147,53940002,51,STARTOFDAY,54,MEASURED,2023-02-01T08:01:00.0
96200873,2023-02-02,ad6be38d7ae6400e8e549366d051bbe3,86400000,2985,871,2114,2985,2985,2985,871,18177,13180,16754,16754,2023-02-02T08:00:00.0,2023-02-03T08:00:00.0,2023-02-02T00:00:00.0,2023-02-03T00:00:00.0,4980,9250,3,39,150,10,37,171,43,43,1675411200000,true,true,false,false,false,false,false,0,96200873,2023-02-02,TOTAL,21,15,97,1046,168,226,1440,41572,16620,46140,13560,10080,86400,6420,7440,2760,AWAKE,33,23,97,559,152,225,936,6144,16440,17100,13500,9120,56160,6240,7440,2760,ASLEEP,7,7,37,487,16,1,504,35428,180,29040,60,960,30240,180,,,96200873,2023-02-02,81,79,1,HIGHEST,100,MEASURED,2023-02-02T09:07:00.0,LOWEST,54,MEASURED,2023-02-03T00:18:00.0,MOSTRECENT,92,MEASURED,2023-02-03T08:00:00.0,ENDOFDAY,65,MEASURED,2023-02-03T05:03:00.0,38,171,67860002,52,STARTOFDAY,90,MEASURED,2023-02-02T08:01:00.0
96200873,2023-02-03,b810fa157c094d26894c23561b08d961,86400000,2916,802,2114,2916,2916,2916,802,16124,13680,15344,15344,2023-02-03T08:00:00.0,2023-02-04T08:00:00.0,2023-02-03T00:00:00.0,2023-02-04T00:00:00.0,4784,7515,3,37,150,10,41,172,44,48,1675497600000,true,true,false,false,false,false,false,0,96200873,2023-02-03,TOTAL,31,21,92,989,255,195,1439,16962,25620,33720,11700,15300,86340,9420,8820,7380,AWAKE,37,25,92,644,160,195,999,450,21780,16860,11700,9600,59940,8460,8220,5100,ASLEEP,18,13,83,345,95,,440,16512,3840,16860,,5700,26400,960,600,2280,96200873,2023-02-03,70,100,1,HIGHEST,100,MEASURED,2023-02-03T09:19:00.0,LOWEST,42,MEASURED,2023-02-04T05:03:00.0,MOSTRECENT,62,MEASURED,2023-02-04T08:00:00.0,ENDOFDAY,48,MEASURED,2023-02-04T05:48:00.0,41,170,67800002,49,STARTOFDAY,92,MEASURED,2023-02-03T08:01:00.0
96200873,2023-02-04,21e36055c8094f4d84c582767f5c0df9,86400000,2719,605,2114,2719,2719,2719,605,13664,14170,12570,12570,2023-02-04T08:00:00.0,2023-02-05T08:00:00.0,2023-02-04T00:00:00.0,2023-02-05T00:00:00.0,6761,7374,5,18,150,10,39,155,44,44,1675584000000,true,true,false,false,false,false,false,0,96200873,2023-02-04,TOTAL,24,18,95,1059,128,250,1437,33245,22020,41520,15000,7680,86220,9600,8580,3840,AWAKE,33,23,95,715,112,249,1076,6787,21660,21240,14940,6720,64560,9240,8580,3840,ASLEEP,6,6,45,344,16,1,361,26458,360,20280,60,960,21660,360,,,96200873,2023-02-04,92,75,1,HIGHEST,100,MEASURED,2023-02-04T12:01:00.0,LOWEST,39,MEASURED,2023-02-05T02:19:00.0,MOSTRECENT,79,MEASURED,2023-02-05T08:00:00.0,ENDOFDAY,79,MEASURED,2023-02-05T08:00:00.0,39,152,60840002,19,STARTOFDAY,62,MEASURED,2023-02-04T08:01:00.0
96200873,2023-02-05,005e786f058a4ab896ebebd1669184e9,86400000,2529,415,2114,2529,2529,2529,415,11098,14120,9142,9142,2023-02-05T08:00:00.0,2023-02-06T08:00:00.0,2023-02-05T00:00:00.0,2023-02-06T00:00:00.0,8720,2655,0,0,150,10,38,112,44,42,1675670400000,true,false,false,false,false,false,false,0,96200873,2023-02-05,TOTAL,33,22,95,1167,160,113,1440,15360,33720,36300,6780,9600,86400,11100,12960,9660,AWAKE,56,52,95,630,146,113,889,-23002,33660,4140,6780,8760,53340,11040,12960,9660,ASLEEP,7,8,30,537,14,,551,38362,60,32160,,840,33060,60,,,96200873,2023-02-05,71,78,1,HIGHEST,100,MEASURED,2023-02-05T10:38:00.0,LOWEST,30,MEASURED,2023-02-06T03:58:00.0,MOSTRECENT,72,MEASURED,2023-02-06T08:00:00.0,ENDOFDAY,35,MEASURED,2023-02-06T04:48:00.0,38,110,3240002,,STARTOFDAY,79,MEASURED,2023-02-05T08:01:00.0
96200873,2023-02-06,c9c50279d97e4d9d83930edeea32b81f,86400000,2906,792,2114,2906,2906,2906,792,15515,13520,15092,15092,2023-02-06T08:00:00.0,2023-02-07T08:00:00.0,2023-02-06T00:00:00.0,2023-02-07T00:00:00.0,8325,3225,9,35,150,10,37,162,44,43,1675756800000,true,true,false,false,false,false,false,0,96200873,2023-02-06,TOTAL,30,21,95,1102,173,162,1437,21394,27240,38880,9720,10380,86220,7500,12360,7380,AWAKE,43,33,95,751,165,162,1078,-8093,27180,17880,9720,9900,64680,7440,12360,7380,ASLEEP,4,5,33,351,8,,359,29487,60,21000,,480,21540,60,,,96200873,2023-02-06,74,83,1,HIGHEST,100,MEASURED,2023-02-06T10:24:00.0,LOWEST,35,MEASURED,2023-02-07T00:56:00.0,MOSTRECENT,63,MEASURED,2023-02-07T08:00:00.0,ENDOFDAY,57,MEASURED,2023-02-07T07:27:00.0,38,162,67260002,44,STARTOFDAY,72,MEASURED,2023-02-06T08:01:00.0
96200873,2023-02-07,fbdc1f68513b4c5a90421c9d2890dd4f,86400000,2857,743,2114,2857,2857,2857,743,14166,13720,13933,13933,2023-02-07T08:00:00.0,2023-02-08T08:00:00.0,2023-02-07T00:00:00.0,2023-02-08T00:00:00.0,4971,6279,3,34,150,10,39,170,44,43,1675843200000,true,true,false,false,false,false,false,0,96200873,2023-02-07,TOTAL,33,22,92,1145,96,196,1437,15440,35040,33660,11760,5760,86220,13080,14040,7920,AWAKE,54,51,92,653,88,196,937,-22904,34980,4200,11760,5280,56220,13020,14040,7920,ASLEEP,5,6,44,492,8,,500,38344,60,29460,,480,30000,60,,,96200873,2023-02-07,83,81,1,HIGHEST,100,MEASURED,2023-02-07T11:28:00.0,LOWEST,26,MEASURED,2023-02-08T01:30:00.0,MOSTRECENT,65,MEASURED,2023-02-08T08:00:00.0,ENDOFDAY,31,MEASURED,2023-02-08T05:07:00.0,39,168,82380002,46,STARTOFDAY,63,MEASURED,2023-02-07T08:01:00.0
96200873,2023-02-08,77e0e87a860644e98962120e835d5b5b,86400000,2729,615,2114,2729,2729,2729,615,11494,13810,11606,11606,2023-02-08T08:00:00.0,2023-02-09T08:00:00.0,2023-02-08T00:00:00.0,2023-02-09T00:00:00.0,5042,3433,2,35,150,10,38,173,44,44,1675929600000,true,true,false,false,false,false,false,0,96200873,2023-02-08,TOTAL,17,13,90,1164,105,168,1437,58812,16920,52920,10080,6300,86220,7440,7320,2160,AWAKE,21,16,90,669,93,167,929,25015,13080,27060,10020,5580,55740,6840,5400,840,ASLEEP,11,8,82,495,12,1,508,33797,3840,25860,60,720,30480,600,1920,1320,96200873,2023-02-08,108,73,1,HIGHEST,100,MEASURED,2023-02-08T11:08:00.0,LOWEST,65,MEASURED,2023-02-08T08:01:00.0,MOSTRECENT,100,MEASURED,2023-02-09T08:00:00.0,ENDOFDAY,95,MEASURED,2023-02-09T04:59:00.0,39,173,54060002,47,STARTOFDAY,65,MEASURED,2023-02-08T08:01:00.0
96200873,2023-02-09,073fd697f46e4e12ad22cd7b06b2eb72,86400000,3229,1115,2114,3229,3229,3229,1115,17045,13580,16689,16689,2023-02-09T08:00:00.0,2023-02-10T08:00:00.0,2023-02-09T00:00:00.0,2023-02-10T00:00:00.0,7525,4960,9,82,150,10,37,190,44,43,1676016000000,true,true,false,false,false,false,false,0,96200873,2023-02-09,TOTAL,18,14,97,932,310,197,1439,42387,14940,40980,11820,18600,86340,8220,4380,2340,AWAKE,25,18,97,614,303,197,1114,17198,14700,22140,11820,18180,66840,7980,4380,2340,ASLEEP,5,6,43,318,7,,325,25189,240,18840,,420,19500,240,,,96200873,2023-02-09,57,68,1,HIGHEST,100,MEASURED,2023-02-09T08:01:00.0,LOWEST,63,MEASURED,2023-02-10T02:38:00.0,MOSTRECENT,89,MEASURED,2023-02-10T08:00:00.0,ENDOFDAY,89,MEASURED,2023-02-10T08:00:00.0,38,185,75720002,47,STARTOFDAY,100,MEASURED,2023-02-09T08:01:00.0
96200873,2023-02-10,34fb14baa19040e693474a5b78858980,86400000,2741,627,2114,2741,2741,2741,627,25587,13930,23336,23336,2023-02-10T08:00:00.0,2023-02-11T08:00:00.0,2023-02-10T00:00:00.0,2023-02-11T00:00:00.0,7905,11580,4,31,150,10,37,168,43,42,1676102400000,true,true,false,false,false,false,false,0,96200873,2023-02-10,TOTAL,17,13,92,1003,145,291,1439,50604,13200,46980,17460,8700,86340,5280,6720,1200,AWAKE,27,19,92,573,117,290,980,13985,12960,21420,17400,7020,58800,5100,6720,1140,ASLEEP,4,4,76,430,28,1,459,36619,240,25560,60,1680,27540,180,,60,96200873,2023-02-10,82,71,1,HIGHEST,100,MEASURED,2023-02-10T09:08:00.0,LOWEST,66,MEASURED,2023-02-10T17:01:00.0,MOSTRECENT,100,MEASURED,2023-02-11T08:00:00.0,ENDOFDAY,82,MEASURED,2023-02-11T05:49:00.0,37,164,82200002,46,STARTOFDAY,89,MEASURED,2023-02-10T08:01:00.0
96200873,2023-02-11,f4361342ea144dba9e244e2f78263416,86400000,2716,602,2114,2716,2716,2716,602,10008,15930,9388,9388,2023-02-11T08:00:00.0,2023-02-12T08:00:00.0,2023-02-11T00:00:00.0,2023-02-12T00:00:00.0,5400,3510,2,16,150,10,37,163,43,42,1676188800000,true,true,false,false,false,false,false,0,96200873,2023-02-11,TOTAL,21,15,95,1108,135,196,1439,46960,17580,48900,11760,8100,86340,6120,6600,4860,AWAKE,39,27,95,530,117,194,841,-1619,17460,14340,11640,7020,50460,6000,6600,4860,ASLEEP,4,5,41,578,18,2,598,48579,120,34560,120,1080,35880,120,,,96200873,2023-02-11,66,70,1,HIGHEST,100,MEASURED,2023-02-11T08:01:00.0,LOWEST,39,MEASURED,2023-02-11T23:34:00.0,MOSTRECENT,96,MEASURED,2023-02-12T08:00:00.0,ENDOFDAY,60,MEASURED,2023-02-12T05:07:00.0,37,163,56100002,20,STARTOFDAY,100,MEASURED,2023-02-11T08:01:00.0
96200873,2023-02-12,e256082521824689a75034b1c8deb5e8,86400000,2392,278,2114,2392,2392,2392,278,7222,15340,5915,5915,2023-02-12T08:00:00.0,2023-02-13T08:00:00.0,2023-02-12T00:00:00.0,2023-02-13T00:00:00.0,2535,4935,0,0,150,10,31,110,42,39,1676275200000,true,false,false,false,false,false,false,0,96200873,2023-02-12,TOTAL,36,24,94,1121,192,127,1440,5257,34500,32760,7620,11520,86400,11820,13980,8700,AWAKE,55,52,94,660,185,124,969,-24624,34200,5400,7440,11100,58140,11700,13860,8640,ASLEEP,9,9,79,461,7,3,471,29881,300,27360,180,420,28260,120,120,60,96200873,2023-02-12,28,77,1,HIGHEST,100,MEASURED,2023-02-12T08:24:00.0,LOWEST,28,MEASURED,2023-02-13T02:25:00.0,MOSTRECENT,47,MEASURED,2023-02-13T08:00:00.0,ENDOFDAY,29,MEASURED,2023-02-13T05:41:00.0,32,109,67260002,,STARTOFDAY,96,MEASURED,2023-02-12T08:01:00.0
96200873,2023-02-13,e45dca206cd94c47baad4d6ad273b8bc,86400000,2818,704,2114,2818,2818,2818,704,12073,13720,12044,12044,2023-02-13T08:00:00.0,2023-02-14T08:00:00.0,2023-02-13T00:00:00.0,2023-02-14T00:00:00.0,4275,4398,3,35,150,10,38,166,42,44,1676361600000,true,true,false,false,false,false,false,0,96200873,2023-02-13,TOTAL,23,16,91,1162,129,144,1435,45209,22740,46980,8640,7740,86100,7200,11880,3660,AWAKE,34,23,91,669,129,143,941,7202,21180,18960,8580,7740,56460,7200,10860,3120,ASLEEP,7,6,83,493,,1,494,38007,1560,28020,60,,29640,,1020,540,96200873,2023-02-13,139,86,1,HIGHEST,100,MEASURED,2023-02-13T13:08:00.0,LOWEST,47,MEASURED,2023-02-13T08:01:00.0,MOSTRECENT,100,MEASURED,2023-02-14T08:00:00.0,ENDOFDAY,73,MEASURED,2023-02-14T05:13:00.0,39,166,82260002,46,STARTOFDAY,47,MEASURED,2023-02-13T08:01:00.0
96200873,2023-02-14,cf5edec9f1f8486dbc1551aa0592469c,86400000,2781,667,2114,2781,2781,2781,667,12388,13390,12389,12389,2023-02-14T08:00:00.0,2023-02-15T08:00:00.0,2023-02-14T00:00:00.0,2023-02-15T00:00:00.0,4335,5560,6,32,150,10,38,169,42,41,1676448000000,true,true,false,false,false,false,false,0,96200873,2023-02-14,TOTAL,30,21,92,1093,153,193,1439,19080,30600,34980,11580,9180,86340,14520,10860,5220,AWAKE,47,43,92,620,133,191,944,-15310,30240,6960,11460,7980,56640,14340,10680,5220,ASLEEP,7,7,70,473,20,2,495,34390,360,28020,120,1200,29700,180,180,,96200873,2023-02-14,35,77,1,HIGHEST,100,MEASURED,2023-02-14T08:01:00.0,LOWEST,34,MEASURED,2023-02-15T05:11:00.0,MOSTRECENT,58,MEASURED,2023-02-15T08:00:00.0,ENDOFDAY,34,MEASURED,2023-02-15T05:12:00.0,38,165,81900002,44,STARTOFDAY,100,MEASURED,2023-02-14T08:01:00.0
96200873,2023-02-15,c8b9553afac24d5bbaa39c51116885c8,86400000,2917,803,2114,2917,2917,2917,803,13551,13190,13351,13351,2023-02-15T08:00:00.0,2023-02-16T08:00:00.0,2023-02-15T00:00:00.0,2023-02-16T00:00:00.0,6030,3145,1,32,150,10,39,169,42,45,1676534400000,true,true,false,false,false,false,false,0,96200873,2023-02-15,TOTAL,32,22,94,1123,117,199,1439,14759,29220,38160,11940,7020,86340,9300,13800,6120,AWAKE,49,43,94,631,106,199,936,-16017,28500,9360,11940,6360,56160,8640,13740,6120,ASLEEP,10,10,56,492,11,,503,30776,720,28800,,660,30180,660,60,,96200873,2023-02-15,87,78,1,HIGHEST,97,MEASURED,2023-02-15T13:24:00.0,LOWEST,28,MEASURED,2023-02-15T23:19:00.0,MOSTRECENT,67,MEASURED,2023-02-16T08:00:00.0,ENDOFDAY,39,MEASURED,2023-02-16T05:04:00.0,40,167,82020002,44,STARTOFDAY,58,MEASURED,2023-02-15T08:01:00.0
96200873,2023-02-16,56471331b8ca4fe5999507d94ffd43b9,86400000,3152,1038,2114,3152,3152,3152,1038,16552,13230,16173,16173,2023-02-16T08:00:00.0,2023-02-17T08:00:00.0,2023-02-16T00:00:00.0,2023-02-17T00:00:00.0,6180,3895,4,62,150,10,40,187,43,47,1676620800000,true,true,false,false,false,false,false,0,96200873,2023-02-16,TOTAL,30,21,91,921,290,227,1438,15520,21780,33480,13620,17400,86280,6780,11760,3240,AWAKE,39,27,91,624,263,226,1113,-1690,21480,15960,13560,15780,66780,6480,11760,3240,ASLEEP,11,11,42,297,27,1,325,17210,300,17520,60,1620,19500,300,,,96200873,2023-02-16,66,76,1,HIGHEST,94,MEASURED,2023-02-16T13:06:00.0,LOWEST,29,MEASURED,2023-02-17T01:59:00.0,MOSTRECENT,57,MEASURED,2023-02-17T08:00:00.0,ENDOFDAY,57,MEASURED,2023-02-17T08:00:00.0,41,186,75900002,53,STARTOFDAY,67,MEASURED,2023-02-16T08:01:00.0
96200873,2023-02-17,624434b6a8c14b41889a2be26b90351e,86400000,2836,722,2114,2836,2836,2836,722,12856,13900,12669,12669,2023-02-17T08:00:00.0,2023-02-18T08:00:00.0,2023-02-17T00:00:00.0,2023-02-18T00:00:00.0,5310,4725,3,34,150,10,40,168,44,48,1676707200000,true,true,false,false,false,false,false,0,96200873,2023-02-17,TOTAL,28,20,88,1048,199,190,1437,21499,25500,37380,11400,11940,86220,11220,11820,2460,AWAKE,39,28,88,655,166,189,1010,-3499,25080,14220,11340,9960,60600,10800,11820,2460,ASLEEP,9,9,41,393,33,1,427,24998,420,23160,60,1980,25620,420,,,96200873,2023-02-17,78,81,1,HIGHEST,100,MEASURED,2023-02-17T12:57:00.0,LOWEST,45,MEASURED,2023-02-18T05:42:00.0,MOSTRECENT,54,MEASURED,2023-02-18T08:00:00.0,ENDOFDAY,48,MEASURED,2023-02-18T06:20:00.0,41,166,67320002,47,STARTOFDAY,57,MEASURED,2023-02-17T08:01:00.0
96200873,2023-02-18,8226e27c8ca64590a642c4a2e79f3605,86400000,2824,710,2114,2824,2824,2824,710,10579,13800,10939,10939,2023-02-18T08:00:00.0,2023-02-19T08:00:00.0,2023-02-18T00:00:00.0,2023-02-19T00:00:00.0,3900,4650,2,34,150,10,44,160,45,49,1676793600000,true,true,false,false,false,false,false,0,96200873,2023-02-18,TOTAL,34,24,95,1045,175,216,1436,6061,28020,34680,12960,10500,86160,10500,7620,9900,AWAKE,54,49,95,526,92,212,830,-17392,26040,5520,12720,5520,49800,8940,7260,9840,ASLEEP,14,14,81,519,83,4,606,23453,1980,29160,240,4980,36360,1560,360,60,96200873,2023-02-18,59,75,1,HIGHEST,89,MEASURED,2023-02-18T15:26:00.0,LOWEST,24,MEASURED,2023-02-18T22:49:00.0,MOSTRECENT,38,MEASURED,2023-02-19T08:00:00.0,ENDOFDAY,29,MEASURED,2023-02-19T05:25:00.0,45,159,66780002,44,STARTOFDAY,54,MEASURED,2023-02-18T08:01:00.0
