userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,version,minHeartRate,maxHeartRate,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,minAvgHeartRate,maxAvgHeartRate,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/1/restDuration
96200873,2021-10-17,dccbdc901a9e4d39bcbc057075ee1548,86400000,2098,0,2098,2098,2098,2098,0,0,13380,0,0,2021-10-17T07:00:00.0,2021-10-18T07:00:00.0,2021-10-17T00:00:00.0,2021-10-18T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-17,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-18,d71866c69e8c464097b26b7dcf92cb8e,86400000,2098,0,2098,2098,2098,2098,0,0,13380,0,0,2021-10-18T07:00:00.0,2021-10-19T07:00:00.0,2021-10-18T00:00:00.0,2021-10-19T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-18,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-19,38e3aaaa9e9b4e509b1af4bf60c026f6,86400000,2765,667,2098,2765,2765,2765,667,10669,13380,11367,11367,2021-10-19T07:00:00.0,2021-10-20T07:00:00.0,2021-10-19T00:00:00.0,2021-10-20T00:00:00.0,3255,3635,11,25,150,10,true,true,false,false,false,false,false,0,2,44,184,96200873,2021-10-19,TOTAL,17,16,956,1439,57360,86340,AWAKE,17,16,956,1439,57360,86340,ASLEEP,-2,-2,47,179,76,344,139,13453,3300,8340,2160,1080,60,76,344,139,13453,3300,8340,2160,1080,60,96200873,2021-10-19,24,34,1,HIGHEST,95,MEASURED,2021-10-19T20:22:00.0,LOWEST,70,MEASURED,2021-10-19T23:02:00.0,MOSTRECENT,70,MEASURED,2021-10-19T23:30:00.0,66,59,1634713200000,17340,17340
96200873,2021-10-20,087a16e9afc94aaebd05aad68c204361,86400000,2098,0,2098,2098,2098,2098,0,0,12840,0,0,2021-10-20T07:00:00.0,2021-10-21T07:00:00.0,2021-10-20T00:00:00.0,2021-10-21T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-20,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-21,346d60080f154188be05ba533ea8023d,86400000,2707,609,2098,2707,2707,2707,609,10530,12840,11404,11404,2021-10-21T07:00:00.0,2021-10-22T07:00:00.0,2021-10-21T00:00:00.0,2021-10-22T00:00:00.0,3240,3825,8,34,150,10,true,false,false,false,false,false,false,0,1,47,177,96200873,2021-10-21,TOTAL,18,16,946,1438,56760,86280,AWAKE,18,16,946,1438,56760,86280,ASLEEP,-2,-2,48,165,79,372,120,13751,4620,7200,3360,1080,180,79,372,120,13751,4620,7200,3360,1080,180,96200873,2021-10-21,22,37,1,HIGHEST,97,MEASURED,2021-10-21T18:50:00.0,LOWEST,68,MEASURED,2021-10-21T23:00:00.0,MOSTRECENT,68,MEASURED,2021-10-21T23:22:00.0,57,55,1634886000000,17700,17700
96200873,2021-10-22,a16cc22460b4474b87301f400ba9e1bf,86400000,2098,0,2098,2098,2098,2098,0,0,12380,0,0,2021-10-22T07:00:00.0,2021-10-23T07:00:00.0,2021-10-22T00:00:00.0,2021-10-23T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-22,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-23,60e6d12cbcfd426ea4724a6a8e844d8b,86400000,2737,639,2098,2737,2737,2737,639,13638,12380,15143,15143,2021-10-23T07:00:00.0,2021-10-24T07:00:00.0,2021-10-23T00:00:00.0,2021-10-24T00:00:00.0,4755,6305,12,35,150,10,true,true,false,false,false,false,false,0,2,46,183,96200873,2021-10-23,TOTAL,36,25,936,1439,56160,86340,AWAKE,36,25,936,1439,56160,86340,ASLEEP,-2,-2,50,179,91,289,214,221,9420,12840,4140,3720,1560,91,289,214,221,9420,12840,4140,3720,1560,96200873,2021-10-23,12,47,1,HIGHEST,81,RESET,2021-10-23T14:33:00.0,LOWEST,46,MEASURED,2021-10-24T00:14:00.0,MOSTRECENT,46,MEASURED,2021-10-24T00:28:00.0,57,56,1635058800000,7920,7920
96200873,2021-10-24,04afb23b08474bb2bc7dfd93da668d34,86400000,2098,0,2098,2098,2098,2098,0,0,12510,0,0,2021-10-24T07:00:00.0,2021-10-25T07:00:00.0,2021-10-24T00:00:00.0,2021-10-25T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-24,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-25,2f8f9bcd2d9d4bfcab5c8a2216f79be8,86400000,2098,0,2098,2098,2098,2098,0,23,12510,19,19,2021-10-25T07:00:00.0,2021-10-26T07:00:00.0,2021-10-25T00:00:00.0,2021-10-26T00:00:00.0,0,15,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-25,TOTAL,-1,-1,1439,1440,86340,86400,AWAKE,-1,-1,1439,1440,86340,86400,ASLEEP,-2,-2,,,,,1,,,60,,,,,,1,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-26,42e412202ea146a6bb6709d9f75f91bf,86400000,2658,560,2098,2658,2658,2658,560,10882,12510,11205,11205,2021-10-26T07:00:00.0,2021-10-27T07:00:00.0,2021-10-26T00:00:00.0,2021-10-27T00:00:00.0,3540,3985,3,34,150,10,true,true,false,false,false,false,false,0,2,50,158,96200873,2021-10-26,TOTAL,26,21,937,1438,56220,86280,AWAKE,26,21,937,1438,56220,86280,ASLEEP,-2,-2,54,155,81,358,143,6817,8700,8580,5220,3060,420,81,358,143,6817,8700,8580,5220,3060,420,96200873,2021-10-26,18,43,1,HIGHEST,88,MEASURED,2021-10-26T18:06:00.0,LOWEST,58,MEASURED,2021-10-26T23:11:00.0,MOSTRECENT,59,MEASURED,2021-10-26T23:23:00.0,57,60,1635318000000,12780,12780
96200873,2021-10-27,9059e133a40447e79dd675984cd8aa74,86400000,2098,0,2098,2098,2098,2098,0,0,12350,0,0,2021-10-27T07:00:00.0,2021-10-28T07:00:00.0,2021-10-27T00:00:00.0,2021-10-28T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-27,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-28,21feab56f6ea4eb68bed8ae98fedd8d3,86400000,2755,657,2098,2755,2755,2755,657,10970,12350,11550,11550,2021-10-28T07:00:00.0,2021-10-29T07:00:00.0,2021-10-28T00:00:00.0,2021-10-29T00:00:00.0,3300,4800,9,41,150,10,true,true,false,false,false,false,false,0,2,48,174,96200873,2021-10-28,TOTAL,38,29,938,1437,56280,86220,AWAKE,38,29,938,1437,56280,86220,ASLEEP,-2,-2,52,174,91,357,142,-2166,13680,8520,6720,5880,1080,91,357,142,-2166,13680,8520,6720,5880,1080,96200873,2021-10-28,10,48,1,HIGHEST,83,RESET,2021-10-28T14:13:00.0,LOWEST,45,MEASURED,2021-10-28T22:54:00.0,MOSTRECENT,45,MEASURED,2021-10-28T23:38:00.0,60,63,1635490800000,7740,7740
96200873,2021-10-29,ab3466cfb88a4245b17ca99988187924,86400000,2099,1,2098,2099,2099,2099,1,51,12080,42,42,2021-10-29T07:00:00.0,2021-10-30T07:00:00.0,2021-10-29T00:00:00.0,2021-10-30T00:00:00.0,0,240,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-29,TOTAL,-1,-1,1439,1440,86340,86400,AWAKE,-1,-1,1439,1440,86340,86400,ASLEEP,-2,-2,,,,,1,,,60,,,,,,1,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-30,4f44446de080461ba83ce18d6e2493cd,86400000,2586,488,2098,2586,2586,2586,488,11354,12080,10933,10933,2021-10-30T07:00:00.0,2021-10-31T07:00:00.0,2021-10-30T00:00:00.0,2021-10-31T00:00:00.0,5325,5610,2,10,150,10,true,false,false,false,false,false,false,0,1,44,142,96200873,2021-10-30,TOTAL,48,43,1029,1440,61740,86400,AWAKE,48,43,1029,1440,61740,86400,ASLEEP,-2,-2,47,141,93,226,185,-5313,9900,11100,3000,5400,1500,93,226,185,-5313,9900,11100,3000,5400,1500,96200873,2021-10-30,4,39,1,HIGHEST,73,RESET,2021-10-30T15:56:00.0,LOWEST,38,MEASURED,2021-10-30T23:44:00.0,MOSTRECENT,38,MEASURED,2021-10-30T23:49:00.0,60,56,1635663600000,3660,3660
96200873,2021-10-31,4383575c83084517bc36d2f5ff284406,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-10-31T07:00:00.0,2021-11-01T07:00:00.0,2021-10-31T00:00:00.0,2021-11-01T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-31,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-01,b7ca8a91c5c647d8b335112089f3b369,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-01T07:00:00.0,2021-11-02T07:00:00.0,2021-11-01T00:00:00.0,2021-11-02T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-01,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-02,b82f092302994d00aa47ef49914e2cf0,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-02T07:00:00.0,2021-11-03T07:00:00.0,2021-11-02T00:00:00.0,2021-11-03T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-02,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-03,911587a338ff4b2b9a3227c70be2037f,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-03T07:00:00.0,2021-11-04T07:00:00.0,2021-11-03T00:00:00.0,2021-11-04T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-03,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-04,191277efba844d20b976f9e456619e03,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-04T07:00:00.0,2021-11-05T07:00:00.0,2021-11-04T00:00:00.0,2021-11-05T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-04,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-05,6b2446043da64003a6ca8acfbf1d5156,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-05T07:00:00.0,2021-11-06T07:00:00.0,2021-11-05T00:00:00.0,2021-11-06T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-05,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-06,13149b3e9ffd44b49aad42e5d4bf9e78,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-06T07:00:00.0,2021-11-07T07:00:00.0,2021-11-06T00:00:00.0,2021-11-07T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-06,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-07,8fda59e5042f4af79ca5e8bdaeac3f04,86400000,2098,0,2098,2098,2098,2098,0,0,11940,0,0,2021-11-07T08:00:00.0,2021-11-08T08:00:00.0,2021-11-07T00:00:00.0,2021-11-08T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-11-07,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-11-08,b1f3b9ef4bfe428da3a30a76164e582a,86400000,2623,525,2098,2623,2623,2623,525,8848,11940,8995,8995,2021-11-08T08:00:00.0,2021-11-09T08:00:00.0,2021-11-08T00:00:00.0,2021-11-09T00:00:00.0,1380,5180,8,31,150,10,true,true,false,false,false,false,false,0,2,50,180,96200873,2021-11-08,TOTAL,39,30,931,1438,55860,86280,AWAKE,39,30,931,1438,55860,86280,ASLEEP,-2,-2,52,178,94,347,160,-2266,13260,9600,6360,5520,1380,94,347,160,-2266,13260,9600,6360,5520,1380,96200873,2021-11-08,12,42,1,HIGHEST,81,RESET,2021-11-08T15:34:00.0,LOWEST,51,MEASURED,2021-11-08T23:59:00.0,MOSTRECENT,51,MEASURED,2021-11-09T00:14:00.0,60,60,1636444800000,7560,7560
