userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,isVigorousDay,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version
96200873,2024-02-18,abe9fdfe825e4c94882dd19916cf0ce9,86400000,2572,492,2080,2572,2572,2572,492,34,11214,14170,10810,10810,2024-02-18T08:00:00.0,2024-02-19T08:00:00.0,2024-02-18T00:00:00.0,2024-02-19T00:00:00.0,3195,5540,2,25,true,150,10,45,179,48,51,1708329600000,true,true,false,false,false,false,false,0,96200873,2024-02-18,TOTAL,25,19,92,1015,201,222,1438,27209,21300,39600,13320,12060,86280,10200,8460,2640,AWAKE,34,25,92,571,122,219,912,959,18720,15540,13140,7320,54720,9300,7740,1680,ASLEEP,12,11,84,444,79,3,526,26250,2580,24060,180,4740,31560,900,720,960,96200873,2024-02-18,89,66,1,HIGHEST,89,MEASURED,2024-02-18T13:15:00.0,LOWEST,51,MEASURED,2024-02-18T19:06:00.0,MOSTRECENT,75,MEASURED,2024-02-19T08:00:00.0,ENDOFDAY,54,MEASURED,2024-02-19T04:45:00.0,STARTOFDAY,52,MEASURED,2024-02-18T08:02:00.0,DURINGSLEEP,62,MEASURED,2024-02-18T13:31:00.0,46,177,40620002
96200873,2024-02-19,cbabf4aa68a44c9e80fc669dec398072,86400000,2797,717,2080,2797,2797,2797,717,55,12796,13880,13212,13212,2024-02-19T08:00:00.0,2024-02-20T08:00:00.0,2024-02-19T00:00:00.0,2024-02-20T00:00:00.0,3615,4965,3,40,true,150,10,38,176,48,48,1708416000000,true,true,false,false,false,false,false,0,96200873,2024-02-19,TOTAL,28,20,93,1016,190,233,1439,21180,26580,34380,13980,11400,86340,12060,12060,2460,AWAKE,44,37,93,567,169,229,965,-9548,25860,8160,13740,10140,57900,11760,11760,2340,ASLEEP,8,8,78,449,21,4,474,30728,720,26220,240,1260,28440,300,300,120,96200873,2024-02-19,65,78,1,HIGHEST,100,MEASURED,2024-02-19T11:30:00.0,LOWEST,42,MEASURED,2024-02-20T05:38:00.0,MOSTRECENT,62,MEASURED,2024-02-20T08:00:00.0,ENDOFDAY,42,MEASURED,2024-02-20T05:38:00.0,STARTOFDAY,75,MEASURED,2024-02-19T08:01:00.0,DURINGSLEEP,45,MEASURED,2024-02-19T13:31:00.0,39,174,70380002
96200873,2024-02-20,e9b02d2049784cd8a9b3cf977015ba45,86400000,3005,925,2080,3005,3005,3005,925,66,15736,13670,16394,16394,2024-02-20T08:00:00.0,2024-02-21T08:00:00.0,2024-02-20T00:00:00.0,2024-02-21T00:00:00.0,4020,6300,3,48,true,150,10,36,176,48,47,1708502400000,true,true,false,false,false,false,false,0,96200873,2024-02-20,TOTAL,36,24,93,1071,106,261,1438,6714,35880,28380,15660,6360,86280,14160,14820,6900,AWAKE,56,55,93,617,86,255,958,-24677,35280,1740,15300,5160,57480,13740,14640,6900,ASLEEP,8,8,66,454,20,6,480,31391,600,26640,360,1200,28800,420,180,,96200873,2024-02-20,61,81,1,HIGHEST,100,MEASURED,2024-02-20T12:31:00.0,LOWEST,20,MEASURED,2024-02-21T04:31:00.0,MOSTRECENT,42,MEASURED,2024-02-21T08:00:00.0,ENDOFDAY,22,MEASURED,2024-02-21T05:33:00.0,STARTOFDAY,62,MEASURED,2024-02-20T08:01:00.0,DURINGSLEEP,56,MEASURED,2024-02-20T13:32:00.0,39,175,70140002
96200873,2024-02-21,f9dea65f652a4acf80c2b0ccb66fb494,86400000,2840,760,2080,2840,2840,2840,760,55,14949,13880,15134,15134,2024-02-21T08:00:00.0,2024-02-22T08:00:00.0,2024-02-21T00:00:00.0,2024-02-22T00:00:00.0,3510,6715,2,41,true,150,10,38,174,48,45,1708588800000,true,true,false,false,false,false,false,0,96200873,2024-02-21,TOTAL,21,16,92,1018,148,274,1440,39701,18420,42660,16440,8880,86400,9000,7500,1920,AWAKE,34,24,92,530,131,270,931,2646,17400,14400,16200,7860,55860,8400,7080,1920,ASLEEP,6,6,75,488,17,4,509,37055,1020,28260,240,1020,30540,600,420,,96200873,2024-02-21,120,74,1,HIGHEST,93,MEASURED,2024-02-21T13:20:00.0,LOWEST,42,MEASURED,2024-02-21T08:01:00.0,MOSTRECENT,88,MEASURED,2024-02-22T08:00:00.0,ENDOFDAY,53,MEASURED,2024-02-22T05:04:00.0,STARTOFDAY,42,MEASURED,2024-02-21T08:01:00.0,DURINGSLEEP,69,MEASURED,2024-02-21T13:32:00.0,39,173,67200002
96200873,2024-02-22,274ecc5d825e4214901691c4f5142af5,86400000,2769,689,2080,2769,2769,2769,689,56,12845,14100,13477,13477,2024-02-22T08:00:00.0,2024-02-23T08:00:00.0,2024-02-22T00:00:00.0,2024-02-23T00:00:00.0,3000,5610,3,40,true,150,10,40,173,48,47,1708675200000,true,true,false,false,false,false,false,0,96200873,2024-02-22,TOTAL,21,17,90,985,236,219,1440,32085,18780,40320,13140,14160,86400,12600,4500,1680,AWAKE,32,25,90,543,210,219,972,1119,18060,14520,13140,12600,58320,11940,4440,1680,ASLEEP,8,8,63,442,26,,468,30966,720,25800,,1560,28080,660,60,,96200873,2024-02-22,50,61,1,HIGHEST,100,MEASURED,2024-02-22T09:26:00.0,LOWEST,52,MEASURED,2024-02-22T22:51:00.0,MOSTRECENT,77,MEASURED,2024-02-23T08:00:00.0,ENDOFDAY,62,MEASURED,2024-02-23T05:40:00.0,STARTOFDAY,88,MEASURED,2024-02-22T08:01:00.0,DURINGSLEEP,47,MEASURED,2024-02-22T13:27:00.0,40,167,84480002
96200873,2024-02-23,bd603c93522c42eaa2d79929c6b04bfc,86400000,2887,807,2080,2887,2887,2887,807,58,13746,13980,14053,14053,2024-02-23T08:00:00.0,2024-02-24T08:00:00.0,2024-02-23T00:00:00.0,2024-02-24T00:00:00.0,4845,5205,2,45,true,150,10,40,177,48,50,1708761600000,true,true,false,false,false,false,false,0,96200873,2024-02-23,TOTAL,22,18,93,989,213,237,1439,31070,19020,40320,14220,12780,86340,10920,6360,1740,AWAKE,34,25,93,506,175,230,911,917,17520,12840,13800,10500,54660,10080,5700,1740,ASLEEP,10,10,75,483,38,7,528,30153,1500,27480,420,2280,31680,840,660,,96200873,2024-02-23,68,69,1,HIGHEST,100,MEASURED,2024-02-23T11:28:00.0,LOWEST,52,MEASURED,2024-02-23T22:31:00.0,MOSTRECENT,76,MEASURED,2024-02-24T08:00:00.0,ENDOFDAY,56,MEASURED,2024-02-24T04:47:00.0,STARTOFDAY,77,MEASURED,2024-02-23T08:01:00.0,DURINGSLEEP,30,MEASURED,2024-02-23T13:34:00.0,42,173,70020002
96200873,2024-02-24,e3bde8b792894feda8593f95882920bb,86400000,3161,1081,2080,3161,3161,3161,1081,87,15491,13940,17171,17171,2024-02-24T08:00:00.0,2024-02-25T08:00:00.0,2024-02-24T00:00:00.0,2024-02-25T00:00:00.0,5700,4080,1,66,true,150,10,42,185,48,47,1708848000000,true,true,false,false,false,false,false,0,96200873,2024-02-24,TOTAL,30,22,93,977,257,204,1438,14777,29460,29160,12240,15420,86280,16920,9000,3540,AWAKE,48,44,93,527,140,202,869,-13880,27720,3900,12120,8400,52140,15360,8820,3540,ASLEEP,10,9,75,450,117,2,569,28657,1740,25260,120,7020,34140,1560,180,,96200873,2024-02-24,48,73,1,HIGHEST,100,MEASURED,2024-02-24T12:22:00.0,LOWEST,34,MEASURED,2024-02-25T04:39:00.0,MOSTRECENT,51,MEASURED,2024-02-25T08:00:00.0,ENDOFDAY,38,MEASURED,2024-02-25T05:03:00.0,STARTOFDAY,76,MEASURED,2024-02-24T08:01:00.0,DURINGSLEEP,42,MEASURED,2024-02-24T14:31:00.0,43,183,36060002
96200873,2024-02-25,6a56789e52ee4e2d85b41970f7ce7625,86400000,2642,562,2080,2642,2642,2642,562,34,9980,14100,9846,9846,2024-02-25T08:00:00.0,2024-02-26T08:00:00.0,2024-02-25T00:00:00.0,2024-02-26T00:00:00.0,3240,4995,3,25,true,150,10,43,176,47,45,1708934400000,true,true,false,false,false,false,false,0,96200873,2024-02-25,TOTAL,25,18,92,1054,187,199,1440,30605,21360,41880,11940,11220,86400,8700,9000,3660,AWAKE,40,29,92,582,138,198,918,-3704,20940,13980,11880,8280,55080,8280,9000,3660,ASLEEP,7,7,47,472,49,1,522,34309,420,27900,60,2940,31320,420,,,96200873,2024-02-25,93,71,1,HIGHEST,100,MEASURED,2024-02-25T13:07:00.0,LOWEST,49,MEASURED,2024-02-26T04:25:00.0,MOSTRECENT,73,MEASURED,2024-02-26T08:00:00.0,ENDOFDAY,49,MEASURED,2024-02-26T04:44:00.0,STARTOFDAY,51,MEASURED,2024-02-25T08:01:00.0,DURINGSLEEP,61,MEASURED,2024-02-25T13:25:00.0,44,171,54780002
96200873,2024-02-26,6299b6070f234fe2bb3e6236bc524064,86400000,2919,839,2080,2919,2919,2919,839,55,13582,13690,13990,13990,2024-02-26T08:00:00.0,2024-02-27T08:00:00.0,2024-02-26T00:00:00.0,2024-02-27T00:00:00.0,4200,5430,3,42,true,150,10,42,186,47,48,1709020800000,true,true,false,false,false,false,false,0,96200873,2024-02-26,TOTAL,31,22,96,1068,150,219,1437,13350,32520,31560,13140,9000,86220,19140,9900,3480,AWAKE,46,42,96,577,113,215,905,-13477,29520,5100,12900,6780,54300,16500,9540,3480,ASLEEP,12,12,55,491,37,4,532,26827,3000,26460,240,2220,31920,2640,360,,96200873,2024-02-26,54,74,1,HIGHEST,100,MEASURED,2024-02-26T12:06:00.0,LOWEST,38,MEASURED,2024-02-26T23:26:00.0,MOSTRECENT,53,MEASURED,2024-02-27T08:00:00.0,ENDOFDAY,41,MEASURED,2024-02-27T04:38:00.0,STARTOFDAY,73,MEASURED,2024-02-26T08:01:00.0,DURINGSLEEP,50,MEASURED,2024-02-26T13:29:00.0,42,183,55920002
96200873,2024-02-27,cf36dc1ca216475cb7f54c0d12274d1a,86400000,2901,821,2080,2901,2901,2901,821,55,13237,13670,13688,13688,2024-02-27T08:00:00.0,2024-02-28T08:00:00.0,2024-02-27T00:00:00.0,2024-02-28T00:00:00.0,4035,5620,3,42,true,150,10,42,173,47,48,1709107200000,true,true,false,false,false,false,false,0,96200873,2024-02-27,TOTAL,38,25,96,1125,97,216,1438,-742,40980,26520,12960,5820,86280,16500,19140,5340,AWAKE,50,46,96,809,86,212,1107,-23210,40500,8040,12720,5160,66420,16320,18840,5340,ASLEEP,7,8,62,316,11,4,331,22468,480,18480,240,660,19860,180,300,,96200873,2024-02-27,60,82,1,HIGHEST,99,MEASURED,2024-02-27T13:26:00.0,LOWEST,20,MEASURED,2024-02-28T05:25:00.0,MOSTRECENT,31,MEASURED,2024-02-28T08:00:00.0,ENDOFDAY,31,MEASURED,2024-02-28T08:00:00.0,STARTOFDAY,53,MEASURED,2024-02-27T08:01:00.0,DURINGSLEEP,57,MEASURED,2024-02-27T13:31:00.0,43,172,62280002
96200873,2024-02-28,bf602fd5da1e4a7ebfaacdbf25254554,86400000,2998,918,2080,2998,2998,2998,918,55,14176,13590,14484,14484,2024-02-28T08:00:00.0,2024-02-29T08:00:00.0,2024-02-28T00:00:00.0,2024-02-29T00:00:00.0,4595,6075,3,42,true,150,10,43,182,48,51,1709193600000,true,true,false,false,false,false,false,0,96200873,2024-02-28,TOTAL,30,22,96,1043,143,254,1440,15005,29520,33060,15240,8580,86400,15780,11160,2580,AWAKE,46,42,96,580,124,254,958,-13469,28620,6180,15240,7440,57480,14880,11160,2580,ASLEEP,10,10,48,463,19,,482,28474,900,26880,,1140,28920,900,,,96200873,2024-02-28,88,54,1,HIGHEST,74,MEASURED,2024-02-28T13:23:00.0,LOWEST,27,MEASURED,2024-02-28T22:58:00.0,MOSTRECENT,65,MEASURED,2024-02-29T08:00:00.0,ENDOFDAY,30,MEASURED,2024-02-29T05:25:00.0,STARTOFDAY,31,MEASURED,2024-02-28T08:01:00.0,DURINGSLEEP,54,MEASURED,2024-02-28T13:26:00.0,44,181,84540002
96200873,2024-02-29,00b1a44680f542ce88d5906a59c09407,86400000,2860,780,2080,2860,2860,2860,780,55,12642,13650,13210,13210,2024-02-29T08:00:00.0,2024-03-01T08:00:00.0,2024-02-29T00:00:00.0,2024-03-01T00:00:00.0,3705,5325,3,42,true,150,10,41,166,49,51,1709280000000,true,true,false,false,false,false,false,0,96200873,2024-02-29,TOTAL,31,22,95,1065,145,228,1438,13620,34620,29280,13680,8700,86280,21000,8820,4800,AWAKE,48,46,95,612,139,228,979,-17474,33900,2820,13680,8340,58740,20340,8760,4800,ASLEEP,8,8,51,453,6,,459,31094,720,26460,,360,27540,660,60,,96200873,2024-02-29,57,76,1,HIGHEST,100,MEASURED,2024-02-29T11:36:00.0,LOWEST,28,MEASURED,2024-03-01T05:07:00.0,MOSTRECENT,46,MEASURED,2024-03-01T08:00:00.0,ENDOFDAY,29,MEASURED,2024-03-01T05:49:00.0,STARTOFDAY,65,MEASURED,2024-02-29T08:01:00.0,DURINGSLEEP,68,MEASURED,2024-02-29T13:27:00.0,42,160,69780002
96200873,2024-03-01,2fda4f5cb9ef4a74920907edff90f05e,86400000,2854,774,2080,2854,2854,2854,774,55,13112,13550,13622,13622,2024-03-01T08:00:00.0,2024-03-02T08:00:00.0,2024-03-01T00:00:00.0,2024-03-02T00:00:00.0,4082,5218,3,40,true,150,10,44,177,49,53,1709366400000,true,true,false,false,false,false,false,0,96200873,2024-03-01,TOTAL,30,23,92,1033,149,257,1439,11311,31680,30300,15420,8940,86340,17820,12180,1680,AWAKE,41,36,92,666,87,252,1005,-9838,30300,9660,15120,5220,60300,16560,12060,1680,ASLEEP,11,11,67,367,62,5,434,21149,1380,20640,300,3720,26040,1260,120,,96200873,2024-03-01,68,73,1,HIGHEST,89,MEASURED,2024-03-01T13:25:00.0,LOWEST,35,MEASURED,2024-03-01T22:09:00.0,MOSTRECENT,41,MEASURED,2024-03-02T08:00:00.0,ENDOFDAY,37,MEASURED,2024-03-02T06:16:00.0,STARTOFDAY,46,MEASURED,2024-03-01T08:01:00.0,DURINGSLEEP,58,MEASURED,2024-03-01T13:30:00.0,46,177,70140002
96200873,2024-03-02,7714e3899d7243ea97ca19e94546862e,86400000,3295,1215,2080,3295,3295,3295,1215,103,17916,13470,19385,19385,2024-03-02T08:00:00.0,2024-03-03T08:00:00.0,2024-03-02T00:00:00.0,2024-03-03T00:00:00.0,6468,4727,8,76,true,150,10,46,183,50,53,1709452800000,true,true,false,false,false,false,false,0,96200873,2024-03-02,TOTAL,41,31,94,1078,107,252,1437,-9490,39360,25320,15120,6420,86220,13200,17580,8580,AWAKE,52,49,94,767,54,249,1070,-24181,37140,8880,14940,3240,64200,11640,16980,8520,ASLEEP,15,14,78,311,53,3,367,14691,2220,16440,180,3180,22020,1560,600,60,96200873,2024-03-02,49,66,1,HIGHEST,75,MEASURED,2024-03-02T13:53:00.0,LOWEST,10,MEASURED,2024-03-03T05:06:00.0,MOSTRECENT,24,MEASURED,2024-03-03T08:00:00.0,ENDOFDAY,24,MEASURED,2024-03-03T08:00:00.0,STARTOFDAY,41,MEASURED,2024-03-02T08:01:00.0,DURINGSLEEP,37,MEASURED,2024-03-02T14:07:00.0,46,181,74940002
96200873,2024-03-03,e08ae082ebad460b8f1a9c77e834fd46,86400000,2639,559,2080,2639,2639,2639,559,34,12084,13920,11497,11497,2024-03-03T08:00:00.0,2024-03-04T08:00:00.0,2024-03-03T00:00:00.0,2024-03-04T00:00:00.0,4130,5470,3,25,true,150,10,41,155,50,49,1709539200000,true,true,false,false,false,false,false,0,96200873,2024-03-03,TOTAL,30,22,93,1070,158,210,1438,14516,29040,35160,12600,9480,86280,15000,10140,3900,AWAKE,44,39,93,631,131,207,969,-12042,27960,9900,12420,7860,58140,13920,10140,3900,ASLEEP,10,10,45,439,27,3,469,26558,1080,25260,180,1620,28140,1080,,,96200873,2024-03-03,80,58,1,HIGHEST,82,MEASURED,2024-03-03T13:23:00.0,LOWEST,24,MEASURED,2024-03-03T08:01:00.0,MOSTRECENT,46,MEASURED,2024-03-04T08:00:00.0,ENDOFDAY,36,MEASURED,2024-03-04T05:45:00.0,STARTOFDAY,24,MEASURED,2024-03-03T08:01:00.0,DURINGSLEEP,71,MEASURED,2024-03-03T13:34:00.0,41,154,69240002
96200873,2024-03-04,25c8f8d3760041028c1cc95660acfb13,86400000,3038,958,2080,3038,3038,3038,958,57,15854,13740,15749,15749,2024-03-04T08:00:00.0,2024-03-05T08:00:00.0,2024-03-04T00:00:00.0,2024-03-05T00:00:00.0,5085,5940,3,43,true,150,10,45,185,51,53,1709625600000,true,true,false,false,false,false,false,0,96200873,2024-03-04,TOTAL,28,21,95,1022,243,172,1437,18708,26160,35160,10320,14580,86220,13500,8580,4080,AWAKE,45,39,95,537,222,171,930,-10289,24600,7620,10260,13320,55800,12180,8400,4020,ASLEEP,10,10,76,485,21,1,507,28997,1560,27540,60,1260,30420,1320,180,60,96200873,2024-03-04,90,62,1,HIGHEST,82,MEASURED,2024-03-04T12:30:00.0,LOWEST,32,MEASURED,2024-03-04T22:36:00.0,MOSTRECENT,74,MEASURED,2024-03-05T08:00:00.0,ENDOFDAY,39,MEASURED,2024-03-05T04:58:00.0,STARTOFDAY,46,MEASURED,2024-03-04T08:01:00.0,DURINGSLEEP,45,MEASURED,2024-03-04T13:25:00.0,46,184,84180002
96200873,2024-03-05,fa04d20d4feb41f497479ad1f3f8072e,86400000,3030,950,2080,3030,3030,3030,950,56,16725,13960,16509,16509,2024-03-05T08:00:00.0,2024-03-06T08:00:00.0,2024-03-05T00:00:00.0,2024-03-06T00:00:00.0,4680,5790,12,44,true,150,10,44,182,52,51,1709712000000,true,true,false,false,false,false,false,0,96200873,2024-03-05,TOTAL,27,20,90,975,225,240,1440,21459,20280,38220,14400,13500,86400,8220,7800,4260,AWAKE,39,30,90,564,170,240,974,-4014,19260,14580,14400,10200,58440,7260,7740,4260,ASLEEP,10,10,60,411,55,,466,25473,1020,23640,,3300,27960,960,60,,96200873,2024-03-05,59,77,1,HIGHEST,100,MEASURED,2024-03-05T11:13:00.0,LOWEST,43,MEASURED,2024-03-06T05:27:00.0,MOSTRECENT,56,MEASURED,2024-03-06T08:00:00.0,ENDOFDAY,46,MEASURED,2024-03-06T05:40:00.0,STARTOFDAY,74,MEASURED,2024-03-05T08:01:00.0,DURINGSLEEP,63,MEASURED,2024-03-05T13:25:00.0,45,180,70260002
96200873,2024-03-06,af39e8dec9494898b34dc86cd9335f27,86400000,2970,890,2080,2970,2970,2970,890,54,17659,14520,17301,17301,2024-03-06T08:00:00.0,2024-03-07T08:00:00.0,2024-03-06T00:00:00.0,2024-03-07T00:00:00.0,5340,6918,6,40,true,150,10,43,160,52,51,1709798400000,true,true,false,false,false,false,false,0,96200873,2024-03-06,TOTAL,24,18,93,1006,146,284,1436,30054,21420,38940,17040,8760,86160,11820,5580,4020,AWAKE,36,25,93,565,90,283,938,669,19020,14880,16980,5400,56280,9480,5520,4020,ASLEEP,9,9,66,441,56,1,498,29385,2400,24060,60,3360,29880,2340,60,,96200873,2024-03-06,91,87,1,HIGHEST,100,MEASURED,2024-03-06T12:34:00.0,LOWEST,44,MEASURED,2024-03-07T05:00:00.0,MOSTRECENT,60,MEASURED,2024-03-07T08:00:00.0,ENDOFDAY,45,MEASURED,2024-03-07T05:09:00.0,STARTOFDAY,56,MEASURED,2024-03-06T08:01:00.0,DURINGSLEEP,53,MEASURED,2024-03-06T13:27:00.0,44,158,70320002
96200873,2024-03-07,880046d0cd6141f68794672fedc66ee2,86400000,2850,770,2080,2850,2850,2850,770,55,14010,15150,14262,14262,2024-03-07T08:00:00.0,2024-03-08T08:00:00.0,2024-03-07T00:00:00.0,2024-03-08T00:00:00.0,3699,6096,2,40,true,150,10,43,183,52,51,1709884800000,true,true,false,false,false,false,false,0,96200873,2024-03-07,TOTAL,23,19,87,1035,188,216,1439,27721,21060,41040,12960,11280,86340,13740,5940,1380,AWAKE,32,24,87,589,123,212,924,2244,19140,16200,12720,7380,55440,11940,5820,1380,ASLEEP,11,11,73,446,65,4,515,25477,1920,24840,240,3900,30900,1800,120,,96200873,2024-03-07,75,66,1,HIGHEST,96,MEASURED,2024-03-07T13:18:00.0,LOWEST,56,MEASURED,2024-03-08T04:29:00.0,MOSTRECENT,69,MEASURED,2024-03-08T08:00:00.0,ENDOFDAY,56,MEASURED,2024-03-08T04:55:00.0,STARTOFDAY,60,MEASURED,2024-03-07T08:01:00.0,DURINGSLEEP,50,MEASURED,2024-03-07T13:29:00.0,43,183,55740002
96200873,2024-03-08,6c853aa3843f43c7bc82f16aaac98272,86400000,3067,987,2080,3067,3067,3067,987,56,15831,15040,15837,15837,2024-03-08T08:00:00.0,2024-03-09T08:00:00.0,2024-03-08T00:00:00.0,2024-03-09T00:00:00.0,6015,5867,4,41,true,150,10,43,183,51,50,1709971200000,true,true,false,false,false,false,false,0,96200873,2024-03-08,TOTAL,30,21,96,1020,150,268,1438,17630,28320,32880,16080,9000,86280,13500,9420,5400,AWAKE,51,48,96,513,98,262,873,-15943,27000,3780,15720,5880,52380,12240,9360,5400,ASLEEP,9,9,66,507,52,6,565,33573,1320,29100,360,3120,33900,1260,60,,96200873,2024-03-08,65,80,1,HIGHEST,100,MEASURED,2024-03-08T11:51:00.0,LOWEST,27,MEASURED,2024-03-09T03:37:00.0,MOSTRECENT,54,MEASURED,2024-03-09T08:00:00.0,ENDOFDAY,27,MEASURED,2024-03-09T04:07:00.0,STARTOFDAY,69,MEASURED,2024-03-08T08:01:00.0,DURINGSLEEP,42,MEASURED,2024-03-08T13:31:00.0,43,182,70200002
96200873,2024-03-09,6b061782d34c4c139fea4489999a2a2d,79200000,2972,1066,1906,2972,2972,2972,1066,102,16756,15120,18287,18287,2024-03-09T08:00:00.0,2024-03-10T06:00:00.0,2024-03-09T00:00:00.0,2024-03-10T00:00:00.0,5235,5324,2,75,true,150,10,46,173,51,53,1710050400000,true,true,false,false,false,false,false,0,96200873,2024-03-09,TOTAL,31,24,88,872,219,227,1318,5602,27060,25260,13620,13140,79080,18120,7080,1860,AWAKE,39,33,88,631,188,225,1044,-7175,26940,10920,13500,11280,62640,18000,7080,1860,ASLEEP,12,12,44,241,31,2,274,12777,120,14340,120,1860,16440,120,,,96200873,2024-03-09,54,47,1,HIGHEST,65,MEASURED,2024-03-09T09:22:00.0,LOWEST,34,MEASURED,2024-03-09T21:22:00.0,MOSTRECENT,61,MEASURED,2024-03-10T06:00:00.0,ENDOFDAY,40,MEASURED,2024-03-10T02:55:00.0,STARTOFDAY,54,MEASURED,2024-03-09T08:01:00.0,DURINGSLEEP,38,MEASURED,2024-03-09T09:28:00.0,49,172,79200000
