userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,restingCaloriesFromActivity,allDayStress/aggregatorList/2/highDuration
96200873,2023-08-05,66ba21b80aa44cebbcdf3fb0e253c9b5,86400000,3030,944,2086,3030,3030,3030,944,11585,7030,13886,13886,2023-08-05T07:00:00.0,2023-08-06T07:00:00.0,2023-08-05T00:00:00.0,2023-08-06T00:00:00.0,4035,1945,2,64,150,10,42,183,50,48,1691305200000,true,true,false,false,false,false,false,0,96200873,2023-08-05,TOTAL,20,15,93,829,133,472,1434,33387,11820,37920,28320,7980,86040,3900,5520,2400,AWAKE,54,52,93,226,91,471,788,-8127,11520,2040,28260,5460,47280,3600,5520,2400,ASLEEP,8,8,34,603,42,1,646,41514,300,35880,60,2520,38760,300,,96200873,2023-08-05,47,48,1,HIGHEST,100,MEASURED,2023-08-05T10:32:00.0,LOWEST,23,MEASURED,2023-08-06T04:16:00.0,MOSTRECENT,35,MEASURED,2023-08-06T07:00:00.0,ENDOFDAY,25,MEASURED,2023-08-06T04:42:00.0,STARTOFDAY,65,MEASURED,2023-08-05T07:01:00.0,43,183,40380002,87,
96200873,2023-08-06,e9747b2f234c494a979ea6d59aa8e3fb,86400000,2518,432,2086,2518,2518,2518,432,5865,7490,6649,6649,2023-08-06T07:00:00.0,2023-08-07T07:00:00.0,2023-08-06T00:00:00.0,2023-08-07T00:00:00.0,2150,2220,2,25,150,10,43,176,50,50,1691391600000,true,true,false,false,false,false,false,0,96200873,2023-08-06,TOTAL,19,16,90,1159,151,129,1439,44182,14160,55380,7740,9060,86340,7140,4800,2220,AWAKE,33,24,90,464,86,127,677,2124,11820,16020,7620,5160,40620,5160,4440,2220,ASLEEP,10,10,71,695,65,2,762,42058,2340,39360,120,3900,45720,1980,360,96200873,2023-08-06,105,59,1,HIGHEST,100,MEASURED,2023-08-06T14:42:00.0,LOWEST,35,MEASURED,2023-08-06T07:01:00.0,MOSTRECENT,81,MEASURED,2023-08-07T07:00:00.0,ENDOFDAY,66,MEASURED,2023-08-07T04:37:00.0,STARTOFDAY,35,MEASURED,2023-08-06T07:01:00.0,44,175,66060002,33,
96200873,2023-08-07,773a7c42f7e64572be16abd906e2c9b1,86400000,2803,717,2086,2803,2803,2803,717,10953,7330,12483,12483,2023-08-07T07:00:00.0,2023-08-08T07:00:00.0,2023-08-07T00:00:00.0,2023-08-08T00:00:00.0,4920,2820,3,51,150,10,41,178,50,48,1691478000000,true,true,false,false,false,false,false,0,96200873,2023-08-07,TOTAL,17,15,87,1131,158,147,1436,48553,11220,56640,8820,9480,86160,4860,4980,1380,AWAKE,24,19,87,695,93,147,935,17990,11100,30600,8820,5580,56100,4740,4980,1380,ASLEEP,7,8,39,436,65,,501,30563,120,26040,,3900,30060,120,,96200873,2023-08-07,72,53,1,HIGHEST,100,MEASURED,2023-08-07T09:49:00.0,LOWEST,59,MEASURED,2023-08-07T17:32:00.0,MOSTRECENT,100,MEASURED,2023-08-08T07:00:00.0,ENDOFDAY,91,MEASURED,2023-08-08T04:06:00.0,STARTOFDAY,81,MEASURED,2023-08-07T07:01:00.0,41,176,42360002,67,
96200873,2023-08-08,fc4e1d92fdee48ac81cf56359f86cd74,86400000,3033,947,2086,3033,3033,3033,947,12577,7700,14651,14651,2023-08-08T07:00:00.0,2023-08-09T07:00:00.0,2023-08-08T00:00:00.0,2023-08-09T00:00:00.0,4500,4130,1,58,150,10,40,182,49,48,1691564400000,true,true,false,false,false,false,false,0,96200873,2023-08-08,TOTAL,30,21,95,1155,112,171,1438,18072,27420,41880,10260,6720,86280,9300,14040,4080,AWAKE,42,36,95,754,97,171,1022,-11330,27180,18060,10260,5820,61320,9060,14040,4080,ASLEEP,7,7,39,401,15,,416,29402,240,23820,,900,24960,240,,96200873,2023-08-08,37,75,1,HIGHEST,100,MEASURED,2023-08-08T07:01:00.0,LOWEST,29,MEASURED,2023-08-08T22:49:00.0,MOSTRECENT,62,MEASURED,2023-08-09T07:00:00.0,ENDOFDAY,47,MEASURED,2023-08-09T05:31:00.0,STARTOFDAY,100,MEASURED,2023-08-08T07:01:00.0,40,182,56160002,79,
96200873,2023-08-09,64d2b811cabf44319132d5c02a4a36bc,86400000,2713,627,2086,2713,2713,2713,627,8014,8680,10443,10443,2023-08-09T07:00:00.0,2023-08-10T07:00:00.0,2023-08-09T00:00:00.0,2023-08-10T00:00:00.0,2820,1380,2,46,150,10,43,187,48,49,1691650800000,true,true,false,false,false,false,false,0,96200873,2023-08-09,TOTAL,16,14,87,794,83,559,1436,37532,9600,38040,33540,4980,86160,6000,2820,780,AWAKE,27,22,87,372,73,559,1004,5388,9540,12780,33540,4380,60240,5940,2820,780,ASLEEP,6,6,26,422,10,,432,32144,60,25260,,600,25920,60,,96200873,2023-08-09,67,33,1,HIGHEST,100,MEASURED,2023-08-09T10:49:00.0,LOWEST,31,MEASURED,2023-08-10T01:19:00.0,MOSTRECENT,58,MEASURED,2023-08-10T07:00:00.0,ENDOFDAY,58,MEASURED,2023-08-10T07:00:00.0,STARTOFDAY,62,MEASURED,2023-08-09T07:01:00.0,44,184,33900002,61,
96200873,2023-08-10,14857895d96f4bb5848bc8c6d21beb0a,86400000,2928,842,2086,2928,2928,2928,842,10480,8620,12976,12976,2023-08-10T07:00:00.0,2023-08-11T07:00:00.0,2023-08-10T00:00:00.0,2023-08-11T00:00:00.0,4065,1995,1,57,150,10,37,186,49,49,1691737200000,true,true,false,false,false,false,false,0,96200873,2023-08-10,TOTAL,19,15,88,1158,125,155,1438,47382,16740,52740,9300,7500,86280,6960,7860,1920,AWAKE,28,20,88,692,111,155,958,14533,16200,25320,9300,6660,57480,6480,7800,1920,ASLEEP,7,8,52,466,14,,480,32849,540,27420,,840,28800,480,60,96200873,2023-08-10,101,67,1,HIGHEST,100,MEASURED,2023-08-10T12:35:00.0,LOWEST,44,MEASURED,2023-08-10T21:35:00.0,MOSTRECENT,92,MEASURED,2023-08-11T07:00:00.0,ENDOFDAY,92,MEASURED,2023-08-11T07:00:00.0,STARTOFDAY,58,MEASURED,2023-08-10T07:01:00.0,37,186,74820002,75,
96200873,2023-08-11,a0e8bc9fbaee4faab30750bd600070b7,86400000,2772,686,2086,2772,2772,2772,686,8301,8810,10524,10524,2023-08-11T07:00:00.0,2023-08-12T07:00:00.0,2023-08-11T00:00:00.0,2023-08-12T00:00:00.0,3180,1185,1,50,150,10,42,183,49,48,1691823600000,true,true,false,false,false,false,false,0,96200873,2023-08-11,TOTAL,15,13,90,898,471,71,1440,46077,10200,43680,4260,28260,86400,6000,3060,1140,AWAKE,33,24,90,279,437,69,785,1718,8820,7920,4140,26220,47100,4740,2940,1140,ASLEEP,7,8,74,619,34,2,655,44359,1380,35760,120,2040,39300,1260,120,96200873,2023-08-11,52,34,1,HIGHEST,100,MEASURED,2023-08-11T07:51:00.0,LOWEST,36,RESET,2023-08-12T00:00:00.0,MOSTRECENT,75,MEASURED,2023-08-12T07:00:00.0,ENDOFDAY,49,MEASURED,2023-08-12T04:31:00.0,STARTOFDAY,92,MEASURED,2023-08-11T07:01:00.0,42,181,52380002,67,
96200873,2023-08-12,d39e8f3b24a84f668114a9c8be420a51,86400000,2951,865,2086,2951,2951,2951,865,10700,8760,13214,13214,2023-08-12T07:00:00.0,2023-08-13T07:00:00.0,2023-08-12T00:00:00.0,2023-08-13T00:00:00.0,4174,371,1,68,150,10,43,177,49,49,1691910000000,true,true,false,false,false,false,false,0,96200873,2023-08-12,TOTAL,13,10,93,516,12,910,1438,30997,4440,26520,54600,720,86280,1920,1920,600,AWAKE,57,55,93,74,5,909,988,-3042,4260,180,54540,300,59280,1740,1920,600,ASLEEP,6,6,46,442,7,1,450,34039,180,26340,60,420,27000,180,,96200873,2023-08-12,25,37,1,HIGHEST,100,MEASURED,2023-08-12T09:58:00.0,LOWEST,63,MEASURED,2023-08-12T17:07:00.0,MOSTRECENT,63,MEASURED,2023-08-12T17:11:00.0,STARTOFDAY,75,MEASURED,2023-08-12T07:01:00.0,,,,,44,177,50820002,92,
96200873,2023-08-13,1592df4152ae4feb95eca53980fb0ce8,86400000,2501,415,2086,2501,2501,2501,415,6092,8960,6711,6711,2023-08-13T07:00:00.0,2023-08-14T07:00:00.0,2023-08-13T00:00:00.0,2023-08-14T00:00:00.0,3260,2085,2,27,150,10,43,174,49,49,1691996400000,true,true,false,false,false,false,false,0,96200873,2023-08-13,TOTAL,36,25,90,720,217,502,1439,1076,22080,21120,30120,13020,86340,8160,7980,5940,AWAKE,36,25,90,720,217,502,1439,1076,22080,21120,30120,13020,86340,8160,7980,5940,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2023-08-13,45,62,1,HIGHEST,92,MEASURED,2023-08-13T14:53:00.0,LOWEST,40,MEASURED,2023-08-13T21:49:00.0,MOSTRECENT,66,MEASURED,2023-08-14T07:00:00.0,ENDOFDAY,66,MEASURED,2023-08-14T07:00:00.0,STARTOFDAY,83,RESET,2023-08-13T13:38:00.0,43,172,34620002,35,
96200873,2023-08-14,798f6b23e1414d6691b6ed9dae2b9b63,86400000,2451,365,2086,2451,2451,2451,365,4540,8680,5567,5567,2023-08-14T07:00:00.0,2023-08-15T07:00:00.0,2023-08-14T00:00:00.0,2023-08-15T00:00:00.0,2010,825,2,26,150,10,40,177,48,46,1692082800000,true,true,false,false,false,false,false,0,96200873,2023-08-14,TOTAL,15,12,92,717,20,702,1439,37975,5820,37200,42120,1200,86340,1560,3180,1080,AWAKE,60,60,92,94,3,687,784,-4382,5640,,41220,180,47040,1500,3120,1020,ASLEEP,8,8,78,623,17,15,655,42357,180,37200,900,1020,39300,60,60,96200873,2023-08-14,67,31,1,HIGHEST,100,MEASURED,2023-08-14T11:04:00.0,LOWEST,30,RESET,2023-08-15T03:24:00.0,MOSTRECENT,62,MEASURED,2023-08-15T07:00:00.0,STARTOFDAY,66,MEASURED,2023-08-14T07:01:00.0,,,,,42,177,62640002,34,60
96200873,2023-08-15,c44e6ae69c5b495a93f0acbdb0e36dc2,86400000,3037,951,2086,3037,3037,3037,951,11586,7860,13519,13519,2023-08-15T07:00:00.0,2023-08-16T07:00:00.0,2023-08-15T00:00:00.0,2023-08-16T00:00:00.0,4193,3157,2,61,150,10,39,185,48,48,1692169200000,true,true,false,false,false,false,false,0,96200873,2023-08-15,TOTAL,36,24,93,1074,216,150,1440,6045,35220,29220,9000,12960,86400,12300,14280,8640,AWAKE,60,60,93,570,134,148,852,-26549,33840,360,8880,8040,51120,11220,13980,8640,ASLEEP,9,9,71,504,82,2,588,32594,1380,28860,120,4920,35280,1080,300,96200873,2023-08-15,52,84,1,HIGHEST,100,MEASURED,2023-08-15T11:47:00.0,LOWEST,18,MEASURED,2023-08-16T03:31:00.0,MOSTRECENT,30,MEASURED,2023-08-16T07:00:00.0,ENDOFDAY,18,MEASURED,2023-08-16T03:41:00.0,STARTOFDAY,62,MEASURED,2023-08-15T07:01:00.0,40,184,46920002,82,
96200873,2023-08-16,cb2d3b2cd47d44658280908e686c2846,86400000,2498,412,2086,2498,2498,2498,412,4611,8240,3912,3912,2023-08-16T07:00:00.0,2023-08-17T07:00:00.0,2023-08-16T00:00:00.0,2023-08-17T00:00:00.0,2045,5655,0,0,150,10,43,138,48,46,1692255600000,true,false,false,false,false,false,false,0,96200873,2023-08-16,TOTAL,33,23,98,1092,151,195,1438,11513,30420,35100,11700,9060,86280,10680,12300,7440,AWAKE,54,50,98,586,129,192,907,-20018,30060,5100,11520,7740,54420,10440,12180,7440,ASLEEP,9,10,69,506,22,3,531,31531,360,30000,180,1320,31860,240,120,96200873,2023-08-16,87,74,1,HIGHEST,90,MEASURED,2023-08-16T12:42:00.0,LOWEST,22,MEASURED,2023-08-16T21:20:00.0,MOSTRECENT,43,MEASURED,2023-08-17T07:00:00.0,ENDOFDAY,23,MEASURED,2023-08-17T04:04:00.0,STARTOFDAY,30,MEASURED,2023-08-16T07:01:00.0,43,126,76620002,,
96200873,2023-08-17,4d52c5f312fc4c8fb8dfd4742174fed5,86400000,2888,802,2086,2888,2888,2888,802,10801,7880,12929,12929,2023-08-17T07:00:00.0,2023-08-18T07:00:00.0,2023-08-17T00:00:00.0,2023-08-18T00:00:00.0,4155,1985,1,61,150,10,40,176,47,44,1692342000000,true,true,false,false,false,false,false,0,96200873,2023-08-17,TOTAL,18,15,93,976,97,367,1440,42388,12720,45840,22020,5820,86400,6120,5580,1020,AWAKE,31,23,93,450,79,367,896,4365,12420,14580,22020,4740,53760,5880,5520,1020,ASLEEP,7,8,60,526,18,,544,38023,300,31260,,1080,32640,240,60,96200873,2023-08-17,110,47,1,HIGHEST,96,MEASURED,2023-08-18T06:51:00.0,LOWEST,43,MEASURED,2023-08-17T07:01:00.0,MOSTRECENT,96,MEASURED,2023-08-18T07:00:00.0,ENDOFDAY,65,MEASURED,2023-08-18T03:22:00.0,STARTOFDAY,43,MEASURED,2023-08-17T07:01:00.0,41,174,56880002,80,
96200873,2023-08-18,2857e32e3a3a4c9e96f35d4e45996e55,86400000,2739,653,2086,2739,2739,2739,653,8992,8180,10634,10634,2023-08-18T07:00:00.0,2023-08-19T07:00:00.0,2023-08-18T00:00:00.0,2023-08-19T00:00:00.0,3330,1530,1,52,150,10,34,177,47,45,1692428400000,true,true,false,false,false,false,false,0,96200873,2023-08-18,TOTAL,13,12,91,987,90,361,1438,53266,7200,52020,21660,5400,86280,4140,2280,780,AWAKE,20,16,91,452,76,358,886,16126,6300,20820,21480,4560,53160,3300,2220,780,ASLEEP,8,8,57,535,14,3,552,37140,900,31200,180,840,33120,840,60,96200873,2023-08-18,57,39,1,HIGHEST,100,MEASURED,2023-08-18T07:48:00.0,LOWEST,51,RESET,2023-08-18T19:32:00.0,MOSTRECENT,100,MEASURED,2023-08-19T07:00:00.0,ENDOFDAY,89,MEASURED,2023-08-19T03:17:00.0,STARTOFDAY,96,MEASURED,2023-08-18T07:01:00.0,36,175,28140002,70,
96200873,2023-08-19,db3b5175199944f8879842cbb6a33a19,86400000,2918,832,2086,2918,2918,2918,832,12610,8350,14750,14750,2023-08-19T07:00:00.0,2023-08-20T07:00:00.0,2023-08-19T00:00:00.0,2023-08-20T00:00:00.0,5060,1980,1,66,150,10,39,172,46,45,1692514800000,true,true,false,false,false,false,false,0,96200873,2023-08-19,TOTAL,25,18,93,1096,120,222,1438,33687,23460,42300,13320,7200,86280,9480,9840,4140,AWAKE,38,26,93,636,104,222,962,-1404,22980,15180,13320,6240,57720,9300,9600,4080,ASLEEP,6,6,81,460,16,,476,35091,480,27120,,960,28560,180,240,96200873,2023-08-19,63,77,1,HIGHEST,100,MEASURED,2023-08-19T07:01:00.0,LOWEST,41,MEASURED,2023-08-19T19:08:00.0,MOSTRECENT,86,MEASURED,2023-08-20T07:00:00.0,ENDOFDAY,64,MEASURED,2023-08-20T04:33:00.0,STARTOFDAY,100,MEASURED,2023-08-19T07:01:00.0,40,169,28560002,91,60
96200873,2023-08-20,b3f2b84fcca248bca08680cf2ee3c447,86400000,2421,335,2086,2421,2421,2421,335,5068,9210,6004,6004,2023-08-20T07:00:00.0,2023-08-21T07:00:00.0,2023-08-20T00:00:00.0,2023-08-21T00:00:00.0,1830,1890,1,25,150,10,41,164,46,47,1692601200000,true,true,false,false,false,false,false,0,96200873,2023-08-20,TOTAL,27,20,90,1170,207,61,1438,25192,31200,39000,3660,12420,86280,18360,9480,3360,AWAKE,44,40,90,639,199,60,898,-13656,31080,7260,3600,11940,53880,18240,9480,3360,ASLEEP,7,7,48,531,8,1,540,38848,120,31740,60,480,32400,120,,96200873,2023-08-20,55,63,1,HIGHEST,100,MEASURED,2023-08-20T08:25:00.0,LOWEST,45,MEASURED,2023-08-21T03:25:00.0,MOSTRECENT,78,MEASURED,2023-08-21T07:00:00.0,ENDOFDAY,45,MEASURED,2023-08-21T03:29:00.0,STARTOFDAY,86,MEASURED,2023-08-20T07:01:00.0,42,163,26340002,33,
96200873,2023-08-21,880cd70cbf9e4980b3671c33e822b363,86400000,2246,160,2086,2246,2246,2246,160,1820,8800,1491,1491,2023-08-21T07:00:00.0,2023-08-22T07:00:00.0,2023-08-21T00:00:00.0,2023-08-22T00:00:00.0,525,2090,0,0,150,10,41,109,46,48,1692687600000,true,false,false,false,false,false,false,0,96200873,2023-08-21,TOTAL,32,22,95,1121,257,62,1440,13414,27120,40140,3720,15420,86400,8880,8880,9360,AWAKE,43,35,93,607,237,62,906,-8702,22740,13680,3720,14220,54360,8400,8760,5580,ASLEEP,20,15,95,514,20,,534,22116,4380,26460,,1200,32040,480,120,96200873,2023-08-21,56,76,1,HIGHEST,100,MEASURED,2023-08-21T10:38:00.0,LOWEST,42,MEASURED,2023-08-21T20:20:00.0,MOSTRECENT,58,MEASURED,2023-08-22T07:00:00.0,ENDOFDAY,60,MEASURED,2023-08-22T04:33:00.0,STARTOFDAY,78,MEASURED,2023-08-21T07:01:00.0,41,108,38100002,,3780
96200873,2023-08-22,02fb5d8386b5456895474064b206e322,86400000,2828,742,2086,2828,2828,2828,742,9305,7410,11798,11798,2023-08-22T07:00:00.0,2023-08-23T07:00:00.0,2023-08-22T00:00:00.0,2023-08-23T00:00:00.0,3840,420,2,58,150,10,40,174,46,47,1692774000000,true,true,false,false,false,false,false,0,96200873,2023-08-22,TOTAL,13,12,78,566,58,815,1439,30796,3120,30840,48900,3480,86340,1620,1380,120,AWAKE,24,18,78,131,34,815,980,3711,2760,5100,48900,2040,58800,1320,1320,120,ASLEEP,9,10,59,435,24,,459,27085,360,25740,,1440,27540,300,60,96200873,2023-08-22,66,30,1,HIGHEST,100,MEASURED,2023-08-22T11:57:00.0,LOWEST,30,RESET,2023-08-23T03:05:00.0,MOSTRECENT,54,MEASURED,2023-08-23T07:00:00.0,ENDOFDAY,32,MEASURED,2023-08-23T03:49:00.0,STARTOFDAY,58,MEASURED,2023-08-22T07:01:00.0,41,174,9300002,78,
96200873,2023-08-23,0d97ad17495a4a69a6f25a32cdea198c,86400000,2804,718,2086,2804,2804,2804,718,10357,7600,12248,12248,2023-08-23T07:00:00.0,2023-08-24T07:00:00.0,2023-08-23T00:00:00.0,2023-08-24T00:00:00.0,3885,2175,1,52,150,10,40,175,46,47,1692860400000,true,true,false,false,false,false,false,0,96200873,2023-08-23,TOTAL,27,19,94,1055,208,176,1439,25130,24540,38760,10560,12480,86340,12480,6420,5640,AWAKE,45,40,94,544,186,176,906,-10670,24300,8340,10560,11160,54360,12240,6420,5640,ASLEEP,7,8,46,511,22,,533,35800,240,30420,,1320,31980,240,,96200873,2023-08-23,89,68,1,HIGHEST,100,MEASURED,2023-08-23T11:38:00.0,LOWEST,36,MEASURED,2023-08-24T01:01:00.0,MOSTRECENT,75,MEASURED,2023-08-24T07:00:00.0,ENDOFDAY,47,MEASURED,2023-08-24T03:34:00.0,STARTOFDAY,54,MEASURED,2023-08-23T07:01:00.0,41,174,2,69,
96200873,2023-08-24,2790801c044240dd87f96e16a16f9839,86400000,3007,921,2086,3007,3007,3007,921,11528,8160,13787,13787,2023-08-24T07:00:00.0,2023-08-25T07:00:00.0,2023-08-24T00:00:00.0,2023-08-25T00:00:00.0,5500,2200,1,57,150,10,41,175,47,47,1692946800000,true,true,false,false,false,false,false,0,96200873,2023-08-24,TOTAL,29,21,96,1094,181,163,1438,20799,26580,39060,9780,10860,86280,12240,7320,7020,AWAKE,49,44,96,551,167,163,881,-14574,26220,6840,9780,10020,52860,11940,7260,7020,ASLEEP,9,9,60,543,14,,557,35373,360,32220,,840,33420,300,60,96200873,2023-08-24,74,75,1,HIGHEST,100,MEASURED,2023-08-24T10:52:00.0,LOWEST,34,MEASURED,2023-08-25T01:23:00.0,MOSTRECENT,74,MEASURED,2023-08-25T07:00:00.0,ENDOFDAY,37,MEASURED,2023-08-25T03:10:00.0,STARTOFDAY,75,MEASURED,2023-08-24T07:01:00.0,42,175,2,76,
96200873,2023-08-25,d80a77adbdec4774b8df085c1b103ee6,86400000,2884,798,2086,2884,2884,2884,798,10309,8840,12105,12105,2023-08-25T07:00:00.0,2023-08-26T07:00:00.0,2023-08-25T00:00:00.0,2023-08-26T00:00:00.0,4237,2742,1,49,150,10,42,176,47,47,1693033200000,true,true,false,false,false,false,false,0,96200873,2023-08-25,TOTAL,32,22,93,1052,185,202,1439,14280,28800,34320,12120,11100,86340,10560,12120,6120,AWAKE,48,43,93,615,158,201,974,-14675,28380,8520,12060,9480,58440,10200,12060,6120,ASLEEP,9,9,58,437,27,1,465,28955,420,25800,60,1620,27900,360,60,96200873,2023-08-25,61,77,1,HIGHEST,100,MEASURED,2023-08-25T10:47:00.0,LOWEST,27,MEASURED,2023-08-25T22:10:00.0,MOSTRECENT,58,MEASURED,2023-08-26T07:00:00.0,ENDOFDAY,39,MEASURED,2023-08-26T04:40:00.0,STARTOFDAY,74,MEASURED,2023-08-25T07:01:00.0,43,175,2,67,
96200873,2023-08-26,b1bb0a012b9e4684806f133f0029cc56,86400000,2979,893,2086,2979,2979,2979,893,13137,9140,15500,15500,2023-08-26T07:00:00.0,2023-08-27T07:00:00.0,2023-08-26T00:00:00.0,2023-08-27T00:00:00.0,4305,3385,1,64,150,10,41,177,47,47,1693119600000,true,true,false,false,false,false,false,0,96200873,2023-08-26,TOTAL,28,20,90,1102,134,202,1438,21791,29340,36780,12120,8040,86280,13920,14160,1260,AWAKE,41,34,90,670,125,200,995,-7955,29160,11040,12000,7500,59700,13860,14040,1260,ASLEEP,8,8,69,432,9,2,443,29746,180,25740,120,540,26580,60,120,96200873,2023-08-26,86,74,1,HIGHEST,100,MEASURED,2023-08-26T11:14:00.0,LOWEST,33,MEASURED,2023-08-27T01:37:00.0,MOSTRECENT,70,MEASURED,2023-08-27T07:00:00.0,ENDOFDAY,37,MEASURED,2023-08-27T03:25:00.0,STARTOFDAY,58,MEASURED,2023-08-26T07:01:00.0,41,174,2,88,
96200873,2023-08-27,894a54247bbb47849107a7c14dbcdd64,86400000,2371,285,2086,2371,2371,2371,285,7016,9940,5746,5746,2023-08-27T07:00:00.0,2023-08-28T07:00:00.0,2023-08-27T00:00:00.0,2023-08-28T00:00:00.0,2460,7025,0,0,150,10,40,109,47,47,1693206000000,true,false,false,false,false,false,false,0,96200873,2023-08-27,TOTAL,26,18,93,1168,95,177,1440,34695,23880,46200,10620,5700,86400,7260,9660,6960,AWAKE,36,24,93,758,83,174,1015,3554,23340,22140,10440,4980,60900,6900,9480,6960,ASLEEP,6,6,57,410,12,3,425,31141,540,24060,180,720,25500,360,180,96200873,2023-08-27,86,74,1,HIGHEST,100,MEASURED,2023-08-27T09:53:00.0,LOWEST,32,MEASURED,2023-08-27T22:34:00.0,MOSTRECENT,82,MEASURED,2023-08-28T07:00:00.0,ENDOFDAY,82,MEASURED,2023-08-28T07:00:00.0,STARTOFDAY,70,MEASURED,2023-08-27T07:01:00.0,40,106,75240002,,
