userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,isVigorousDay,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration,bodyBattery/bodyBatteryStatList/6/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/6/statsValue,bodyBattery/bodyBatteryStatList/6/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/6/statTimestamp
96200873,2024-06-18,516fc46872c14c4da23a08978f26bc0b,86400000,2807,727,2080,2807,2807,2807,727,67,11053,11340,12559,12559,2024-06-18T07:00:00.0,2024-06-19T07:00:00.0,2024-06-18T00:00:00.0,2024-06-19T00:00:00.0,4460,3430,1,51,true,150,10,46,181,49,51,1718780400000,true,true,false,false,false,false,false,0,96200873,2024-06-18,TOTAL,27,20,87,1090,158,190,1438,22262,24420,40980,11400,9480,86280,11280,11280,1860,AWAKE,41,34,87,598,125,189,912,-6936,24000,11880,11340,7500,54720,10980,11160,1860,ASLEEP,10,11,69,492,33,526,29198,420,29100,1980,31560,300,120,,96200873,2024-06-18,72,70,1,HIGHEST,100,MEASURED,2024-06-18T11:55:00.0,LOWEST,39,MEASURED,2024-06-19T01:53:00.0,MOSTRECENT,78,MEASURED,2024-06-19T07:00:00.0,ENDOFDAY,50,MEASURED,2024-06-19T03:40:00.0,STARTOFDAY,76,MEASURED,2024-06-18T07:01:00.0,DURINGSLEEP,43,MEASURED,2024-06-18T12:25:00.0,47,180,56220002,1,60,,,,
96200873,2024-06-19,1006817ace914a728a20dd387f5e5838,86400000,2931,851,2080,2931,2931,2931,851,68,13552,11290,14624,14624,2024-06-19T07:00:00.0,2024-06-20T07:00:00.0,2024-06-19T00:00:00.0,2024-06-20T00:00:00.0,3615,7505,2,49,true,150,10,44,177,49,52,1718866800000,true,true,false,false,false,false,false,0,96200873,2024-06-19,TOTAL,33,23,89,959,180,300,1439,8653,30360,27180,18000,10800,86340,13380,13260,3720,AWAKE,52,50,89,520,124,299,943,-17843,28800,2400,17940,7440,56580,12000,13080,3720,ASLEEP,10,10,52,439,56,496,26496,1560,24780,3360,29760,1380,180,,96200873,2024-06-19,36,80,1,HIGHEST,100,MEASURED,2024-06-19T10:20:00.0,LOWEST,22,MEASURED,2024-06-20T01:01:00.0,MOSTRECENT,34,MEASURED,2024-06-20T07:00:00.0,ENDOFDAY,22,MEASURED,2024-06-20T04:12:00.0,STARTOFDAY,78,MEASURED,2024-06-19T07:01:00.0,DURINGSLEEP,52,MEASURED,2024-06-19T12:27:00.0,45,176,56100002,1,60,,,,
96200873,2024-06-20,a1fe2bab202b4ed8bbe23a5cb097ac2b,86400000,2998,918,2080,2998,2998,2998,918,67,12297,11520,13797,13797,2024-06-20T07:00:00.0,2024-06-21T07:00:00.0,2024-06-20T00:00:00.0,2024-06-21T00:00:00.0,5076,5221,2,49,true,150,10,45,180,50,53,1718953200000,true,true,false,false,false,false,false,0,96200873,2024-06-20,TOTAL,30,22,96,998,152,289,1439,14770,22020,37860,17340,9120,86340,6240,10740,5040,AWAKE,56,52,96,407,96,288,791,-15217,20400,4020,17280,5760,47460,4740,10620,5040,ASLEEP,13,13,51,591,56,648,29987,1620,33840,3360,38880,1500,120,,96200873,2024-06-20,77,76,1,HIGHEST,90,MEASURED,2024-06-20T15:07:00.0,LOWEST,18,MEASURED,2024-06-21T02:16:00.0,MOSTRECENT,35,MEASURED,2024-06-21T07:00:00.0,ENDOFDAY,22,MEASURED,2024-06-21T04:47:00.0,STARTOFDAY,34,MEASURED,2024-06-20T07:01:00.0,DURINGSLEEP,65,MEASURED,2024-06-20T15:34:00.0,46,180,81660002,1,60,,,,
96200873,2024-06-21,00af7d4046144121bec9430563478993,86400000,2773,693,2080,2773,2773,2773,693,67,11322,11680,12746,12746,2024-06-21T07:00:00.0,2024-06-22T07:00:00.0,2024-06-21T00:00:00.0,2024-06-22T00:00:00.0,3850,3550,3,50,true,150,10,41,169,50,48,1719039600000,true,true,false,false,false,false,false,0,96200873,2024-06-21,TOTAL,19,16,96,859,208,371,1438,32500,10380,41160,22260,12480,86280,5160,3480,1740,AWAKE,33,25,96,388,193,369,950,1001,10320,12960,22140,11580,57000,5100,3480,1740,ASLEEP,8,9,28,471,15,488,31499,60,28200,900,29280,60,,,96200873,2024-06-21,95,63,1,HIGHEST,87,MEASURED,2024-06-21T12:24:00.0,LOWEST,32,MEASURED,2024-06-21T22:20:00.0,MOSTRECENT,67,MEASURED,2024-06-22T07:00:00.0,ENDOFDAY,43,MEASURED,2024-06-22T04:22:00.0,STARTOFDAY,35,MEASURED,2024-06-21T07:01:00.0,DURINGSLEEP,67,MEASURED,2024-06-21T12:29:00.0,42,169,70680002,2,120,,,,
96200873,2024-06-22,093155bbb6a34241a37ac462ce8d1e8b,86400000,3055,975,2080,3055,3055,3055,975,108,15314,11650,17350,17350,2024-06-22T07:00:00.0,2024-06-23T07:00:00.0,2024-06-22T00:00:00.0,2024-06-23T00:00:00.0,5801,2390,6,79,true,150,10,40,181,50,50,1719126000000,true,true,false,false,false,false,false,0,96200873,2024-06-22,TOTAL,22,17,91,922,228,287,1437,29244,16080,39240,17220,13680,86220,8460,6300,1320,AWAKE,30,23,91,598,224,287,1109,5759,16080,19800,17220,13440,66540,8460,6300,1320,ASLEEP,7,8,24,324,4,328,23485,,19440,240,19680,,,,96200873,2024-06-22,71,71,1,HIGHEST,100,MEASURED,2024-06-22T11:11:00.0,LOWEST,44,MEASURED,2024-06-22T19:01:00.0,MOSTRECENT,67,MEASURED,2024-06-23T07:00:00.0,ENDOFDAY,67,MEASURED,2024-06-23T07:00:00.0,STARTOFDAY,67,MEASURED,2024-06-22T07:01:00.0,DURINGSLEEP,60,MEASURED,2024-06-22T12:28:00.0,41,181,58680002,,,,,,
96200873,2024-06-23,3781133812814ff497e02b20f63f5126,86400000,2463,383,2080,2463,2463,2463,383,36,9039,12020,9033,9033,2024-06-23T07:00:00.0,2024-06-24T07:00:00.0,2024-06-23T00:00:00.0,2024-06-24T00:00:00.0,2580,4435,3,25,true,150,10,40,154,49,44,1719212400000,true,true,false,false,false,false,false,0,96200873,2024-06-23,TOTAL,21,17,88,817,229,392,1438,28350,12840,36180,23520,13740,86280,6300,5280,1260,AWAKE,32,23,88,411,124,392,927,3822,12180,12480,23520,7440,55620,5700,5220,1260,ASLEEP,10,10,69,406,105,511,24528,660,23700,6300,30660,600,60,,96200873,2024-06-23,66,72,1,HIGHEST,100,MEASURED,2024-06-23T11:35:00.0,LOWEST,54,MEASURED,2024-06-24T02:35:00.0,MOSTRECENT,61,MEASURED,2024-06-24T07:00:00.0,ENDOFDAY,54,MEASURED,2024-06-24T03:56:00.0,STARTOFDAY,67,MEASURED,2024-06-23T07:01:00.0,DURINGSLEEP,43,MEASURED,2024-06-23T12:26:00.0,41,153,69420002,,,,,,
96200873,2024-06-24,656b8e42819649e2af59e13173e1f705,86400000,2774,694,2080,2774,2774,2774,694,71,14343,11730,14956,14956,2024-06-24T07:00:00.0,2024-06-25T07:00:00.0,2024-06-24T00:00:00.0,2024-06-25T00:00:00.0,4000,5329,2,50,true,150,10,41,156,49,46,1719298800000,true,true,false,false,false,false,false,0,96200873,2024-06-24,TOTAL,19,15,85,973,182,284,1439,42443,14220,44160,17040,10920,86340,6960,6180,1080,AWAKE,32,23,85,471,166,282,919,5182,13620,14640,16920,9960,55140,6360,6180,1080,ASLEEP,6,7,42,502,16,520,37261,600,29520,960,31200,600,,,96200873,2024-06-24,105,75,1,HIGHEST,100,MEASURED,2024-06-24T11:23:00.0,LOWEST,47,MEASURED,2024-06-24T19:24:00.0,MOSTRECENT,91,MEASURED,2024-06-25T07:00:00.0,ENDOFDAY,65,MEASURED,2024-06-25T03:48:00.0,STARTOFDAY,61,MEASURED,2024-06-24T07:01:00.0,DURINGSLEEP,44,MEASURED,2024-06-24T12:27:00.0,41,156,55800002,2,120,,,,
96200873,2024-06-25,0e66e57c3fc24b399bc9dbc1a2ed37db,86400000,2845,765,2080,2845,2845,2845,765,68,10592,12000,11980,11980,2024-06-25T07:00:00.0,2024-06-26T07:00:00.0,2024-06-25T00:00:00.0,2024-06-26T00:00:00.0,3655,3695,4,51,true,150,10,39,168,49,47,1719385200000,true,true,false,false,false,false,false,0,96200873,2024-06-25,TOTAL,23,17,95,1121,101,215,1437,39108,17400,49860,12900,6060,86220,5460,7020,4920,AWAKE,29,21,95,798,85,214,1097,14785,17280,30600,12840,5100,65820,5400,6960,4920,ASLEEP,6,7,62,323,16,340,24323,120,19260,960,20400,60,60,,96200873,2024-06-25,77,75,1,HIGHEST,100,MEASURED,2024-06-25T08:14:00.0,LOWEST,37,MEASURED,2024-06-25T19:11:00.0,MOSTRECENT,93,MEASURED,2024-06-26T07:00:00.0,ENDOFDAY,93,MEASURED,2024-06-26T07:00:00.0,STARTOFDAY,91,MEASURED,2024-06-25T07:01:00.0,DURINGSLEEP,34,MEASURED,2024-06-25T12:40:00.0,39,165,32340002,1,60,,,,
96200873,2024-06-26,9b793c414be74c95b577a192d776fa94,86400000,2770,690,2080,2770,2770,2770,690,69,9831,11860,11430,11430,2024-06-26T07:00:00.0,2024-06-27T07:00:00.0,2024-06-26T00:00:00.0,2024-06-27T00:00:00.0,3621,1964,1,51,true,150,10,41,177,48,47,1719471600000,true,true,false,false,false,false,false,0,96200873,2024-06-26,TOTAL,20,16,94,875,138,425,1438,33781,13740,38760,25500,8280,86280,6960,4140,2640,AWAKE,38,29,94,362,117,425,904,-2305,13500,8220,25500,7020,54240,6840,4020,2640,ASLEEP,7,8,66,513,21,534,36086,240,30540,1260,32040,120,120,,96200873,2024-06-26,55,45,1,HIGHEST,100,MEASURED,2024-06-26T07:45:00.0,LOWEST,38,MEASURED,2024-06-27T00:06:00.0,MOSTRECENT,80,MEASURED,2024-06-27T07:00:00.0,ENDOFDAY,49,MEASURED,2024-06-27T03:32:00.0,STARTOFDAY,93,MEASURED,2024-06-26T07:01:00.0,DURINGSLEEP,29,MEASURED,2024-06-26T12:25:00.0,42,174,41700002,,,,,,
96200873,2024-06-27,63354347251c4a349fd6bbae4695a01e,86400000,2909,829,2080,2909,2909,2909,829,69,11043,11460,12332,12332,2024-06-27T07:00:00.0,2024-06-28T07:00:00.0,2024-06-27T00:00:00.0,2024-06-28T00:00:00.0,4340,2880,3,50,true,150,10,40,181,47,45,1719558000000,true,true,false,false,false,false,false,0,96200873,2024-06-27,TOTAL,22,16,96,999,75,366,1440,37656,15060,44880,21960,4500,86400,4620,6060,4380,AWAKE,32,22,96,589,56,365,1010,7702,14580,20760,21900,3360,60600,4320,5940,4320,ASLEEP,7,7,78,410,19,430,29954,480,24120,1140,25800,300,120,60,96200873,2024-06-27,71,52,1,HIGHEST,100,MEASURED,2024-06-27T09:57:00.0,LOWEST,29,MEASURED,2024-06-28T01:34:00.0,MOSTRECENT,77,MEASURED,2024-06-28T07:00:00.0,ENDOFDAY,77,MEASURED,2024-06-28T07:00:00.0,STARTOFDAY,80,MEASURED,2024-06-27T07:01:00.0,DURINGSLEEP,51,MEASURED,2024-06-27T14:10:00.0,41,177,76080002,1,60,,,,
96200873,2024-06-28,4883932f226d41f89799fdf9e5dcc65f,86400000,2786,706,2080,2786,2786,2786,706,68,12584,11380,13614,13614,2024-06-28T07:00:00.0,2024-06-29T07:00:00.0,2024-06-28T00:00:00.0,2024-06-29T00:00:00.0,3555,4861,2,50,true,150,10,41,166,47,47,1719644400000,true,true,false,false,false,false,false,0,96200873,2024-06-28,TOTAL,24,18,96,921,287,226,1434,28153,19560,35700,13560,17220,86040,9060,7620,2880,AWAKE,46,42,96,407,279,225,911,-9417,19320,5100,13500,16740,54660,8820,7620,2880,ASLEEP,7,7,45,514,8,523,37570,240,30600,480,31380,240,,,96200873,2024-06-28,69,75,1,HIGHEST,100,MEASURED,2024-06-28T10:06:00.0,LOWEST,30,MEASURED,2024-06-29T02:43:00.0,MOSTRECENT,71,MEASURED,2024-06-29T07:00:00.0,ENDOFDAY,33,MEASURED,2024-06-29T03:44:00.0,STARTOFDAY,77,MEASURED,2024-06-28T07:01:00.0,DURINGSLEEP,59,MEASURED,2024-06-28T12:26:00.0,41,163,55980002,1,60,,,,
96200873,2024-06-29,d6abff86baaf442791207326b5cad427,86400000,3056,976,2080,3056,3056,3056,976,109,13965,11500,16322,16322,2024-06-29T07:00:00.0,2024-06-30T07:00:00.0,2024-06-29T00:00:00.0,2024-06-30T00:00:00.0,5310,1350,2,80,true,150,10,45,179,47,51,1719730800000,true,true,false,false,false,false,false,0,96200873,2024-06-29,TOTAL,21,17,96,774,221,443,1438,26885,13020,33420,26580,13260,86280,7800,2820,2400,AWAKE,30,23,96,455,213,442,1110,4097,12840,14460,26520,12780,66600,7680,2760,2400,ASLEEP,7,8,59,319,8,328,22788,180,18960,480,19680,120,60,,96200873,2024-06-29,55,46,1,HIGHEST,100,MEASURED,2024-06-29T10:35:00.0,LOWEST,38,MEASURED,2024-06-30T00:53:00.0,MOSTRECENT,61,MEASURED,2024-06-30T07:00:00.0,ENDOFDAY,61,MEASURED,2024-06-30T07:00:00.0,STARTOFDAY,71,MEASURED,2024-06-29T07:01:00.0,DURINGSLEEP,69,MEASURED,2024-06-29T12:28:00.0,45,179,28920002,1,60,,,,
96200873,2024-06-30,0aae05c739f1460e81434d8d018bc817,86400000,2586,506,2080,2586,2586,2586,506,35,6774,12000,7214,7214,2024-06-30T07:00:00.0,2024-07-01T07:00:00.0,2024-06-30T00:00:00.0,2024-07-01T00:00:00.0,2309,2825,1,27,true,150,10,41,172,48,50,1719817200000,true,true,false,false,false,false,false,0,96200873,2024-06-30,TOTAL,29,22,97,984,221,234,1439,14311,24660,34380,14040,13260,86340,12240,6960,5460,AWAKE,42,35,97,568,160,232,960,-7788,23520,10560,13920,9600,57600,11280,6780,5460,ASLEEP,12,12,67,416,61,479,22099,1140,23820,3660,28740,960,180,,96200873,2024-06-30,57,71,1,HIGHEST,99,MEASURED,2024-06-30T14:48:00.0,LOWEST,31,MEASURED,2024-07-01T03:18:00.0,MOSTRECENT,47,MEASURED,2024-07-01T07:00:00.0,ENDOFDAY,47,MEASURED,2024-07-01T07:00:00.0,STARTOFDAY,61,MEASURED,2024-06-30T07:01:00.0,DURINGSLEEP,46,MEASURED,2024-06-30T14:59:00.0,43,171,77280002,2,120,,,,
96200873,2024-07-01,3f4115856a47403690b49aac6625646b,86400000,2895,815,2080,2895,2895,2895,815,68,15117,11480,15644,15644,2024-07-01T07:00:00.0,2024-07-02T07:00:00.0,2024-07-01T00:00:00.0,2024-07-02T00:00:00.0,3525,6400,1,51,true,150,10,42,164,48,47,1719903600000,true,true,false,false,false,false,false,0,96200873,2024-07-01,TOTAL,31,22,94,763,439,237,1439,11019,21120,24660,14220,26340,86340,8520,9540,3060,AWAKE,52,49,94,394,284,237,915,-12695,20400,3240,14220,17040,54900,7860,9480,3060,ASLEEP,9,9,61,369,155,524,23714,720,21420,9300,31440,660,60,,96200873,2024-07-01,56,72,1,HIGHEST,97,MEASURED,2024-07-01T12:21:00.0,LOWEST,28,MEASURED,2024-07-02T02:46:00.0,MOSTRECENT,31,MEASURED,2024-07-02T07:00:00.0,ENDOFDAY,28,MEASURED,2024-07-02T03:44:00.0,STARTOFDAY,47,MEASURED,2024-07-01T07:01:00.0,,,,,42,162,56100003,,,,,,
96200873,2024-07-02,c32decf088d9490dbe4fdb508e2dd8c3,86400000,2852,772,2080,2852,2852,2852,772,68,11205,11850,12479,12479,2024-07-02T07:00:00.0,2024-07-03T07:00:00.0,2024-07-02T00:00:00.0,2024-07-03T00:00:00.0,4025,4895,2,50,true,150,10,42,171,48,47,1719990000000,true,true,false,false,false,false,false,0,96200873,2024-07-02,TOTAL,32,22,98,885,328,225,1438,11600,23880,29220,13500,19680,86280,9180,9000,5700,AWAKE,48,43,98,512,308,223,1043,-12571,23520,7200,13380,18480,62580,9000,8880,5640,ASLEEP,9,9,79,373,20,395,24171,360,22020,1200,23700,180,120,60,96200873,2024-07-02,69,64,1,HIGHEST,89,MEASURED,2024-07-02T13:28:00.0,LOWEST,31,MEASURED,2024-07-02T07:01:00.0,MOSTRECENT,36,MEASURED,2024-07-03T07:00:00.0,ENDOFDAY,36,MEASURED,2024-07-03T07:00:00.0,STARTOFDAY,31,MEASURED,2024-07-02T07:01:00.0,DURINGSLEEP,61,MEASURED,2024-07-02T13:35:00.0,44,166,45540002,2,120,,,,
96200873,2024-07-03,b89003b4252d4b2b9c4c8a11f639d548,86400000,2661,581,2080,2661,2661,2661,581,66,9783,11790,11386,11386,2024-07-03T07:00:00.0,2024-07-04T07:00:00.0,2024-07-03T00:00:00.0,2024-07-04T00:00:00.0,3267,2248,2,49,true,150,10,39,161,48,47,1720076400000,true,true,false,false,false,false,false,0,96200873,2024-07-03,TOTAL,32,23,89,804,195,440,1439,7508,22680,25560,26400,11700,86340,8580,12240,1860,AWAKE,43,35,89,496,89,439,1024,-7050,21660,8100,26340,5340,61440,7620,12180,1860,ASLEEP,13,14,59,308,106,415,14558,1020,17460,6360,24900,960,60,,96200873,2024-07-03,57,42,1,HIGHEST,64,MEASURED,2024-07-03T11:24:00.0,LOWEST,32,MEASURED,2024-07-04T02:12:00.0,MOSTRECENT,55,MEASURED,2024-07-04T07:00:00.0,ENDOFDAY,46,MEASURED,2024-07-04T04:35:00.0,STARTOFDAY,36,MEASURED,2024-07-03T07:01:00.0,DURINGSLEEP,32,MEASURED,2024-07-03T11:29:00.0,40,157,23400002,1,60,,,,
96200873,2024-07-04,ebc2f8d72ac049eb904b48d87164ede8,86400000,2638,558,2080,2638,2638,2638,558,34,9628,11390,9677,9677,2024-07-04T07:00:00.0,2024-07-05T07:00:00.0,2024-07-04T00:00:00.0,2024-07-05T00:00:00.0,2330,6510,3,25,true,150,10,44,162,48,50,1720162800000,true,true,false,false,false,false,false,0,96200873,2024-07-04,TOTAL,38,25,96,886,266,286,1438,-160,31320,21840,17160,15960,86280,11040,14640,5640,AWAKE,57,56,96,530,199,284,1013,-22263,30240,1560,17040,11940,60780,10140,14460,5640,ASLEEP,10,10,59,356,67,425,22103,1080,20280,4020,25500,900,180,,96200873,2024-07-04,46,83,1,HIGHEST,98,MEASURED,2024-07-04T12:23:00.0,LOWEST,17,MEASURED,2024-07-05T04:16:00.0,MOSTRECENT,18,MEASURED,2024-07-05T07:00:00.0,ENDOFDAY,17,MEASURED,2024-07-05T05:21:00.0,STARTOFDAY,55,MEASURED,2024-07-04T07:01:00.0,DURINGSLEEP,50,MEASURED,2024-07-04T12:25:00.0,45,159,83340002,2,120,,,,
96200873,2024-07-05,b68dfd82949145b6b19017521d61be19,86400000,2780,700,2080,2780,2780,2780,700,68,9323,11040,10877,10877,2024-07-05T07:00:00.0,2024-07-06T07:00:00.0,2024-07-05T00:00:00.0,2024-07-06T00:00:00.0,3433,1336,2,51,true,150,10,44,174,49,52,1720249200000,true,true,false,false,false,false,false,0,96200873,2024-07-05,TOTAL,24,19,96,884,251,303,1438,22689,13860,39180,18180,15060,86280,5640,4980,3240,AWAKE,41,35,96,301,198,300,799,-4307,9900,8160,18000,11880,47940,3420,3360,3120,ASLEEP,15,14,81,583,53,639,26996,3960,31020,3180,38340,2220,1620,120,96200873,2024-07-05,84,44,1,HIGHEST,77,MEASURED,2024-07-05T14:38:00.0,LOWEST,17,MEASURED,2024-07-05T07:23:00.0,MOSTRECENT,57,MEASURED,2024-07-06T07:00:00.0,ENDOFDAY,41,MEASURED,2024-07-06T04:38:00.0,STARTOFDAY,18,MEASURED,2024-07-05T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-07-05T15:16:00.0,44,172,41940002,3,180,,,,
96200873,2024-07-06,71e6facdb8974cfe95d452527b396367,86400000,3420,1340,2080,3420,3420,3420,1340,103,13609,10700,15827,15827,2024-07-06T07:00:00.0,2024-07-07T07:00:00.0,2024-07-06T00:00:00.0,2024-07-07T00:00:00.0,5115,2325,14,95,true,150,10,44,185,49,49,1720335600000,true,true,false,false,false,false,false,0,96200873,2024-07-06,TOTAL,21,17,98,985,173,279,1437,34256,14640,44460,16740,10380,86220,8220,3420,3000,AWAKE,43,38,98,332,136,279,747,-6079,13680,6240,16740,8160,44820,7440,3240,3000,ASLEEP,10,10,60,653,37,690,40335,960,38220,2220,41400,780,180,,96200873,2024-07-06,72,68,1,HIGHEST,100,MEASURED,2024-07-06T12:31:00.0,LOWEST,43,MEASURED,2024-07-07T04:00:00.0,MOSTRECENT,61,MEASURED,2024-07-07T07:00:00.0,ENDOFDAY,43,MEASURED,2024-07-07T04:14:00.0,STARTOFDAY,57,MEASURED,2024-07-06T07:01:00.0,DURINGSLEEP,59,MEASURED,2024-07-06T15:43:00.0,44,185,56760002,,,,,,
96200873,2024-07-07,20816034f1f54e0db90f7dacf860ec57,86400000,2741,661,2080,2741,2741,2741,661,36,7867,10990,8037,8037,2024-07-07T07:00:00.0,2024-07-08T07:00:00.0,2024-07-07T00:00:00.0,2024-07-08T00:00:00.0,2058,5624,20,27,true,150,10,41,154,49,48,1720422000000,true,true,false,false,false,false,false,0,96200873,2024-07-07,TOTAL,28,20,98,984,173,282,1439,19659,20520,38520,16920,10380,86340,6900,7860,5760,AWAKE,39,28,98,659,173,279,1111,-2948,20400,19140,16740,10380,66660,6840,7800,5760,ASLEEP,8,8,57,325,,328,22607,120,19380,,19680,60,60,,96200873,2024-07-07,73,75,1,HIGHEST,100,MEASURED,2024-07-07T11:58:00.0,LOWEST,28,MEASURED,2024-07-08T01:32:00.0,MOSTRECENT,59,MEASURED,2024-07-08T07:00:00.0,ENDOFDAY,59,MEASURED,2024-07-08T07:00:00.0,STARTOFDAY,61,MEASURED,2024-07-07T07:01:00.0,DURINGSLEEP,55,MEASURED,2024-07-07T12:28:00.0,41,153,76920002,3,180,,,,
96200873,2024-07-08,70a3d8002a11485b8b568b09d7795fa1,86400000,2829,749,2080,2829,2829,2829,749,68,9757,10680,11260,11260,2024-07-08T07:00:00.0,2024-07-09T07:00:00.0,2024-07-08T00:00:00.0,2024-07-09T00:00:00.0,3519,1846,1,53,true,150,10,40,176,49,50,1720508400000,true,true,false,false,false,false,false,0,96200873,2024-07-08,TOTAL,23,17,94,719,162,558,1439,24476,12960,30180,33480,9720,86340,5220,5220,2520,AWAKE,49,44,94,257,90,557,904,-6666,12240,3180,33420,5400,54240,4500,5220,2520,ASLEEP,8,9,43,462,72,535,31142,720,27000,4320,32100,720,,,96200873,2024-07-08,60,42,1,HIGHEST,100,MEASURED,2024-07-08T11:33:00.0,LOWEST,27,MEASURED,2024-07-09T02:56:00.0,MOSTRECENT,45,MEASURED,2024-07-09T07:00:00.0,ENDOFDAY,28,MEASURED,2024-07-09T03:32:00.0,STARTOFDAY,59,MEASURED,2024-07-08T07:01:00.0,DURINGSLEEP,68,MEASURED,2024-07-08T12:26:00.0,41,174,27180002,1,60,,,,
