userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/highDuration
96200873,2022-07-14,e71fe96fbca042ffbfbb69fce4049917,86400000,3319,1199,2120,3319,3319,3319,1199,92,20653,12460,21459,21459,2022-07-14T07:00:00.0,2022-07-15T07:00:00.0,2022-07-14T00:00:00.0,2022-07-15T00:00:00.0,5400,10933,4,67,150,10,42,173,56,49,1657868400000,true,true,false,false,false,false,false,0,96200873,2022-07-14,TOTAL,24,19,91,236,53,1147,1436,5904,5820,8340,68820,3180,86160,4440,1140,240,AWAKE,24,19,91,236,53,1147,1436,5904,5820,8340,68820,3180,86160,4440,1140,240,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-14,24,27,1,HIGHEST,41,MEASURED,2022-07-15T05:57:00.0,LOWEST,21,MEASURED,2022-07-14T10:54:00.0,MOSTRECENT,41,MEASURED,2022-07-15T07:00:00.0,ENDOFDAY,41,MEASURED,2022-07-15T07:00:00.0,44,170,85380002,
96200873,2022-07-15,b91ba97265354fc9b7e06330756517b2,86400000,2440,320,2120,2440,2440,2440,320,43,5998,14100,7126,7126,2022-07-15T07:00:00.0,2022-07-16T07:00:00.0,2022-07-15T00:00:00.0,2022-07-16T00:00:00.0,2355,1815,2,30,150,10,37,152,54,46,1657954800000,true,true,false,false,false,false,false,0,96200873,2022-07-15,TOTAL,14,12,91,1000,89,349,1438,55147,8220,51780,20940,5340,86280,3300,3060,1860,AWAKE,15,12,91,790,46,349,1185,41867,7920,39480,20940,2760,71100,3000,3060,1860,ASLEEP,9,10,46,210,43,,253,13280,300,12300,,2580,15180,300,,96200873,2022-07-15,63,37,1,HIGHEST,100,MEASURED,2022-07-15T15:31:00.0,LOWEST,41,MEASURED,2022-07-15T07:01:00.0,MOSTRECENT,67,MEASURED,2022-07-16T02:11:00.0,,,,,38,150,68760002,
96200873,2022-07-16,63bb5d1da26f481f8166960e839b0d9b,86400000,2637,517,2120,2637,2637,2637,517,42,10478,13290,10995,10995,2022-07-16T07:00:00.0,2022-07-17T07:00:00.0,2022-07-16T00:00:00.0,2022-07-17T00:00:00.0,2651,4884,4,29,150,10,46,158,54,54,1658041200000,true,true,false,false,false,false,false,0,96200873,2022-07-16,TOTAL,29,22,86,233,74,1133,1440,2768,5820,8160,67980,4440,86400,3060,2340,420,AWAKE,29,22,86,233,74,1133,1440,2768,5820,8160,67980,4440,86400,3060,2340,420,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-16,18,17,1,HIGHEST,39,MEASURED,2022-07-17T01:18:00.0,LOWEST,29,MEASURED,2022-07-17T04:04:00.0,MOSTRECENT,39,MEASURED,2022-07-17T07:00:00.0,ENDOFDAY,39,MEASURED,2022-07-17T07:00:00.0,47,156,86220002,
96200873,2022-07-17,8f50735249404cae9349aef1e597e73a,86400000,2616,496,2120,2616,2616,2616,496,,10352,12730,8502,8502,2022-07-17T07:00:00.0,2022-07-18T07:00:00.0,2022-07-17T00:00:00.0,2022-07-18T00:00:00.0,3265,11699,0,0,150,10,39,128,52,46,1658127600000,true,false,false,false,false,false,false,0,96200873,2022-07-17,TOTAL,21,15,97,926,194,320,1440,36755,13980,41580,19200,11640,86400,4380,5580,4020,AWAKE,25,18,93,666,180,318,1164,20023,12540,27420,19080,10800,69840,3720,5280,3540,ASLEEP,11,9,97,260,14,2,276,16732,1440,14160,120,840,16560,660,300,96200873,2022-07-17,76,90,1,HIGHEST,100,MEASURED,2022-07-17T19:34:00.0,LOWEST,25,MEASURED,2022-07-18T06:54:00.0,MOSTRECENT,25,MEASURED,2022-07-18T07:00:00.0,ENDOFDAY,25,MEASURED,2022-07-18T07:00:00.0,39,125,74220002,480
96200873,2022-07-18,3228dfaa07874990b7bbad1b5505ce97,86400000,3106,986,2120,3106,3106,3106,986,43,16462,12260,15899,15899,2022-07-18T07:00:00.0,2022-07-19T07:00:00.0,2022-07-18T00:00:00.0,2022-07-19T00:00:00.0,4009,15005,2,32,150,10,50,162,51,55,1658214000000,true,true,false,false,false,false,false,0,96200873,2022-07-18,TOTAL,46,39,93,153,41,1243,1437,-2982,6720,2460,74580,2460,86220,2700,3000,1020,AWAKE,46,39,93,153,41,1243,1437,-2982,6720,2460,74580,2460,86220,2700,3000,1020,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-18,5,39,1,HIGHEST,38,MEASURED,2022-07-19T01:50:00.0,LOWEST,11,MEASURED,2022-07-18T09:29:00.0,MOSTRECENT,17,MEASURED,2022-07-19T07:00:00.0,ENDOFDAY,17,MEASURED,2022-07-19T07:00:00.0,54,160,74820002,
96200873,2022-07-19,6cb85420cd684272bece932185cfd6e7,86400000,3319,1199,2120,3319,3319,3319,1199,,16912,12680,13903,13903,2022-07-19T07:00:00.0,2022-07-20T07:00:00.0,2022-07-19T00:00:00.0,2022-07-20T00:00:00.0,4945,21238,14,0,150,10,41,116,50,53,1658300400000,true,false,false,false,false,false,false,0,96200873,2022-07-19,TOTAL,28,20,94,779,73,588,1440,17304,15180,31560,35280,4380,86400,3180,6840,5160,AWAKE,65,64,94,258,62,588,908,-13481,15000,480,35280,3720,54480,3000,6840,5160,ASLEEP,10,11,42,521,11,,532,30785,180,31080,,660,31920,180,,96200873,2022-07-19,84,77,1,HIGHEST,87,MEASURED,2022-07-19T23:00:00.0,LOWEST,5,MEASURED,2022-07-19T10:24:00.0,MOSTRECENT,24,MEASURED,2022-07-20T07:00:00.0,ENDOFDAY,24,MEASURED,2022-07-20T07:00:00.0,42,116,81060003,
96200873,2022-07-20,2cbc287c014c40c2b921d6ee16e58418,86400000,3292,1172,2120,3292,3292,3292,1172,,16500,13530,13543,13543,2022-07-20T07:00:00.0,2022-07-21T07:00:00.0,2022-07-20T00:00:00.0,2022-07-21T00:00:00.0,4026,23445,24,0,150,10,41,114,50,46,1658386800000,true,false,false,false,false,false,false,0,96200873,2022-07-20,TOTAL,19,14,87,723,64,653,1440,32653,10500,32880,39180,3840,86400,4380,4680,1440,AWAKE,49,46,87,208,64,653,925,-5809,10500,1980,39180,3840,55500,4380,4680,1440,ASLEEP,6,7,24,515,,,515,38462,,30900,,,30900,,,96200873,2022-07-20,95,88,1,HIGHEST,100,MEASURED,2022-07-20T22:45:00.0,LOWEST,5,MEASURED,2022-07-20T11:37:00.0,MOSTRECENT,31,MEASURED,2022-07-21T07:00:00.0,ENDOFDAY,31,MEASURED,2022-07-21T07:00:00.0,42,113,81300003,
96200873,2022-07-21,37aa3487d3704894bbd50ffacd65dd2a,86400000,3041,921,2120,3041,3041,3041,921,93,16827,14130,17536,17536,2022-07-21T07:00:00.0,2022-07-22T07:00:00.0,2022-07-21T00:00:00.0,2022-07-22T00:00:00.0,6120,7080,15,58,150,10,52,151,51,56,1658473200000,true,true,false,false,false,false,false,0,96200873,2022-07-21,TOTAL,31,22,82,137,35,1265,1437,1691,3780,4440,75900,2100,86220,1560,1920,300,AWAKE,31,22,82,137,35,1265,1437,1691,3780,4440,75900,2100,86220,1560,1920,300,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-21,11,23,1,HIGHEST,36,MEASURED,2022-07-22T06:53:00.0,LOWEST,13,MEASURED,2022-07-21T11:04:00.0,MOSTRECENT,36,MEASURED,2022-07-22T07:00:00.0,ENDOFDAY,36,MEASURED,2022-07-22T07:00:00.0,52,150,80340002,
96200873,2022-07-22,14b8a93c9bf540bbbac6fb22294d73c4,86400000,2787,667,2120,2787,2787,2787,667,49,11256,14670,11721,11721,2022-07-22T07:00:00.0,2022-07-23T07:00:00.0,2022-07-22T00:00:00.0,2022-07-23T00:00:00.0,3785,6695,5,38,150,10,42,171,51,46,1658559600000,true,true,false,false,false,false,false,0,96200873,2022-07-22,TOTAL,16,13,90,1118,175,145,1438,56556,12720,54360,8700,10500,86280,5820,5280,1620,AWAKE,16,13,90,1118,175,145,1438,56556,12720,54360,8700,10500,86280,5820,5280,1620,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-22,102,61,1,HIGHEST,100,MEASURED,2022-07-22T18:22:00.0,LOWEST,36,MEASURED,2022-07-22T07:01:00.0,MOSTRECENT,77,MEASURED,2022-07-23T07:00:00.0,ENDOFDAY,77,MEASURED,2022-07-23T07:00:00.0,42,169,2,
96200873,2022-07-23,fc861b2b73d44aca86ad7df289bafd8b,86400000,2661,541,2120,2661,2661,2661,541,51,7333,14330,8619,8619,2022-07-23T07:00:00.0,2022-07-24T07:00:00.0,2022-07-23T00:00:00.0,2022-07-24T00:00:00.0,2964,2395,1,38,150,10,42,176,50,46,1658646000000,true,true,false,false,false,false,false,0,96200873,2022-07-23,TOTAL,15,12,84,936,90,410,1436,49968,8520,47640,24600,5400,86160,3000,4440,1080,AWAKE,15,12,84,936,90,410,1436,49968,8520,47640,24600,5400,86160,3000,4440,1080,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-23,38,47,1,HIGHEST,100,MEASURED,2022-07-23T15:04:00.0,LOWEST,68,MEASURED,2022-07-24T01:28:00.0,MOSTRECENT,68,MEASURED,2022-07-24T01:32:00.0,,,,,43,171,66420002,
96200873,2022-07-24,5bbc9ee1490b44759a39407b11cec9c9,86400000,2710,590,2120,2710,2710,2710,590,,7585,12930,6233,6233,2022-07-24T07:00:00.0,2022-07-25T07:00:00.0,2022-07-24T00:00:00.0,2022-07-25T00:00:00.0,930,10490,0,0,150,10,63,114,51,57,1658732400000,true,false,false,false,false,false,false,0,96200873,2022-07-24,TOTAL,57,56,88,63,11,1366,1440,-2630,3660,120,81960,660,86400,1320,1680,660,AWAKE,57,56,88,63,11,1366,1440,-2630,3660,120,81960,660,86400,1320,1680,660,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-24,0,26,1,HIGHEST,32,RESET,2022-07-25T00:58:00.0,LOWEST,6,MEASURED,2022-07-25T06:58:00.0,MOSTRECENT,6,MEASURED,2022-07-25T07:00:00.0,ENDOFDAY,6,MEASURED,2022-07-25T07:00:00.0,64,113,79200002,
96200873,2022-07-25,ececdc8c0e2746fc88dbef3ec4fbf16a,86400000,3432,1312,2120,3432,3432,3432,1312,,13498,11870,11077,11077,2022-07-25T07:00:00.0,2022-07-26T07:00:00.0,2022-07-25T00:00:00.0,2022-07-26T00:00:00.0,4045,20565,12,0,150,10,49,117,52,62,1658818800000,true,false,false,false,false,false,false,0,96200873,2022-07-25,TOTAL,33,24,96,671,174,594,1439,4396,17340,22920,35640,10440,86340,6060,7500,3780,AWAKE,33,24,96,671,174,594,1439,4396,17340,22920,35640,10440,86340,6060,7500,3780,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-25,54,44,1,HIGHEST,55,MEASURED,2022-07-25T22:58:00.0,LOWEST,5,MEASURED,2022-07-25T07:11:00.0,MOSTRECENT,16,MEASURED,2022-07-26T07:00:00.0,ENDOFDAY,16,MEASURED,2022-07-26T07:00:00.0,50,115,82500002,
96200873,2022-07-26,5149d2921d86417d83b14898ad41a8b6,86400000,3965,1845,2120,3965,3965,3965,1845,,15193,12040,12471,12471,2022-07-26T07:00:00.0,2022-07-27T07:00:00.0,2022-07-26T00:00:00.0,2022-07-27T00:00:00.0,5225,20005,182,18,150,10,38,121,51,45,1658905200000,true,false,false,false,false,false,false,0,96200873,2022-07-26,TOTAL,25,17,98,760,73,607,1440,25774,14880,30720,36420,4380,86400,3660,6900,4320,AWAKE,63,62,98,249,59,604,912,-12492,14160,780,36240,3540,54720,3060,6780,4320,ASLEEP,6,7,69,511,14,3,528,38266,720,29940,180,840,31680,600,120,96200873,2022-07-26,97,82,1,HIGHEST,100,MEASURED,2022-07-26T22:48:00.0,LOWEST,5,MEASURED,2022-07-26T09:40:00.0,MOSTRECENT,31,MEASURED,2022-07-27T07:00:00.0,ENDOFDAY,31,MEASURED,2022-07-27T07:00:00.0,39,121,81540002,
96200873,2022-07-27,8f20585be7a6430481adbd3bbde141c0,86400000,3076,956,2120,3076,3076,3076,956,,7799,12670,6388,6388,2022-07-27T07:00:00.0,2022-07-28T07:00:00.0,2022-07-27T00:00:00.0,2022-07-28T00:00:00.0,4380,9031,84,4,150,10,72,124,53,61,1658991600000,true,false,false,false,false,false,false,0,96200873,2022-07-27,TOTAL,76,76,89,53,15,1372,1440,-3615,3180,,82320,900,86400,,1560,1620,AWAKE,76,76,89,53,15,1372,1440,-3615,3180,,82320,900,86400,,1560,1620,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-07-27,0,26,1,HIGHEST,31,MEASURED,2022-07-27T07:01:00.0,LOWEST,5,MEASURED,2022-07-27T12:17:00.0,MOSTRECENT,5,MEASURED,2022-07-27T13:28:00.0,,,,,72,123,24000003,
96200873,2022-07-28,8e33f914397649d98a3c8630b95c7816,86400000,2120,0,2120,2120,2120,2120,0,,0,12190,0,0,2022-07-28T07:00:00.0,2022-07-29T07:00:00.0,2022-07-28T00:00:00.0,2022-07-29T00:00:00.0,0,0,0,0,150,10,,,,,,true,false,false,false,false,false,false,0,96200873,2022-07-28,TOTAL,-2,-2,,,,1440,1440,,,,86400,,86400,,,,AWAKE,-2,-2,,,,1440,1440,,,,86400,,86400,,,,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
96200873,2022-07-29,10e262dde06b486c9d838829fdfc2708,86400000,2120,0,2120,2120,2120,2120,0,,0,12190,0,0,2022-07-29T07:00:00.0,2022-07-30T07:00:00.0,2022-07-29T00:00:00.0,2022-07-30T00:00:00.0,0,0,0,0,150,10,,,,,,true,false,false,false,false,false,false,0,96200873,2022-07-29,TOTAL,-2,-2,,,,1440,1440,,,,86400,,86400,,,,AWAKE,-2,-2,,,,1440,1440,,,,86400,,86400,,,,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
96200873,2022-07-30,130ffb73e7304037bf5d1f072835d155,86400000,2120,0,2120,2120,2120,2120,0,,0,12190,0,0,2022-07-30T07:00:00.0,2022-07-31T07:00:00.0,2022-07-30T00:00:00.0,2022-07-31T00:00:00.0,0,0,0,0,150,10,,,,,,true,false,false,false,false,false,false,0,96200873,2022-07-30,TOTAL,-2,-2,,,,1440,1440,,,,86400,,86400,,,,AWAKE,-2,-2,,,,1440,1440,,,,86400,,86400,,,,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
96200873,2022-07-31,6ce3868e894d43f98274d63d2e99ac12,86400000,2120,0,2120,2120,2120,2120,0,,0,12190,0,0,2022-07-31T07:00:00.0,2022-08-01T07:00:00.0,2022-07-31T00:00:00.0,2022-08-01T00:00:00.0,0,0,0,0,150,10,,,,,,true,false,false,false,false,false,false,0,96200873,2022-07-31,TOTAL,-2,-2,,,,1440,1440,,,,86400,,86400,,,,AWAKE,-2,-2,,,,1440,1440,,,,86400,,86400,,,,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
96200873,2022-08-01,e7944854da57482b857a63992939a4ed,86400000,2131,11,2120,2131,2131,2131,11,,137,12190,112,112,2022-08-01T07:00:00.0,2022-08-02T07:00:00.0,2022-08-01T00:00:00.0,2022-08-02T00:00:00.0,60,540,0,0,150,10,46,93,51,48,1659423600000,true,false,false,false,false,false,false,0,96200873,2022-08-01,TOTAL,10,9,79,128,6,1306,1440,8576,960,6720,78360,360,86400,480,420,60,AWAKE,10,9,79,128,6,1306,1440,8576,960,6720,78360,360,86400,480,420,60,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-01,28,1,1,HIGHEST,57,MEASURED,2022-08-02T06:59:00.0,LOWEST,29,MEASURED,2022-08-02T04:54:00.0,MOSTRECENT,57,MEASURED,2022-08-02T07:00:00.0,ENDOFDAY,57,MEASURED,2022-08-02T07:00:00.0,46,91,78120002,
96200873,2022-08-02,149f4feb6da54f24b05fc9a6325c9c7b,86400000,2720,600,2120,2720,2720,2720,600,,11304,12190,9288,9288,2022-08-02T07:00:00.0,2022-08-03T07:00:00.0,2022-08-02T00:00:00.0,2022-08-03T00:00:00.0,3330,13612,0,0,150,10,33,111,52,47,1659510000000,true,false,false,false,false,false,false,0,96200873,2022-08-02,TOTAL,32,23,91,861,207,372,1440,8020,21360,30300,22320,12420,86400,7620,9120,4620,AWAKE,65,64,91,253,36,361,650,-13484,15180,,21660,2160,39000,3180,7500,4500,ASLEEP,18,17,84,608,171,11,790,21504,6180,30300,660,10260,47400,4440,1620,96200873,2022-08-02,40,89,1,HIGHEST,90,MEASURED,2022-08-02T19:46:00.0,LOWEST,8,MEASURED,2022-08-03T06:57:00.0,MOSTRECENT,8,MEASURED,2022-08-03T07:00:00.0,ENDOFDAY,8,MEASURED,2022-08-03T07:00:00.0,34,110,84180002,120
96200873,2022-08-03,5599467faf4d4ff48d33890a46527a3f,86400000,3051,931,2120,3051,3051,3051,931,,17996,12020,14764,14764,2022-08-03T07:00:00.0,2022-08-04T07:00:00.0,2022-08-03T00:00:00.0,2022-08-04T00:00:00.0,4415,22664,0,0,150,10,47,113,49,51,1659596400000,true,false,false,false,false,false,false,0,96200873,2022-08-03,TOTAL,66,65,96,276,561,601,1438,-14838,15180,1380,36060,33660,86280,2340,6000,6840,AWAKE,66,65,96,276,561,601,1438,-14838,15180,1380,36060,33660,86280,2340,6000,6840,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-03,1,38,1,HIGHEST,43,MEASURED,2022-08-03T22:45:00.0,LOWEST,5,MEASURED,2022-08-03T07:38:00.0,MOSTRECENT,8,MEASURED,2022-08-04T07:00:00.0,ENDOFDAY,8,MEASURED,2022-08-04T07:00:00.0,47,112,85980002,
96200873,2022-08-04,c66eb294947a45d28b1cf21626c35fd6,86400000,3065,945,2120,3065,3065,3065,945,60,14975,12620,14905,14905,2022-08-04T07:00:00.0,2022-08-05T07:00:00.0,2022-08-04T00:00:00.0,2022-08-05T00:00:00.0,4355,12015,5,49,150,10,41,173,48,44,1659682800000,true,true,false,false,false,false,false,0,96200873,2022-08-04,TOTAL,17,14,81,707,394,337,1438,32776,9480,32940,20220,23640,86280,4560,4440,480,AWAKE,45,39,81,161,356,335,852,-3004,6900,2760,20100,21360,51120,2160,4260,480,ASLEEP,9,9,66,546,38,2,586,35780,2580,30180,120,2280,35160,2400,180,96200873,2022-08-04,95,38,1,HIGHEST,100,MEASURED,2022-08-04T23:25:00.0,LOWEST,5,MEASURED,2022-08-04T07:48:00.0,MOSTRECENT,65,MEASURED,2022-08-05T02:14:00.0,,,,,41,170,83220002,
96200873,2022-08-05,57bb9451b0b8412b862c1c25e337e25f,86400000,2723,603,2120,2723,2723,2723,603,63,7737,13100,8726,8726,2022-08-05T07:00:00.0,2022-08-06T07:00:00.0,2022-08-05T00:00:00.0,2022-08-06T00:00:00.0,3015,605,1,52,150,10,38,175,47,45,1659769200000,true,true,false,false,false,false,false,0,96200873,2022-08-05,TOTAL,16,12,90,316,733,389,1438,17527,3180,15780,23340,43980,86280,840,1260,1080,AWAKE,16,12,90,316,733,389,1438,17527,3180,15780,23340,43980,86280,840,1260,1080,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-05,43,35,1,HIGHEST,99,MEASURED,2022-08-05T23:01:00.0,LOWEST,57,RESET,2022-08-05T18:34:00.0,MOSTRECENT,65,MEASURED,2022-08-06T01:30:00.0,,,,,38,172,65880002,
96200873,2022-08-06,b3d3b8b10fae49b38d8aaa52ea6fee4a,86400000,2866,746,2120,2866,2866,2866,746,62,10457,12570,11022,11022,2022-08-06T07:00:00.0,2022-08-07T07:00:00.0,2022-08-06T00:00:00.0,2022-08-07T00:00:00.0,2955,3915,2,52,150,10,57,172,48,53,1659855600000,true,true,false,false,false,false,false,0,96200873,2022-08-06,TOTAL,41,34,97,204,76,1061,1341,-2541,6360,5880,63660,4560,80460,1920,3300,1140,AWAKE,41,34,97,204,76,1061,1341,-2541,6360,5880,63660,4560,80460,1920,3300,1140,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-06,8,20,1,HIGHEST,33,RESET,2022-08-07T00:35:00.0,LOWEST,14,MEASURED,2022-08-07T04:12:00.0,MOSTRECENT,21,MEASURED,2022-08-07T07:00:00.0,ENDOFDAY,21,MEASURED,2022-08-07T07:00:00.0,58,172,80940002,
96200873,2022-08-07,6de0e0cdb4974fc8bbf1004488f0c8d9,86400000,2702,582,2120,2702,2702,2702,582,,9133,12150,7513,7513,2022-08-07T07:00:00.0,2022-08-08T07:00:00.0,2022-08-07T00:00:00.0,2022-08-08T00:00:00.0,1950,13251,0,0,150,10,38,115,48,51,1659942000000,true,false,false,false,false,false,false,0,96200873,2022-08-07,TOTAL,26,19,93,969,133,338,1440,23701,17760,40380,20280,7980,86400,6120,7920,3720,AWAKE,29,21,93,735,103,337,1175,12159,16200,27900,20220,6180,70500,5880,7500,2820,ASLEEP,16,13,87,234,30,1,265,11542,1560,12480,60,1800,15900,240,420,96200873,2022-08-07,84,85,1,HIGHEST,95,MEASURED,2022-08-07T22:53:00.0,LOWEST,20,MEASURED,2022-08-08T06:58:00.0,MOSTRECENT,20,MEASURED,2022-08-08T07:00:00.0,ENDOFDAY,20,MEASURED,2022-08-08T07:00:00.0,38,113,72060002,900
96200873,2022-08-08,9754c73d155340adb045d77f3ef10ab0,86400000,3722,1602,2120,3722,3722,3722,1602,,17556,11550,14408,14408,2022-08-08T07:00:00.0,2022-08-09T07:00:00.0,2022-08-08T00:00:00.0,2022-08-09T00:00:00.0,7588,20227,168,43,150,10,48,133,50,58,1660028400000,true,false,false,false,false,false,false,0,96200873,2022-08-08,TOTAL,43,33,95,531,309,600,1440,-6065,19320,12540,36000,18540,86400,5820,9780,3720,AWAKE,63,62,95,290,99,598,987,-14479,16740,660,35880,5940,59220,3660,9420,3660,ASLEEP,18,17,87,241,210,2,453,8414,2580,11880,120,12600,27180,2160,360,96200873,2022-08-08,29,44,1,HIGHEST,34,MEASURED,2022-08-08T21:27:00.0,LOWEST,5,MEASURED,2022-08-08T10:12:00.0,MOSTRECENT,5,MEASURED,2022-08-09T07:00:00.0,ENDOFDAY,5,MEASURED,2022-08-09T07:00:00.0,48,132,80460002,60
96200873,2022-08-09,5d8181b7ea6f48289331d2bd53a1a60b,86400000,3656,1536,2120,3656,3656,3656,1536,,21119,12150,17322,17322,2022-08-09T07:00:00.0,2022-08-10T07:00:00.0,2022-08-09T00:00:00.0,2022-08-10T00:00:00.0,3750,26032,41,26,150,10,45,130,51,56,1660114800000,true,false,false,false,false,false,false,0,96200873,2022-08-09,TOTAL,31,22,98,664,145,630,1439,10272,14640,25200,37800,8700,86340,2940,8040,3660,AWAKE,31,22,98,664,145,630,1439,10272,14640,25200,37800,8700,86340,2940,8040,3660,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-09,62,53,1,HIGHEST,66,MEASURED,2022-08-09T22:21:00.0,LOWEST,5,MEASURED,2022-08-09T07:01:00.0,MOSTRECENT,14,MEASURED,2022-08-10T07:00:00.0,ENDOFDAY,14,MEASURED,2022-08-10T07:00:00.0,46,130,81720002,
