userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration
96200873,2022-10-20,afb3b2fb25bd4a6a8cfee4cd32e997a6,86400000,2666,546,2120,2666,2666,2666,546,39,15561,13330,13633,13633,2022-10-20T07:00:00.0,2022-10-21T07:00:00.0,2022-10-20T00:00:00.0,2022-10-21T00:00:00.0,5475,5825,6,28,150,10,39,142,44,41,1666335600000,true,true,false,false,false,false,false,0,96200873,2022-10-20,TOTAL,17,14,87,1014,262,162,1438,47662,12900,47940,9720,15720,86280,6900,4740,1260,AWAKE,27,21,87,525,242,159,926,10065,12060,19440,9540,14520,55560,6600,4260,1200,ASLEEP,6,6,78,489,20,512,37597,840,28500,1200,30720,300,480,60,96200873,2022-10-20,64,61,1,HIGHEST,100,MEASURED,2022-10-20T08:36:00.0,LOWEST,66,MEASURED,2022-10-21T04:05:00.0,MOSTRECENT,89,MEASURED,2022-10-21T07:00:00.0,ENDOFDAY,68,MEASURED,2022-10-21T04:35:00.0,40,141,68640002,3,180
96200873,2022-10-21,49d2768cbd674363b440452c9be08e99,86400000,2337,217,2120,2337,2337,2337,217,,9926,13780,8129,8129,2022-10-21T07:00:00.0,2022-10-22T07:00:00.0,2022-10-21T00:00:00.0,2022-10-22T00:00:00.0,3930,4575,0,0,150,10,41,101,45,45,1666422000000,true,false,false,false,false,false,false,0,96200873,2022-10-21,TOTAL,15,13,88,991,261,188,1440,50955,11760,47700,11280,15660,86400,8700,2760,300,AWAKE,24,19,88,524,238,188,950,12544,11580,19860,11280,14280,57000,8520,2760,300,ASLEEP,4,5,45,467,23,490,38411,180,27840,1380,29400,180,,,96200873,2022-10-21,47,43,1,HIGHEST,100,MEASURED,2022-10-21T08:03:00.0,LOWEST,81,MEASURED,2022-10-22T04:51:00.0,MOSTRECENT,93,MEASURED,2022-10-22T07:00:00.0,ENDOFDAY,82,MEASURED,2022-10-22T04:52:00.0,42,100,69480002,,
96200873,2022-10-22,9a75aaedf0df48b2801257c83bda91d3,86400000,3661,1541,2120,3661,3661,3661,1541,48,28433,13400,25456,25456,2022-10-22T07:00:00.0,2022-10-23T07:00:00.0,2022-10-22T00:00:00.0,2022-10-23T00:00:00.0,4890,18622,25,55,150,10,40,166,45,45,1666508400000,true,true,false,false,false,false,false,0,96200873,2022-10-22,TOTAL,37,23,98,964,122,342,1428,7915,31680,26160,20520,7320,85680,9240,12000,10440,AWAKE,60,58,98,553,113,342,1008,-25022,31560,1620,20520,6780,60480,9120,12000,10440,ASLEEP,5,5,46,411,9,420,32937,120,24540,540,25200,120,,,96200873,2022-10-22,11,87,1,HIGHEST,100,MEASURED,2022-10-22T07:38:00.0,LOWEST,13,MEASURED,2022-10-23T04:45:00.0,MOSTRECENT,17,MEASURED,2022-10-23T07:00:00.0,ENDOFDAY,17,MEASURED,2022-10-23T07:00:00.0,41,164,72240002,,
96200873,2022-10-23,3ba273ea70d04dd5b55c94eec7dd53a5,86400000,2347,227,2120,2347,2347,2347,227,,7870,14910,6446,6446,2022-10-23T07:00:00.0,2022-10-24T07:00:00.0,2022-10-23T00:00:00.0,2022-10-24T00:00:00.0,4020,4485,0,0,150,10,43,105,45,47,1666594800000,true,false,false,false,false,false,false,0,96200873,2022-10-23,TOTAL,33,23,94,1249,96,95,1440,13342,40080,34860,5700,5760,86400,16620,18660,4800,AWAKE,53,52,94,699,81,91,871,-25169,39300,2640,5460,4860,52260,16380,18180,4740,ASLEEP,8,8,84,550,15,569,38511,780,32220,900,34140,240,480,60,96200873,2022-10-23,101,75,1,HIGHEST,96,MEASURED,2022-10-23T14:23:00.0,LOWEST,17,MEASURED,2022-10-23T07:01:00.0,MOSTRECENT,43,MEASURED,2022-10-24T07:00:00.0,ENDOFDAY,27,MEASURED,2022-10-24T05:11:00.0,44,104,55620002,4,240
96200873,2022-10-24,070a90c6a296410a93fdf33ede0883d4,86400000,2820,700,2120,2820,2820,2820,700,21,14475,14210,13086,13086,2022-10-24T07:00:00.0,2022-10-25T07:00:00.0,2022-10-24T00:00:00.0,2022-10-25T00:00:00.0,6249,6061,2,16,150,10,41,156,45,45,1666681200000,true,true,false,false,false,false,false,0,96200873,2022-10-24,TOTAL,26,19,96,1066,174,198,1438,26266,28380,35580,11880,10440,86280,16440,7740,4200,AWAKE,42,36,96,608,154,198,960,-9117,27900,8580,11880,9240,57600,16080,7620,4200,ASLEEP,6,6,54,458,20,478,35383,480,27000,1200,28680,360,120,,96200873,2022-10-24,92,68,1,HIGHEST,100,MEASURED,2022-10-24T12:09:00.0,LOWEST,41,MEASURED,2022-10-24T22:58:00.0,MOSTRECENT,67,MEASURED,2022-10-25T07:00:00.0,ENDOFDAY,52,MEASURED,2022-10-25T05:04:00.0,42,156,66840002,,
96200873,2022-10-25,255ac5af2bf14f7dbd610dd97f04f84e,86400000,3074,954,2120,3074,3074,3074,954,67,21068,14240,19932,19932,2022-10-25T07:00:00.0,2022-10-26T07:00:00.0,2022-10-25T00:00:00.0,2022-10-26T00:00:00.0,9360,6865,4,51,150,10,41,161,45,45,1666767600000,true,true,false,false,false,false,false,0,96200873,2022-10-25,TOTAL,26,19,91,925,316,197,1438,23586,22980,32520,11820,18960,86280,12000,8700,2280,AWAKE,43,37,91,480,287,197,964,-7582,22200,6600,11820,17220,57840,11280,8640,2280,ASLEEP,8,8,64,445,29,474,31168,780,25920,1740,28440,720,60,,96200873,2022-10-25,61,79,1,HIGHEST,100,MEASURED,2022-10-25T10:27:00.0,LOWEST,39,MEASURED,2022-10-26T04:48:00.0,MOSTRECENT,49,MEASURED,2022-10-26T07:00:00.0,ENDOFDAY,39,MEASURED,2022-10-26T05:07:00.0,42,160,79980002,,
96200873,2022-10-26,0b390693ec6c4d239f9b367f7c2ee914,86400000,2723,603,2120,2723,2723,2723,603,23,14595,15610,13100,13100,2022-10-26T07:00:00.0,2022-10-27T07:00:00.0,2022-10-26T00:00:00.0,2022-10-27T00:00:00.0,5460,7419,2,17,150,10,41,150,45,46,1666854000000,true,true,false,false,false,false,false,0,96200873,2022-10-26,TOTAL,23,17,96,995,286,157,1438,31436,19440,40260,9420,17160,86280,10260,7200,1980,AWAKE,36,26,96,538,268,157,963,-879,18780,13500,9420,16080,57780,9840,6960,1980,ASLEEP,7,8,57,457,18,475,32315,660,26760,1080,28500,420,240,,96200873,2022-10-26,91,64,1,HIGHEST,100,MEASURED,2022-10-26T12:57:00.0,LOWEST,49,MEASURED,2022-10-26T07:01:00.0,MOSTRECENT,76,MEASURED,2022-10-27T07:00:00.0,ENDOFDAY,58,MEASURED,2022-10-27T05:07:00.0,42,149,68760002,,
96200873,2022-10-27,9299e002c3b145d89e7d32c6a374a854,86400000,2874,754,2120,2874,2874,2874,754,61,15224,15510,15428,15428,2022-10-27T07:00:00.0,2022-10-28T07:00:00.0,2022-10-27T00:00:00.0,2022-10-28T00:00:00.0,5857,5333,5,44,150,10,42,168,45,45,1666940400000,true,true,false,false,false,false,false,0,96200873,2022-10-27,TOTAL,25,19,93,931,309,198,1438,24793,21660,34200,11880,18540,86280,11700,7440,2520,AWAKE,41,34,93,486,275,198,959,-6162,21300,7860,11880,16500,57540,11340,7440,2520,ASLEEP,8,8,36,445,34,479,30955,360,26340,2040,28740,360,,,96200873,2022-10-27,57,72,1,HIGHEST,100,MEASURED,2022-10-27T10:02:00.0,LOWEST,43,MEASURED,2022-10-28T04:51:00.0,MOSTRECENT,61,MEASURED,2022-10-28T07:00:00.0,ENDOFDAY,43,MEASURED,2022-10-28T05:03:00.0,43,168,65760002,,
96200873,2022-10-28,02806d15143748148276d841ecebde6c,86400000,2571,451,2120,2571,2571,2571,451,24,11675,15460,10741,10741,2022-10-28T07:00:00.0,2022-10-29T07:00:00.0,2022-10-28T00:00:00.0,2022-10-29T00:00:00.0,3990,6315,3,17,150,10,37,148,46,46,1667026800000,true,true,false,false,false,false,false,0,96200873,2022-10-28,TOTAL,28,20,87,966,302,171,1439,19838,27360,30600,10260,18120,86340,15120,10260,1980,AWAKE,43,38,87,583,262,171,1016,-10454,26940,8040,10260,15720,60960,14760,10200,1980,ASLEEP,5,6,59,383,40,423,30292,420,22560,2400,25380,360,60,,96200873,2022-10-28,58,66,1,HIGHEST,100,MEASURED,2022-10-28T11:29:00.0,LOWEST,43,MEASURED,2022-10-29T05:56:00.0,MOSTRECENT,53,MEASURED,2022-10-29T07:00:00.0,ENDOFDAY,43,MEASURED,2022-10-29T05:58:00.0,38,147,52440002,,
96200873,2022-10-29,3fc3b10774fa4038b76b7324a2f3ba13,86400000,2371,251,2120,2371,2371,2371,251,,7229,14710,5921,5921,2022-10-29T07:00:00.0,2022-10-30T07:00:00.0,2022-10-29T00:00:00.0,2022-10-30T00:00:00.0,1920,5755,0,0,150,10,36,123,45,42,1667113200000,true,false,false,false,false,false,false,0,96200873,2022-10-29,TOTAL,27,20,96,1060,261,119,1440,23618,30660,32940,7140,15660,86400,19920,8280,2460,AWAKE,42,37,96,607,235,116,958,-9544,30360,6060,6960,14100,57480,19740,8160,2460,ASLEEP,7,7,59,453,26,482,33162,300,26880,1560,28920,180,120,,96200873,2022-10-29,62,70,1,HIGHEST,100,MEASURED,2022-10-29T12:22:00.0,LOWEST,45,MEASURED,2022-10-30T04:15:00.0,MOSTRECENT,45,MEASURED,2022-10-30T04:27:00.0,,,,,37,121,53100002,3,180
96200873,2022-10-30,ab607081b1bd402688d316a0e87c39a6,86400000,2296,176,2120,2296,2296,2296,176,,7616,13220,6238,6238,2022-10-30T07:00:00.0,2022-10-31T07:00:00.0,2022-10-30T00:00:00.0,2022-10-31T00:00:00.0,4275,4804,0,0,150,10,47,118,46,50,1667199600000,true,false,false,false,false,false,false,0,96200873,2022-10-30,TOTAL,45,43,91,677,677,85,1439,-16185,36720,3900,5100,40620,86340,22980,10620,3120,AWAKE,48,47,91,569,652,85,1306,-17033,32520,1620,5100,39120,78360,19020,10440,3060,ASLEEP,27,23,81,108,25,133,848,4200,2280,1500,7980,3960,180,60,96200873,2022-10-30,9,46,1,HIGHEST,75,RESET,2022-10-30T15:40:00.0,LOWEST,33,MEASURED,2022-10-31T04:47:00.0,MOSTRECENT,38,MEASURED,2022-10-31T07:00:00.0,ENDOFDAY,33,MEASURED,2022-10-31T04:48:00.0,50,116,72660002,,
96200873,2022-10-31,cd9f217b01824e3a9c1cd564ff2fce5e,86400000,2702,582,2120,2702,2702,2702,582,35,12117,12100,11577,11577,2022-10-31T07:00:00.0,2022-11-01T07:00:00.0,2022-10-31T00:00:00.0,2022-11-01T00:00:00.0,4510,5674,4,28,150,10,39,157,46,46,1667286000000,true,true,false,false,false,false,false,0,96200873,2022-10-31,TOTAL,32,23,93,1162,132,144,1438,11004,42780,26940,8640,7920,86280,26340,12420,4020,AWAKE,43,38,93,687,113,144,944,-12628,34080,7140,8640,6780,56640,20880,9180,4020,ASLEEP,17,13,70,475,19,494,23632,8700,19800,1140,29640,5460,3240,,96200873,2022-10-31,75,81,1,HIGHEST,100,MEASURED,2022-10-31T12:39:00.0,LOWEST,32,MEASURED,2022-11-01T06:16:00.0,MOSTRECENT,32,MEASURED,2022-11-01T07:00:00.0,ENDOFDAY,36,MEASURED,2022-11-01T04:40:00.0,40,154,53040002,,
96200873,2022-11-01,a0c5974761d14179a22a150e034109ee,86400000,2978,858,2120,2978,2978,2978,858,40,14392,12110,13146,13146,2022-11-01T07:00:00.0,2022-11-02T07:00:00.0,2022-11-01T00:00:00.0,2022-11-02T00:00:00.0,6600,6083,11,42,150,10,48,166,47,54,1667372400000,true,true,false,false,false,false,false,0,96200873,2022-11-01,TOTAL,34,25,99,1031,237,171,1439,-1011,37980,23880,10260,14220,86340,26220,8220,3540,AWAKE,37,31,99,715,192,171,1078,-5522,29220,13680,10260,11520,64680,19140,6540,3540,ASLEEP,27,22,72,316,45,361,4511,8760,10200,2700,21660,7080,1680,,96200873,2022-11-01,53,41,1,HIGHEST,50,MEASURED,2022-11-01T12:01:00.0,LOWEST,24,MEASURED,2022-11-01T23:33:00.0,MOSTRECENT,44,MEASURED,2022-11-02T07:00:00.0,ENDOFDAY,44,MEASURED,2022-11-02T07:00:00.0,48,165,72300002,,
96200873,2022-11-02,2f9ac03976b04435b5046df3c416ac37,86400000,2660,540,2120,2660,2660,2660,540,39,14440,12570,13155,13155,2022-11-02T07:00:00.0,2022-11-03T07:00:00.0,2022-11-02T00:00:00.0,2022-11-03T00:00:00.0,5775,6350,3,26,150,10,44,143,48,52,1667458800000,true,true,false,false,false,false,false,0,96200873,2022-11-02,TOTAL,28,21,91,1110,181,147,1438,18749,30600,36000,8820,10860,86280,18360,10320,1920,AWAKE,41,37,91,650,159,147,956,-10289,30240,8760,8820,9540,57360,18000,10320,1920,ASLEEP,9,10,43,460,22,482,29038,360,27240,1320,28920,360,,,96200873,2022-11-02,84,60,1,HIGHEST,89,MEASURED,2022-11-02T12:54:00.0,LOWEST,39,MEASURED,2022-11-02T23:16:00.0,MOSTRECENT,68,MEASURED,2022-11-03T07:00:00.0,ENDOFDAY,45,MEASURED,2022-11-03T04:59:00.0,47,140,67380002,,
96200873,2022-11-03,7ef5333d88244818bdfc52a698142e89,86400000,3163,1043,2120,3163,3163,3163,1043,80,19602,12950,20115,20115,2022-11-03T07:00:00.0,2022-11-04T07:00:00.0,2022-11-03T00:00:00.0,2022-11-04T00:00:00.0,8715,6131,4,61,150,10,43,167,48,46,1667545200000,true,true,false,false,false,false,false,0,96200873,2022-11-03,TOTAL,15,13,93,868,371,198,1437,44103,8580,43500,11880,22260,86220,4260,2880,1440,AWAKE,22,17,93,515,364,197,1076,17514,8580,22320,11820,21840,64560,4260,2880,1440,ASLEEP,6,7,24,353,7,361,26589,,21180,420,21660,,,,96200873,2022-11-03,83,69,1,HIGHEST,100,MEASURED,2022-11-03T10:52:00.0,LOWEST,62,MEASURED,2022-11-04T01:58:00.0,MOSTRECENT,82,MEASURED,2022-11-04T07:00:00.0,ENDOFDAY,82,MEASURED,2022-11-04T07:00:00.0,43,167,63420002,1,60
96200873,2022-11-04,48e0f557c40c4499a882daaac8515f99,86400000,2570,450,2120,2570,2570,2570,450,27,13498,14280,11876,11876,2022-11-04T07:00:00.0,2022-11-05T07:00:00.0,2022-11-04T00:00:00.0,2022-11-05T00:00:00.0,4920,5985,3,19,150,10,36,149,48,44,1667631600000,true,true,false,false,false,false,false,0,96200873,2022-11-04,TOTAL,15,12,86,1113,146,180,1439,57628,11100,55680,10800,8760,86340,6780,3600,720,AWAKE,22,17,86,611,132,179,922,19533,10920,25740,10740,7920,55320,6600,3600,720,ASLEEP,6,6,37,502,14,517,38095,180,29940,840,31020,180,,,96200873,2022-11-04,80,62,1,HIGHEST,100,MEASURED,2022-11-04T09:02:00.0,LOWEST,71,MEASURED,2022-11-04T16:39:00.0,MOSTRECENT,100,MEASURED,2022-11-05T07:00:00.0,ENDOFDAY,85,MEASURED,2022-11-05T04:25:00.0,36,149,52500003,1,60
96200873,2022-11-05,e9750f8d90ec47738c750b2b497a69bf,86400000,2403,283,2120,2403,2403,2403,283,,6186,14210,5066,5066,2022-11-05T07:00:00.0,2022-11-06T07:00:00.0,2022-11-05T00:00:00.0,2022-11-06T00:00:00.0,2040,4590,0,0,150,10,40,130,48,46,1667718000000,true,false,false,false,false,false,false,0,96200873,2022-11-05,TOTAL,32,22,97,1212,130,98,1440,16302,33960,38760,5880,7800,86400,10260,17160,6540,AWAKE,53,49,97,675,111,97,883,-22082,33540,6960,5820,6660,52980,9900,17100,6540,ASLEEP,7,8,55,537,19,557,38384,420,31800,1140,33420,360,60,,96200873,2022-11-05,32,74,1,HIGHEST,100,MEASURED,2022-11-05T07:01:00.0,LOWEST,27,MEASURED,2022-11-06T00:24:00.0,MOSTRECENT,58,MEASURED,2022-11-06T07:00:00.0,ENDOFDAY,35,MEASURED,2022-11-06T04:45:00.0,40,125,1,1,60
96200873,2022-11-06,b4f21c52fa86464bb9770ac617e780b9,86400000,2443,323,2120,2443,2443,2443,323,,9557,12610,7840,7840,2022-11-06T08:00:00.0,2022-11-07T08:00:00.0,2022-11-06T00:00:00.0,2022-11-07T00:00:00.0,2955,6280,0,0,150,10,40,131,47,44,1667808000000,true,false,false,false,false,false,false,0,96200873,2022-11-06,TOTAL,29,21,96,1130,165,145,1440,20771,32100,35700,8700,9900,86400,15240,14040,2820,AWAKE,43,37,96,716,160,145,1021,-11366,32100,10860,8700,9600,61260,15240,14040,2820,ASLEEP,5,6,24,414,5,419,32137,,24840,300,25140,,,,96200873,2022-11-06,51,72,1,HIGHEST,100,MEASURED,2022-11-06T10:51:00.0,LOWEST,34,MEASURED,2022-11-07T05:36:00.0,MOSTRECENT,52,MEASURED,2022-11-07T08:00:00.0,ENDOFDAY,52,MEASURED,2022-11-07T08:00:00.0,41,128,78060002,,
96200873,2022-11-07,a08c7110b80f428ea42de3a241ea012a,86400000,2946,826,2120,2946,2946,2946,826,37,14327,12000,13207,13207,2022-11-07T08:00:00.0,2022-11-08T08:00:00.0,2022-11-07T00:00:00.0,2022-11-08T00:00:00.0,3730,7202,2,37,150,10,40,156,47,45,1667894400000,true,true,false,false,false,false,false,0,96200873,2022-11-07,TOTAL,23,17,98,1074,201,162,1437,37565,23040,41400,9720,12060,86220,10320,9120,3600,AWAKE,39,27,98,600,197,162,959,-1644,22920,13080,9720,11820,57540,10200,9120,3600,ASLEEP,4,5,32,474,4,478,39209,120,28320,240,28680,120,,,96200873,2022-11-07,108,82,1,HIGHEST,100,MEASURED,2022-11-07T12:05:00.0,LOWEST,44,MEASURED,2022-11-08T03:58:00.0,MOSTRECENT,78,MEASURED,2022-11-08T08:00:00.0,ENDOFDAY,56,MEASURED,2022-11-08T06:02:00.0,41,155,67380002,,
96200873,2022-11-08,c85d8bf6096a4e65b852938ec2155b76,86400000,2810,690,2120,2810,2810,2810,690,36,15869,12240,14537,14537,2022-11-08T08:00:00.0,2022-11-09T08:00:00.0,2022-11-08T00:00:00.0,2022-11-09T00:00:00.0,4740,7540,4,26,150,10,35,153,46,45,1667980800000,true,true,false,false,false,false,false,0,96200873,2022-11-08,TOTAL,19,15,98,1080,163,197,1440,46776,14340,50460,11820,9780,86400,4980,5700,3660,AWAKE,28,20,98,630,139,197,966,14217,13500,24300,11820,8340,57960,4320,5520,3660,ASLEEP,7,8,61,450,24,474,32559,840,26160,1440,28440,660,180,,96200873,2022-11-08,88,75,1,HIGHEST,100,MEASURED,2022-11-08T11:32:00.0,LOWEST,59,MEASURED,2022-11-08T18:00:00.0,MOSTRECENT,91,MEASURED,2022-11-09T08:00:00.0,ENDOFDAY,79,MEASURED,2022-11-09T06:08:00.0,37,150,81780002,,
96200873,2022-11-09,502fb774b59747d08ac100f630c74351,86400000,2724,604,2120,2724,2724,2724,604,35,13709,12970,12920,12920,2022-11-09T08:00:00.0,2022-11-10T08:00:00.0,2022-11-09T00:00:00.0,2022-11-10T00:00:00.0,4680,6614,2,25,150,10,38,154,45,45,1668067200000,true,true,false,false,false,false,false,0,96200873,2022-11-09,TOTAL,24,18,98,1068,180,190,1438,32919,23160,40920,11400,10800,86280,11700,6900,4560,AWAKE,40,32,98,600,173,190,963,-6116,23160,12840,11400,10380,57780,11700,6900,4560,ASLEEP,4,5,21,468,7,475,39035,,28080,420,28500,,,,96200873,2022-11-09,60,71,1,HIGHEST,100,MEASURED,2022-11-09T09:13:00.0,LOWEST,45,MEASURED,2022-11-10T00:03:00.0,MOSTRECENT,80,MEASURED,2022-11-10T07:59:00.0,ENDOFDAY,53,MEASURED,2022-11-10T06:06:00.0,38,152,67380002,,
96200873,2022-11-10,7ad12cb0b4434ab5b61a5a0fd5e99be5,86400000,3058,938,2120,3058,3058,3058,938,65,16367,13120,15981,15981,2022-11-10T08:00:00.0,2022-11-11T08:00:00.0,2022-11-10T00:00:00.0,2022-11-11T00:00:00.0,6060,6685,3,48,150,10,38,162,45,44,1668153600000,true,true,false,false,false,false,false,0,96200873,2022-11-10,TOTAL,19,15,99,1022,247,167,1436,45078,13560,47760,10020,14820,86160,4560,4860,4140,AWAKE,32,22,99,560,229,167,956,6974,13440,20160,10020,13740,57360,4440,4860,4140,ASLEEP,4,5,42,462,18,480,38104,120,27600,1080,28800,120,,,96200873,2022-11-10,82,72,1,HIGHEST,100,MODELED,2022-11-10T09:52:00.0,LOWEST,51,MEASURED,2022-11-11T01:26:00.0,MOSTRECENT,90,MEASURED,2022-11-11T08:00:00.0,ENDOFDAY,72,MEASURED,2022-11-11T06:01:00.0,39,159,3,,
96200873,2022-11-11,2d234067ff6e429791e48ea199a8209f,86400000,2536,416,2120,2536,2536,2536,416,,10576,13770,8668,8668,2022-11-11T08:00:00.0,2022-11-12T08:00:00.0,2022-11-11T00:00:00.0,2022-11-12T00:00:00.0,4440,7280,0,0,150,10,40,122,45,47,1668240000000,true,false,false,false,false,false,false,0,96200873,2022-11-11,TOTAL,25,18,97,1013,275,152,1440,30216,18660,42120,9120,16500,86400,7380,5220,6060,AWAKE,36,25,97,612,267,152,1031,1106,18180,18540,9120,16020,61860,7320,5040,5820,ASLEEP,7,7,79,401,8,409,29110,480,23580,480,24540,60,180,240,96200873,2022-11-11,52,72,1,HIGHEST,100,MEASURED,2022-11-11T09:33:00.0,LOWEST,57,MEASURED,2022-11-12T03:48:00.0,MOSTRECENT,70,MEASURED,2022-11-12T08:00:00.0,ENDOFDAY,61,MEASURED,2022-11-12T07:12:00.0,41,117,71940002,,
96200873,2022-11-12,b0cb884580904ab9b22b9321aefefa1b,86400000,2432,312,2120,2432,2432,2432,312,,8717,13450,7149,7149,2022-11-12T08:00:00.0,2022-11-13T08:00:00.0,2022-11-12T00:00:00.0,2022-11-13T00:00:00.0,2535,7575,0,0,150,10,39,128,45,48,1668326400000,true,false,false,false,false,false,false,0,96200873,2022-11-12,TOTAL,31,22,96,1060,201,179,1440,14943,29040,34560,10740,12060,86400,11760,11760,5520,AWAKE,47,42,96,605,173,179,957,-13862,27660,8640,10740,10380,57420,11520,11460,4680,ASLEEP,10,10,82,455,28,483,28805,1380,25920,1680,28980,240,300,840,96200873,2022-11-12,49,84,1,HIGHEST,100,MEASURED,2022-11-12T12:36:00.0,LOWEST,31,MEASURED,2022-11-13T06:56:00.0,MOSTRECENT,35,MEASURED,2022-11-13T08:00:00.0,ENDOFDAY,31,MEASURED,2022-11-13T06:58:00.0,39,121,82860002,,
96200873,2022-11-13,3c7a71453b6944ffb5d3fd028092a0a7,86400000,2511,391,2120,2511,2511,2511,391,,7556,12510,6188,6188,2022-11-13T08:00:00.0,2022-11-14T08:00:00.0,2022-11-13T00:00:00.0,2022-11-14T00:00:00.0,2520,4545,6,7,150,10,40,141,46,50,1668412800000,true,false,false,false,false,false,false,0,96200873,2022-11-13,TOTAL,34,23,98,1197,137,106,1440,13314,36180,35640,6360,8220,86400,8460,22620,5100,AWAKE,55,52,98,675,72,106,853,-24383,35340,5160,6360,4320,51180,7920,22440,4980,ASLEEP,7,8,80,522,65,587,37697,840,30480,3900,35220,540,180,120,96200873,2022-11-13,95,82,1,HIGHEST,100,MEASURED,2022-11-13T15:05:00.0,LOWEST,23,MEASURED,2022-11-14T04:28:00.0,MOSTRECENT,48,MEASURED,2022-11-14T08:00:00.0,ENDOFDAY,26,MEASURED,2022-11-14T05:45:00.0,41,139,56160002,,
