userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/highDuration,isVigorousDay,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp
96200873,2023-11-11,4eb833196a6b4fb69c84c2c7b038cebc,86400000,2907,821,2086,2907,2907,2907,821,60,12704,9570,12938,12938,2023-11-11T08:00:00.0,2023-11-12T08:00:00.0,2023-11-11T00:00:00.0,2023-11-12T00:00:00.0,3167,5458,2,45,150,10,40,171,48,49,1699776000000,true,true,false,false,false,false,false,0,96200873,2023-11-11,TOTAL,31,21,94,1033,212,184,1429,16736,29820,32160,11040,12720,85740,14520,9300,6000,AWAKE,52,50,94,539,186,180,905,-18409,29460,2880,10800,11160,54300,14220,9240,6000,ASLEEP,7,8,69,494,26,4,524,35145,360,29280,240,1560,31440,300,60,96200873,2023-11-11,70,77,1,HIGHEST,100,MEASURED,2023-11-11T11:59:00.0,LOWEST,27,MEASURED,2023-11-12T04:30:00.0,MOSTRECENT,58,MEASURED,2023-11-12T08:00:00.0,ENDOFDAY,28,MEASURED,2023-11-12T04:37:00.0,STARTOFDAY,65,MEASURED,2023-11-11T08:09:00.0,40,169,41460002,,,,,,
96200873,2023-11-12,dcaa44285dd14d1093a670c1eb210a1a,86400000,2564,478,2086,2564,2564,2564,478,36,8019,10200,8178,8178,2023-11-12T08:00:00.0,2023-11-13T08:00:00.0,2023-11-12T00:00:00.0,2023-11-13T00:00:00.0,2741,3489,2,27,150,10,40,166,48,47,1699862400000,true,true,false,false,false,false,false,0,96200873,2023-11-12,TOTAL,30,21,90,1082,231,125,1438,19854,30000,34920,7500,13860,86280,13680,10860,5460,AWAKE,52,49,90,551,205,123,879,-18005,29340,3720,7380,12300,52740,13380,10500,5460,ASLEEP,7,8,75,531,26,2,559,37859,660,31200,120,1560,33540,300,360,96200873,2023-11-12,82,72,1,HIGHEST,100,MEASURED,2023-11-12T12:33:00.0,LOWEST,33,MEASURED,2023-11-13T04:03:00.0,MOSTRECENT,68,MEASURED,2023-11-13T08:00:00.0,ENDOFDAY,33,MEASURED,2023-11-13T04:13:00.0,STARTOFDAY,58,MEASURED,2023-11-12T08:01:00.0,41,164,40440002,,,,,,
96200873,2023-11-13,0447983d8f014dc4aedb8febdf95587b,86400000,2642,556,2086,2642,2642,2642,556,44,11204,9990,11409,11409,2023-11-13T08:00:00.0,2023-11-14T08:00:00.0,2023-11-13T00:00:00.0,2023-11-14T00:00:00.0,3118,5382,2,34,150,10,42,153,48,47,1699948800000,true,true,false,false,false,false,false,0,96200873,2023-11-13,TOTAL,34,23,93,1178,82,177,1437,10494,38040,32640,10620,4920,86220,16440,16020,5580,AWAKE,54,53,93,650,60,176,886,-24773,37560,1440,10560,3600,53160,16080,15900,5580,ASLEEP,8,9,64,528,22,1,551,35267,480,31200,60,1320,33060,360,120,96200873,2023-11-13,69,76,1,HIGHEST,100,MEASURED,2023-11-13T12:06:00.0,LOWEST,26,MEASURED,2023-11-14T03:49:00.0,MOSTRECENT,61,MEASURED,2023-11-14T08:00:00.0,ENDOFDAY,28,MEASURED,2023-11-14T04:16:00.0,STARTOFDAY,68,MEASURED,2023-11-13T08:01:00.0,43,151,69660002,,,,,,
96200873,2023-11-14,2fcba640360e48fbb16c1b81278846ee,86400000,2640,554,2086,2640,2640,2640,554,45,10724,10120,10975,10975,2023-11-14T08:00:00.0,2023-11-15T08:00:00.0,2023-11-14T00:00:00.0,2023-11-15T00:00:00.0,3345,3810,3,33,150,10,39,154,47,44,1700035200000,true,true,false,false,false,false,false,0,96200873,2023-11-14,TOTAL,37,25,92,1071,193,171,1435,1985,42660,21600,10260,11580,86100,21600,15240,5820,AWAKE,55,54,92,638,87,169,894,-25099,37500,780,10140,5220,53640,16560,15120,5820,ASLEEP,11,10,74,433,106,2,541,27084,5160,20820,120,6360,32460,5040,120,96200873,2023-11-14,43,75,1,HIGHEST,100,MEASURED,2023-11-14T11:32:00.0,LOWEST,25,MEASURED,2023-11-15T04:11:00.0,MOSTRECENT,29,MEASURED,2023-11-15T08:00:00.0,ENDOFDAY,25,MEASURED,2023-11-15T04:30:00.0,STARTOFDAY,61,MEASURED,2023-11-14T08:01:00.0,39,150,83880002,,,,,,
96200873,2023-11-15,26e017a6bd614f6a8ac754755484f413,86400000,2598,512,2086,2598,2598,2598,512,43,9233,10240,9132,9132,2023-11-15T08:00:00.0,2023-11-16T08:00:00.0,2023-11-15T00:00:00.0,2023-11-16T00:00:00.0,975,5165,2,20,150,10,45,119,48,53,1700121600000,true,true,false,false,false,false,false,0,96200873,2023-11-15,TOTAL,38,27,92,1085,158,149,1392,-2867,40980,24120,8940,9480,83520,19860,15960,5160,AWAKE,50,47,92,614,103,146,863,-18553,32520,4320,8760,6180,51780,13980,13920,4620,ASLEEP,21,17,87,471,55,3,529,15686,8460,19800,180,3300,31740,5880,2040,96200873,2023-11-15,64,35,1,HIGHEST,58,MEASURED,2023-11-16T07:58:00.0,LOWEST,10,MEASURED,2023-11-15T20:27:00.0,MOSTRECENT,58,MEASURED,2023-11-16T08:00:00.0,ENDOFDAY,16,MEASURED,2023-11-16T04:38:00.0,STARTOFDAY,29,MEASURED,2023-11-15T08:01:00.0,45,117,69780002,540,,,,,
96200873,2023-11-16,9441659d7d2e49ee951caef0b14496e8,86400000,2754,668,2086,2754,2754,2754,668,46,10770,10140,11089,11089,2023-11-16T08:00:00.0,2023-11-17T08:00:00.0,2023-11-16T00:00:00.0,2023-11-17T00:00:00.0,2849,4553,3,34,150,10,40,171,48,47,1700208000000,true,true,false,false,false,false,false,0,96200873,2023-11-16,TOTAL,38,25,96,1064,126,250,1440,395,39840,24000,15000,7560,86400,16980,16680,6180,AWAKE,58,57,96,581,71,246,898,-24959,33960,900,14760,4260,53880,11640,16200,6120,ASLEEP,14,12,76,483,55,4,542,25354,5880,23100,240,3300,32520,5340,480,96200873,2023-11-16,52,81,1,HIGHEST,100,MEASURED,2023-11-16T12:54:00.0,LOWEST,21,MEASURED,2023-11-17T04:23:00.0,MOSTRECENT,29,MEASURED,2023-11-17T08:00:00.0,ENDOFDAY,21,MEASURED,2023-11-17T04:30:00.0,STARTOFDAY,58,MEASURED,2023-11-16T08:01:00.0,41,170,69780002,60,,,,,
96200873,2023-11-17,9f10620e31e644a9ae06141cffb29da7,86400000,2716,630,2086,2716,2716,2716,630,46,10652,10210,10872,10872,2023-11-17T08:00:00.0,2023-11-18T08:00:00.0,2023-11-17T00:00:00.0,2023-11-18T00:00:00.0,2865,4844,3,34,150,10,46,175,49,54,1700294400000,true,true,false,false,false,false,false,0,96200873,2023-11-17,TOTAL,30,23,89,1066,177,197,1440,10017,30240,33720,11820,10620,86400,18300,8880,3060,AWAKE,44,40,89,578,123,197,898,-11990,29160,5520,11820,7380,53880,17220,8880,3060,ASLEEP,14,14,47,488,54,,542,22007,1080,28200,,3240,32520,1080,,96200873,2023-11-17,69,39,1,HIGHEST,59,MEASURED,2023-11-18T07:58:00.0,LOWEST,23,MEASURED,2023-11-18T01:55:00.0,MOSTRECENT,59,MEASURED,2023-11-18T08:00:00.0,ENDOFDAY,31,MEASURED,2023-11-18T04:24:00.0,STARTOFDAY,29,MEASURED,2023-11-17T08:01:00.0,46,173,69660002,,,,,,
96200873,2023-11-18,c40401766f35459f89f838ae217d75e4,86400000,2777,691,2086,2777,2777,2777,691,55,13579,10300,14051,14051,2023-11-18T08:00:00.0,2023-11-19T08:00:00.0,2023-11-18T00:00:00.0,2023-11-19T00:00:00.0,3495,6435,2,41,150,10,41,150,49,48,1700380800000,true,true,false,false,false,false,false,0,96200873,2023-11-18,TOTAL,28,20,92,1024,196,220,1440,21430,28920,32520,13200,11760,86400,16800,8040,4080,AWAKE,48,46,92,527,164,217,908,-15364,28080,3540,13020,9840,54480,16140,7920,4020,ASLEEP,7,7,78,497,32,3,532,36794,840,28980,180,1920,31920,660,120,96200873,2023-11-18,77,68,1,HIGHEST,100,MEASURED,2023-11-18T12:41:00.0,LOWEST,34,MEASURED,2023-11-19T02:52:00.0,MOSTRECENT,68,MEASURED,2023-11-19T08:00:00.0,ENDOFDAY,34,MEASURED,2023-11-19T04:41:00.0,STARTOFDAY,59,MEASURED,2023-11-18T08:01:00.0,41,150,41340002,60,,,,,
96200873,2023-11-19,a6704b65e8c74833b3ae2f53d583b98f,86400000,2511,425,2086,2511,2511,2511,425,33,8403,10960,8523,8523,2023-11-19T08:00:00.0,2023-11-20T08:00:00.0,2023-11-19T00:00:00.0,2023-11-20T00:00:00.0,2940,3015,4,25,150,10,42,152,49,50,1700467200000,true,true,false,false,false,false,false,0,96200873,2023-11-19,TOTAL,32,24,90,1102,168,163,1433,8195,37620,28500,9780,10080,85980,24300,10620,2700,AWAKE,44,42,90,690,74,162,926,-15594,36480,4920,9720,4440,55560,23220,10560,2700,ASLEEP,11,11,63,412,94,1,507,23789,1140,23580,60,5640,30420,1080,60,96200873,2023-11-19,55,70,1,HIGHEST,100,MEASURED,2023-11-19T13:14:00.0,LOWEST,35,MEASURED,2023-11-20T04:20:00.0,MOSTRECENT,53,MEASURED,2023-11-20T08:00:00.0,ENDOFDAY,37,MEASURED,2023-11-20T04:59:00.0,STARTOFDAY,68,MEASURED,2023-11-19T08:01:00.0,44,150,40320002,,,,,,
96200873,2023-11-20,0cd22bcbf7aa40d0b1d37d0331d9e837,86400000,2589,503,2086,2589,2589,2589,503,44,8969,10710,8977,8977,2023-11-20T08:00:00.0,2023-11-21T08:00:00.0,2023-11-20T00:00:00.0,2023-11-21T00:00:00.0,420,4515,2,23,150,10,43,110,49,50,1700553600000,true,true,false,false,false,false,false,0,96200873,2023-11-20,TOTAL,25,19,92,1024,203,165,1392,25350,23400,38040,9900,12180,83520,13200,7560,2640,AWAKE,43,39,92,511,185,159,855,-9888,22920,7740,9540,11100,51300,12960,7380,2580,ASLEEP,8,8,84,513,18,6,537,35238,480,30300,360,1080,32220,240,180,96200873,2023-11-20,83,59,1,HIGHEST,96,MEASURED,2023-11-20T13:15:00.0,LOWEST,41,MEASURED,2023-11-20T23:15:00.0,MOSTRECENT,77,MEASURED,2023-11-21T08:00:00.0,ENDOFDAY,42,MEASURED,2023-11-21T04:35:00.0,STARTOFDAY,53,MEASURED,2023-11-20T08:01:00.0,43,109,69540002,60,,,,,
96200873,2023-11-21,58451b59a4d045edbb9e1b1ce59e2828,86400000,2738,652,2086,2738,2738,2738,652,46,9447,10370,9987,9987,2023-11-21T08:00:00.0,2023-11-22T08:00:00.0,2023-11-21T00:00:00.0,2023-11-22T00:00:00.0,2760,3960,2,34,150,10,42,174,50,51,1700640000000,true,true,false,false,false,false,false,0,96200873,2023-11-21,TOTAL,24,18,87,1009,179,252,1440,28405,18540,42000,15120,10740,86400,9960,5760,2820,AWAKE,33,24,87,575,111,251,937,3210,17520,16980,15060,6660,56220,9000,5700,2820,ASLEEP,11,11,67,434,68,1,503,25195,1020,25020,60,4080,30180,960,60,96200873,2023-11-21,70,70,1,HIGHEST,100,MEASURED,2023-11-21T12:04:00.0,LOWEST,41,MEASURED,2023-11-21T21:08:00.0,MOSTRECENT,77,MEASURED,2023-11-22T08:00:00.0,ENDOFDAY,65,MEASURED,2023-11-22T04:54:00.0,STARTOFDAY,77,MEASURED,2023-11-21T08:01:00.0,43,173,69540002,,,,,,
96200873,2023-11-22,f216728be79045869d6fb3af308d9e34,86400000,2749,663,2086,2749,2749,2749,663,63,11126,10190,11477,11477,2023-11-22T08:00:00.0,2023-11-23T08:00:00.0,2023-11-22T00:00:00.0,2023-11-23T00:00:00.0,3575,4347,3,44,150,10,46,169,50,51,1700726400000,true,true,false,false,false,false,false,0,96200873,2023-11-22,TOTAL,17,15,85,1093,216,131,1440,46686,9720,55860,7860,12960,86400,5640,3420,660,AWAKE,20,17,85,720,207,130,1057,22939,9240,33960,7800,12420,63420,5220,3360,660,ASLEEP,9,9,70,373,9,1,383,23747,480,21900,60,540,22980,420,60,96200873,2023-11-22,78,55,1,HIGHEST,100,MEASURED,2023-11-23T06:49:00.0,LOWEST,67,MEASURED,2023-11-22T16:30:00.0,MOSTRECENT,100,MEASURED,2023-11-23T08:00:00.0,ENDOFDAY,93,MEASURED,2023-11-23T05:22:00.0,STARTOFDAY,77,MEASURED,2023-11-22T08:01:00.0,47,169,79860003,,,,,,
96200873,2023-11-23,5f91789b6d4343ceb1ef65f703cc6c63,86400000,2660,574,2086,2660,2660,2660,574,50,11636,10290,11986,11986,2023-11-23T08:00:00.0,2023-11-24T08:00:00.0,2023-11-23T00:00:00.0,2023-11-24T00:00:00.0,3999,5011,3,34,150,10,38,155,50,46,1700812800000,true,true,false,false,false,false,false,0,96200873,2023-11-23,TOTAL,24,17,91,956,256,136,1348,30526,19980,37380,8160,15360,80880,9360,8520,2100,AWAKE,33,23,91,571,98,131,800,5366,17520,16740,7860,5880,48000,7080,8340,2100,ASLEEP,9,9,63,385,158,5,548,25160,2460,20640,300,9480,32880,2280,180,96200873,2023-11-23,38,78,1,HIGHEST,100,MEASURED,2023-11-23T08:01:00.0,LOWEST,54,MEASURED,2023-11-24T03:48:00.0,MOSTRECENT,60,MEASURED,2023-11-24T08:00:00.0,ENDOFDAY,59,MEASURED,2023-11-24T04:21:00.0,STARTOFDAY,100,MEASURED,2023-11-23T08:01:00.0,39,153,71340002,,,,,,
96200873,2023-11-24,c8b503eea6f946088b58a22b23979685,86400000,2524,438,2086,2524,2524,2524,438,45,7743,10560,8558,8558,2023-11-24T08:00:00.0,2023-11-25T08:00:00.0,2023-11-24T00:00:00.0,2023-11-25T00:00:00.0,3393,2662,3,33,150,10,42,148,49,49,1700899200000,true,true,false,false,false,false,false,0,96200873,2023-11-24,TOTAL,29,22,91,1022,201,89,1312,15681,30720,30600,5340,12060,78720,18000,10020,2700,AWAKE,40,34,91,699,199,87,985,-9199,30480,11460,5220,11940,59100,17820,9960,2700,ASLEEP,6,6,57,323,2,2,327,24880,240,19140,120,120,19620,180,60,96200873,2023-11-24,55,70,1,HIGHEST,100,MEASURED,2023-11-24T12:23:00.0,LOWEST,31,MEASURED,2023-11-25T04:12:00.0,MOSTRECENT,45,MEASURED,2023-11-25T08:00:00.0,ENDOFDAY,45,MEASURED,2023-11-25T08:00:00.0,STARTOFDAY,60,MEASURED,2023-11-24T08:01:00.0,45,147,60360002,,,,,,
96200873,2023-11-25,d11a4755a68b41b6b70e637356eaa987,86400000,2719,633,2086,2719,2719,2719,633,58,9970,10280,10851,10851,2023-11-25T08:00:00.0,2023-11-26T08:00:00.0,2023-11-25T00:00:00.0,2023-11-26T00:00:00.0,3660,4614,3,42,150,10,42,172,50,52,1700985600000,true,true,false,false,false,false,false,0,96200873,2023-11-25,TOTAL,23,18,87,944,188,142,1274,26279,18300,38340,8520,11280,76440,9840,7020,1440,AWAKE,37,29,87,448,155,141,744,-2500,16500,10380,8460,9300,44640,8280,6780,1440,ASLEEP,11,11,67,496,33,1,530,28779,1800,27960,60,1980,31800,1560,240,96200873,2023-11-25,90,62,1,HIGHEST,84,MEASURED,2023-11-25T12:52:00.0,LOWEST,31,MEASURED,2023-11-25T21:13:00.0,MOSTRECENT,73,MEASURED,2023-11-26T08:00:00.0,ENDOFDAY,43,MEASURED,2023-11-26T04:37:00.0,STARTOFDAY,45,MEASURED,2023-11-25T08:01:00.0,44,171,55740002,,,,,,
96200873,2023-11-26,e27fe68abb6a4230b62d6314f3fe0600,86400000,2549,463,2086,2549,2549,2549,463,36,7402,10220,7786,7786,2023-11-26T08:00:00.0,2023-11-27T08:00:00.0,2023-11-26T00:00:00.0,2023-11-27T00:00:00.0,2415,3300,2,25,150,10,41,168,50,51,1701072000000,true,true,false,false,false,false,false,0,96200873,2023-11-26,TOTAL,25,19,91,968,292,111,1371,23469,22680,35400,6660,17520,82260,14340,6720,1620,AWAKE,34,25,90,654,283,109,1046,-746,22080,17160,6540,16980,62760,13920,6600,1560,ASLEEP,6,6,91,314,9,2,325,24215,600,18240,120,540,19500,420,120,96200873,2023-11-26,54,64,1,HIGHEST,100,MEASURED,2023-11-26T11:31:00.0,LOWEST,45,MEASURED,2023-11-27T03:56:00.0,MOSTRECENT,63,MEASURED,2023-11-27T08:00:00.0,ENDOFDAY,63,MEASURED,2023-11-27T08:00:00.0,STARTOFDAY,73,MEASURED,2023-11-26T08:01:00.0,42,167,45000002,60,,,,,
96200873,2023-11-27,e71708e7ebd1476b9d86a9fb0f8fcd91,86400000,2813,727,2086,2813,2813,2813,727,46,10788,9660,11069,11069,2023-11-27T08:00:00.0,2023-11-28T08:00:00.0,2023-11-27T00:00:00.0,2023-11-28T00:00:00.0,2940,4830,11,36,150,10,44,174,50,49,1701158400000,true,true,false,false,false,false,false,0,96200873,2023-11-27,TOTAL,33,22,95,1137,168,131,1436,13169,33180,35040,7860,10080,86160,12720,15840,4620,AWAKE,53,51,95,610,143,128,881,-21449,32580,4020,7680,8580,52860,12300,15660,4620,ASLEEP,9,9,67,527,25,3,555,34618,600,31020,180,1500,33300,420,180,96200873,2023-11-27,73,77,1,HIGHEST,100,MEASURED,2023-11-27T12:03:00.0,LOWEST,27,MEASURED,2023-11-28T01:16:00.0,MOSTRECENT,59,MEASURED,2023-11-28T08:00:00.0,ENDOFDAY,31,MEASURED,2023-11-28T04:17:00.0,STARTOFDAY,63,MEASURED,2023-11-27T08:01:00.0,45,171,69480002,,,,,,
96200873,2023-11-28,aa1ee84102814003a94fbf2c1a871005,86400000,2763,677,2086,2763,2763,2763,677,54,12040,9780,12388,12388,2023-11-28T08:00:00.0,2023-11-29T08:00:00.0,2023-11-28T00:00:00.0,2023-11-29T00:00:00.0,720,4820,11,34,150,10,39,131,50,52,1701244800000,true,true,false,false,false,false,false,0,96200873,2023-11-28,TOTAL,36,24,93,1011,211,159,1381,4016,33060,27600,9540,12660,82860,12420,14940,5700,AWAKE,53,51,93,596,69,157,822,-20702,31560,4200,9420,4140,49320,11040,14820,5700,ASLEEP,10,10,75,415,142,2,559,24718,1500,23400,120,8520,33540,1380,120,96200873,2023-11-28,55,76,1,HIGHEST,100,MEASURED,2023-11-28T13:10:00.0,LOWEST,27,MEASURED,2023-11-29T02:52:00.0,MOSTRECENT,38,MEASURED,2023-11-29T08:00:00.0,ENDOFDAY,30,MEASURED,2023-11-29T04:12:00.0,STARTOFDAY,59,MEASURED,2023-11-28T08:01:00.0,40,122,84660002,,,,,,
96200873,2023-11-29,c438c74263a34398835b2b2e3d3f5bd6,86400000,2698,612,2086,2698,2698,2698,612,44,10750,10240,11033,11033,2023-11-29T08:00:00.0,2023-11-30T08:00:00.0,2023-11-29T00:00:00.0,2023-11-30T00:00:00.0,3165,4405,2,35,150,10,42,167,50,48,1701331200000,true,true,false,false,false,false,false,0,96200873,2023-11-29,TOTAL,36,25,93,1057,187,194,1438,-647,40320,23100,11640,11220,86280,20640,15420,4260,AWAKE,52,52,93,620,59,188,867,-22193,36000,1200,11280,3540,52020,16560,15240,4200,ASLEEP,14,13,81,437,128,6,571,21546,4320,21900,360,7680,34260,4080,180,96200873,2023-11-29,52,64,1,HIGHEST,88,MEASURED,2023-11-29T13:22:00.0,LOWEST,24,MEASURED,2023-11-30T03:47:00.0,MOSTRECENT,26,MEASURED,2023-11-30T08:00:00.0,ENDOFDAY,24,MEASURED,2023-11-30T04:02:00.0,STARTOFDAY,38,MEASURED,2023-11-29T08:01:00.0,42,166,69660002,60,,,,,
96200873,2023-11-30,604746abee6847fe99cd1dcec46f3b2d,86400000,2757,671,2086,2757,2757,2757,671,56,13187,10350,13563,13563,2023-11-30T08:00:00.0,2023-12-01T08:00:00.0,2023-11-30T00:00:00.0,2023-12-01T00:00:00.0,4958,5295,2,42,150,10,47,168,51,54,1701417600000,true,true,false,false,false,false,false,0,96200873,2023-11-30,TOTAL,22,18,90,1023,166,239,1428,31304,16380,45000,14340,9960,85680,7800,6720,1860,AWAKE,34,25,88,542,163,238,943,879,16080,16440,14280,9780,56580,7740,6600,1740,ASLEEP,9,10,90,481,3,1,485,30425,300,28560,60,180,29100,60,120,96200873,2023-11-30,100,56,1,HIGHEST,85,MEASURED,2023-11-30T13:22:00.0,LOWEST,26,MEASURED,2023-11-30T08:01:00.0,MOSTRECENT,70,MEASURED,2023-12-01T08:00:00.0,ENDOFDAY,53,MEASURED,2023-12-01T05:20:00.0,STARTOFDAY,26,MEASURED,2023-11-30T08:01:00.0,48,166,69960002,120,,,,,
96200873,2023-12-01,6da6a9ee7a2c4a698eb3a97abccb7999,86400000,2735,649,2086,2735,2735,2735,649,46,11204,10920,11329,11329,2023-12-01T08:00:00.0,2023-12-02T08:00:00.0,2023-12-01T00:00:00.0,2023-12-02T00:00:00.0,3615,4770,2,34,150,10,38,160,50,47,1701504000000,true,true,false,false,false,false,false,0,96200873,2023-12-01,TOTAL,24,19,96,1046,206,186,1438,28524,22920,39840,11160,12360,86280,12720,8100,2100,AWAKE,37,28,96,592,188,185,965,-2993,22440,13080,11100,11280,57900,12420,7920,2100,ASLEEP,8,8,69,454,18,1,473,31517,480,26760,60,1080,28380,300,180,96200873,2023-12-01,74,64,1,HIGHEST,100,MEASURED,2023-12-01T11:34:00.0,LOWEST,49,MEASURED,2023-12-01T23:08:00.0,MOSTRECENT,80,MEASURED,2023-12-02T08:00:00.0,ENDOFDAY,60,MEASURED,2023-12-02T05:37:00.0,STARTOFDAY,70,MEASURED,2023-12-01T08:01:00.0,40,157,69360002,,,,,,
96200873,2023-12-02,b20190ee087c4cd8b35691c0d1cf62b5,86400000,3220,1134,2086,3220,3220,3220,1134,70,15858,10980,15907,15907,2023-12-02T08:00:00.0,2023-12-03T08:00:00.0,2023-12-02T00:00:00.0,2023-12-03T00:00:00.0,4605,6370,11,62,150,10,42,181,50,51,1701590400000,true,true,false,false,false,false,false,0,96200873,2023-12-02,TOTAL,33,23,96,910,246,283,1439,9188,23940,30660,16980,14760,86340,7500,12240,4200,AWAKE,55,52,96,431,171,281,883,-16040,22380,3480,16860,10260,52980,6180,12060,4140,ASLEEP,12,12,78,479,75,2,556,25228,1560,27180,120,4500,33360,1320,180,96200873,2023-12-02,44,83,1,HIGHEST,100,MEASURED,2023-12-02T11:15:00.0,LOWEST,22,MEASURED,2023-12-03T03:39:00.0,MOSTRECENT,41,MEASURED,2023-12-03T08:00:00.0,ENDOFDAY,24,MEASURED,2023-12-03T04:12:00.0,STARTOFDAY,80,MEASURED,2023-12-02T08:01:00.0,44,180,66840003,60,,,,,
