userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,totalPushes,pushDistance,dailyTotalFromEpochData
96200873,2023-05-19,abebc68293a6430e82f642d7acfa1287,86400000,3261,1147,2114,3261,3261,3261,1147,24,9682,9880,9063,9063,2023-05-19T07:00:00.0,2023-05-20T07:00:00.0,2023-05-19T00:00:00.0,2023-05-20T00:00:00.0,2938,8487,56,58,150,10,40,167,56,56,1684566000000,true,true,false,false,false,false,false,0,96200873,2023-05-19,TOTAL,34,23,96,1005,160,273,1438,9569,31140,29160,16380,9600,86280,12240,10980,7920,AWAKE,56,53,96,522,134,272,928,-19733,28620,2700,16320,8040,55680,9780,10980,7860,ASLEEP,10,10,87,483,26,510,29302,2520,26460,1560,30600,2460,96200873,2023-05-19,93,74,1,HIGHEST,76,MEASURED,2023-05-19T12:05:00.0,LOWEST,14,MEASURED,2023-05-20T01:56:00.0,MOSTRECENT,53,MEASURED,2023-05-20T07:00:00.0,ENDOFDAY,14,MEASURED,2023-05-20T04:00:00.0,STARTOFDAY,34,MEASURED,2023-05-19T07:01:00.0,41,167,71760002,1,60,,60,,,
96200873,2023-05-20,ad22b190782944a7bffcdcc70f1d2c21,86400000,2718,604,2114,2718,2718,2718,604,45,9366,9840,9762,9762,2023-05-20T07:00:00.0,2023-05-21T07:00:00.0,2023-05-20T00:00:00.0,2023-05-21T00:00:00.0,2865,4275,1,34,150,10,44,163,56,52,1684652400000,true,true,false,false,false,false,false,0,96200873,2023-05-20,TOTAL,27,20,93,1181,106,152,1439,26423,30360,40500,9120,6360,86340,16380,11400,2580,AWAKE,39,31,93,684,90,150,924,-5853,29640,11400,9000,5400,55440,15780,11340,2520,ASLEEP,9,9,77,497,16,515,32276,720,29100,960,30900,600,96200873,2023-05-20,103,74,1,HIGHEST,93,MEASURED,2023-05-20T12:23:00.0,LOWEST,48,MEASURED,2023-05-21T03:38:00.0,MOSTRECENT,82,MEASURED,2023-05-21T07:00:00.0,ENDOFDAY,50,MEASURED,2023-05-21T03:59:00.0,STARTOFDAY,53,MEASURED,2023-05-20T07:01:00.0,46,162,51900003,2,120,60,60,,,
96200873,2023-05-21,a393350c22564a9388a1102c9cee4299,86400000,2259,145,2114,2259,2259,2259,145,,5699,9750,4668,4668,2023-05-21T07:00:00.0,2023-05-22T07:00:00.0,2023-05-21T00:00:00.0,2023-05-22T00:00:00.0,689,6592,0,0,150,10,41,101,55,52,1684738800000,true,false,false,false,false,false,false,0,96200873,2023-05-21,TOTAL,26,19,89,1125,175,126,1426,27127,25860,41640,7560,10500,85560,12600,10200,3060,AWAKE,38,28,89,680,151,125,956,-2663,25560,15240,7500,9060,57360,12420,10080,3060,ASLEEP,8,9,55,445,24,470,29790,300,26400,1440,28200,180,96200873,2023-05-21,65,73,1,HIGHEST,100,MEASURED,2023-05-21T09:22:00.0,LOWEST,53,MEASURED,2023-05-22T00:02:00.0,MOSTRECENT,74,MEASURED,2023-05-22T07:00:00.0,ENDOFDAY,59,MEASURED,2023-05-22T04:38:00.0,STARTOFDAY,82,MEASURED,2023-05-21T07:01:00.0,42,101,67920002,1,60,120,,,,
96200873,2023-05-22,8463b5cd75574ae08d5905a90d487d15,86400000,2842,728,2114,2842,2842,2842,728,55,12197,8940,12850,12850,2023-05-22T07:00:00.0,2023-05-23T07:00:00.0,2023-05-22T00:00:00.0,2023-05-23T00:00:00.0,2984,6006,1,40,150,10,43,170,54,50,1684825200000,true,true,false,false,false,false,false,0,96200873,2023-05-22,TOTAL,24,18,92,1101,141,195,1437,31947,20880,45180,11700,8460,86220,8640,9960,2280,AWAKE,39,32,92,582,124,194,900,-5669,20700,14220,11640,7440,54000,8460,9960,2280,ASLEEP,7,8,36,519,17,537,37616,180,30960,1020,32220,180,96200873,2023-05-22,79,68,1,HIGHEST,100,MEASURED,2023-05-22T09:41:00.0,LOWEST,41,MEASURED,2023-05-22T22:03:00.0,MOSTRECENT,85,MEASURED,2023-05-23T07:00:00.0,ENDOFDAY,54,MEASURED,2023-05-23T03:36:00.0,STARTOFDAY,74,MEASURED,2023-05-22T07:01:00.0,44,169,66780002,1,60,,,,,
96200873,2023-05-23,dd3835749c4d4ea1b58f95edb7e5c10a,86400000,2761,647,2114,2761,2761,2761,647,53,11839,9270,12784,12784,2023-05-23T07:00:00.0,2023-05-24T07:00:00.0,2023-05-23T00:00:00.0,2023-05-24T00:00:00.0,3210,5785,5,36,150,10,43,158,53,52,1684911600000,true,true,false,false,false,false,false,0,96200873,2023-05-23,TOTAL,21,17,85,1110,155,174,1439,38425,15120,51480,10440,9300,86340,6300,6960,1860,AWAKE,30,23,85,631,123,173,927,6006,14460,23400,10380,7380,55620,5760,6840,1860,ASLEEP,8,8,65,479,32,512,32419,660,28080,1920,30720,540,96200873,2023-05-23,75,66,1,HIGHEST,100,MEASURED,2023-05-23T08:44:00.0,LOWEST,52,MEASURED,2023-05-23T19:33:00.0,MOSTRECENT,94,MEASURED,2023-05-24T07:00:00.0,ENDOFDAY,72,MEASURED,2023-05-24T03:56:00.0,STARTOFDAY,85,MEASURED,2023-05-23T07:01:00.0,43,158,37980002,1,60,120,,,,
96200873,2023-05-24,aa403039568741c4980ab765fe46ecbd,86400000,3094,980,2114,3094,3094,3094,980,55,10291,9790,11183,11183,2023-05-24T07:00:00.0,2023-05-25T07:00:00.0,2023-05-24T00:00:00.0,2023-05-25T00:00:00.0,3566,3905,49,48,150,10,43,170,52,49,1684998000000,true,true,false,false,false,false,false,0,96200873,2023-05-24,TOTAL,21,16,93,849,134,456,1439,31840,11820,39120,27360,8040,86340,4500,5160,2160,AWAKE,29,22,93,532,126,456,1114,7459,11640,20280,27360,7560,66840,4320,5160,2160,ASLEEP,6,6,39,317,8,325,24381,180,18840,480,19500,180,96200873,2023-05-24,48,60,1,HIGHEST,100,MEASURED,2023-05-24T08:09:00.0,LOWEST,39,MEASURED,2023-05-24T22:10:00.0,MOSTRECENT,63,MEASURED,2023-05-25T07:00:00.0,ENDOFDAY,63,MEASURED,2023-05-25T07:00:00.0,STARTOFDAY,94,MEASURED,2023-05-24T07:01:00.0,44,168,66900002,,,,,,,
96200873,2023-05-25,0068dfcf50ae4bca95c601793158d758,86400000,2976,862,2114,2976,2976,2976,862,63,11953,9890,12342,12342,2023-05-25T07:00:00.0,2023-05-26T07:00:00.0,2023-05-25T00:00:00.0,2023-05-26T00:00:00.0,3185,5653,1,47,150,10,40,170,52,50,1685084400000,true,true,false,false,false,false,false,0,96200873,2023-05-25,TOTAL,29,21,95,1002,165,272,1439,16995,22560,37560,16320,9900,86340,7680,10080,4800,AWAKE,46,39,95,544,145,271,960,-10454,22500,10140,16260,8700,57600,7620,10080,4800,ASLEEP,10,10,28,458,20,479,27449,60,27420,1200,28740,60,96200873,2023-05-25,75,76,1,HIGHEST,97,MEASURED,2023-05-25T12:20:00.0,LOWEST,26,MEASURED,2023-05-26T01:17:00.0,MOSTRECENT,62,MEASURED,2023-05-26T07:00:00.0,ENDOFDAY,39,MEASURED,2023-05-26T04:27:00.0,STARTOFDAY,63,MEASURED,2023-05-25T07:01:00.0,40,170,72840003,1,60,,,,,
96200873,2023-05-26,4dc026faaaf7450c887a678e6ae33ebb,86400000,2796,682,2114,2796,2796,2796,682,58,12914,10310,13157,13157,2023-05-26T07:00:00.0,2023-05-27T07:00:00.0,2023-05-26T00:00:00.0,2023-05-27T00:00:00.0,3256,5840,2,41,150,10,41,159,51,50,1685170800000,true,true,false,false,false,false,false,0,96200873,2023-05-26,TOTAL,26,18,92,1073,82,268,1423,32460,22260,42120,16080,4920,85380,6540,11700,4020,AWAKE,39,25,92,626,66,268,960,-385,22200,15360,16080,3960,57600,6540,11640,4020,ASLEEP,7,7,58,447,16,463,32845,60,26760,960,27780,,96200873,2023-05-26,103,89,1,HIGHEST,100,MEASURED,2023-05-26T11:35:00.0,LOWEST,37,MEASURED,2023-05-27T01:54:00.0,MOSTRECENT,78,MEASURED,2023-05-27T07:00:00.0,ENDOFDAY,52,MEASURED,2023-05-27T04:29:00.0,STARTOFDAY,64,MEASURED,2023-05-26T07:16:00.0,42,158,67680002,,,60,,,,
96200873,2023-05-27,40c2aeffa0844dee875682f863f88049,86400000,3032,918,2114,3032,3032,3032,918,99,13147,10830,14583,14583,2023-05-27T07:00:00.0,2023-05-28T07:00:00.0,2023-05-27T00:00:00.0,2023-05-28T00:00:00.0,4680,2030,5,66,150,10,42,172,50,49,1685257200000,true,true,false,false,false,false,false,0,96200873,2023-05-27,TOTAL,22,18,90,940,126,373,1439,28488,17820,38580,22380,7560,86340,10920,5100,1800,AWAKE,34,25,90,477,92,373,942,874,17040,11580,22380,5520,56520,10320,4920,1800,ASLEEP,10,10,71,463,34,497,27614,780,27000,2040,29820,600,96200873,2023-05-27,69,53,1,HIGHEST,100,MEASURED,2023-05-27T11:26:00.0,LOWEST,41,MEASURED,2023-05-28T00:59:00.0,MOSTRECENT,81,MEASURED,2023-05-28T07:00:00.0,ENDOFDAY,62,MEASURED,2023-05-28T04:10:00.0,STARTOFDAY,78,MEASURED,2023-05-27T07:01:00.0,43,172,25680002,,,180,,,,
96200873,2023-05-28,e4992f8603e34226ba27465c6fd8fa9e,86400000,2305,191,2114,2305,2305,2305,191,,4977,11300,4133,4133,2023-05-28T07:00:00.0,2023-05-29T07:00:00.0,2023-05-28T00:00:00.0,2023-05-29T00:00:00.0,510,6610,0,0,150,10,41,128,50,48,1685343600000,true,false,false,false,false,false,false,0,96200873,2023-05-28,TOTAL,32,22,91,1097,220,123,1440,13987,30780,35040,7380,13200,86400,11160,14940,4680,AWAKE,50,46,91,635,187,123,945,-17587,30600,7500,7380,11220,56700,11040,14880,4680,ASLEEP,8,8,64,462,33,495,31574,180,27540,1980,29700,120,96200873,2023-05-28,56,76,1,HIGHEST,100,MEASURED,2023-05-28T09:23:00.0,LOWEST,35,MEASURED,2023-05-29T02:34:00.0,MOSTRECENT,61,MEASURED,2023-05-29T07:00:00.0,ENDOFDAY,36,MEASURED,2023-05-29T04:13:00.0,STARTOFDAY,81,MEASURED,2023-05-28T07:01:00.0,42,126,82260002,,,60,,,,
96200873,2023-05-29,ef001b84aeb042819b30fc186b6dc1da,86400000,2883,769,2114,2883,2883,2883,769,73,13947,10670,14663,14663,2023-05-29T07:00:00.0,2023-05-30T07:00:00.0,2023-05-29T00:00:00.0,2023-05-30T00:00:00.0,3558,5542,4,52,150,10,42,170,49,47,1685430000000,true,true,false,false,false,false,false,0,96200873,2023-05-29,TOTAL,20,16,88,935,163,336,1434,35037,15240,40860,20160,9780,86040,8580,4980,1680,AWAKE,31,24,88,488,121,335,944,3484,14400,14880,20100,7260,56640,8040,4740,1620,ASLEEP,8,8,79,447,42,490,31553,840,25980,2520,29400,540,96200873,2023-05-29,81,68,1,HIGHEST,100,MEASURED,2023-05-29T11:11:00.0,LOWEST,43,MEASURED,2023-05-29T23:55:00.0,MOSTRECENT,74,MEASURED,2023-05-30T07:00:00.0,ENDOFDAY,61,MEASURED,2023-05-30T04:23:00.0,STARTOFDAY,61,MEASURED,2023-05-29T07:01:00.0,43,166,38820002,1,60,240,60,,,
96200873,2023-05-30,7f0a1804bba84c7da408fe8ef93651a0,86400000,2793,679,2114,2793,2793,2793,679,62,11142,11000,11474,11474,2023-05-30T07:00:00.0,2023-05-31T07:00:00.0,2023-05-30T00:00:00.0,2023-05-31T00:00:00.0,3606,4470,2,45,150,10,39,169,48,43,1685516400000,true,true,false,false,false,false,false,0,96200873,2023-05-30,TOTAL,20,16,87,1109,177,153,1439,42424,18720,47820,9180,10620,86340,10080,6480,2160,AWAKE,31,23,87,645,156,153,954,6267,18540,20160,9180,9360,57240,9960,6420,2160,ASLEEP,5,6,65,464,21,485,36157,180,27660,1260,29100,120,96200873,2023-05-30,83,68,1,HIGHEST,100,MEASURED,2023-05-30T09:43:00.0,LOWEST,56,MEASURED,2023-05-30T20:59:00.0,MOSTRECENT,89,MEASURED,2023-05-31T07:00:00.0,ENDOFDAY,72,MEASURED,2023-05-31T04:21:00.0,STARTOFDAY,74,MEASURED,2023-05-30T07:01:00.0,40,167,38700002,,,60,,,,
96200873,2023-05-31,d96397c5ca924c17a94cc3f72540612f,86400000,2868,754,2114,2868,2868,2868,754,74,14789,11030,15095,15095,2023-05-31T07:00:00.0,2023-06-01T07:00:00.0,2023-05-31T00:00:00.0,2023-06-01T00:00:00.0,3898,6407,7,52,150,10,39,166,48,48,1685602800000,true,true,false,false,false,false,false,0,96200873,2023-05-31,TOTAL,20,16,87,974,223,243,1440,37069,15300,43140,14580,13380,86400,7860,6240,1200,AWAKE,31,23,87,531,188,242,961,4936,14760,17100,14520,11280,57660,7380,6180,1200,ASLEEP,7,7,55,443,35,479,32133,540,26040,2100,28740,480,96200873,2023-05-31,69,73,1,HIGHEST,100,MEASURED,2023-05-31T08:17:00.0,LOWEST,51,MEASURED,2023-05-31T21:19:00.0,MOSTRECENT,85,MEASURED,2023-06-01T07:00:00.0,ENDOFDAY,63,MEASURED,2023-06-01T04:27:00.0,STARTOFDAY,89,MEASURED,2023-05-31T07:01:00.0,41,164,82200002,1,60,60,,,,
96200873,2023-06-01,7e261a734dd84966803357e05ec73bf9,86400000,2726,612,2114,2726,2726,2726,612,57,11819,11790,12446,12446,2023-06-01T07:00:00.0,2023-06-02T07:00:00.0,2023-06-01T00:00:00.0,2023-06-02T00:00:00.0,3545,4150,4,41,150,10,40,173,47,47,1685689200000,true,true,false,false,false,false,false,0,96200873,2023-06-01,TOTAL,24,18,89,1064,238,137,1439,32840,22080,41760,8220,14280,86340,10320,9300,2460,AWAKE,31,22,89,764,212,137,1113,8859,21420,24420,8220,12720,66780,9720,9240,2460,ASLEEP,5,5,54,300,26,326,23981,660,17340,1560,19560,600,96200873,2023-06-01,74,76,1,HIGHEST,100,MEASURED,2023-06-01T08:53:00.0,LOWEST,45,MEASURED,2023-06-01T21:44:00.0,MOSTRECENT,83,MEASURED,2023-06-02T07:00:00.0,ENDOFDAY,83,MEASURED,2023-06-02T07:00:00.0,STARTOFDAY,85,MEASURED,2023-06-01T07:01:00.0,40,171,63300002,,,60,,,,
96200873,2023-06-02,5977548b24b2479b87ce3d8052b76d0d,86400000,3055,963,2092,3055,3055,3055,963,67,14761,11800,15584,15584,2023-06-02T07:00:00.0,2023-06-03T07:00:00.0,2023-06-02T00:00:00.0,2023-06-03T00:00:00.0,3876,8374,24,50,150,10,42,168,47,48,1685775600000,true,true,false,false,false,false,false,0,96200873,2023-06-02,TOTAL,35,23,96,1044,157,238,1439,9272,32760,29880,14280,9420,86340,12000,12780,7980,AWAKE,57,55,96,584,136,238,958,-23817,32580,2460,14280,8160,57480,11880,12720,7980,ASLEEP,7,8,63,460,21,481,33089,180,27420,1260,28860,120,96200873,2023-06-02,45,90,1,HIGHEST,100,MEASURED,2023-06-02T09:15:00.0,LOWEST,16,MEASURED,2023-06-03T01:13:00.0,MOSTRECENT,38,MEASURED,2023-06-03T07:00:00.0,ENDOFDAY,17,MEASURED,2023-06-03T04:26:00.0,STARTOFDAY,83,MEASURED,2023-06-02T07:01:00.0,43,168,67620002,,,60,,,,
96200873,2023-06-03,f580b4fa057443989511f2a0fa336bf3,86400000,3147,1055,2092,3147,3147,3147,1055,99,16245,12400,17118,17118,2023-06-03T07:00:00.0,2023-06-04T07:00:00.0,2023-06-03T00:00:00.0,2023-06-04T00:00:00.0,5290,5150,2,72,150,10,43,172,47,49,1685862000000,true,true,false,false,false,false,false,0,96200873,2023-06-03,TOTAL,28,21,92,997,190,252,1439,18456,26520,33300,15120,11400,86340,13620,9780,3120,AWAKE,45,40,92,545,169,251,965,-11528,25860,6840,15060,10140,57900,13020,9720,3120,ASLEEP,8,9,73,452,21,474,29984,660,26460,1260,28440,600,96200873,2023-06-03,88,62,1,HIGHEST,83,MEASURED,2023-06-03T12:20:00.0,LOWEST,29,MEASURED,2023-06-03T21:00:00.0,MOSTRECENT,64,MEASURED,2023-06-04T07:00:00.0,ENDOFDAY,33,MEASURED,2023-06-04T04:32:00.0,STARTOFDAY,38,MEASURED,2023-06-03T07:01:00.0,44,168,68700002,1,60,60,,,,
96200873,2023-06-04,d49bd7e500ec43be9f382e0594062eec,86400000,2288,196,2092,2288,2288,2288,196,,7624,13170,6244,6244,2023-06-04T07:00:00.0,2023-06-05T07:00:00.0,2023-06-04T00:00:00.0,2023-06-05T00:00:00.0,1645,6395,0,0,150,10,42,103,47,47,1685948400000,true,false,false,false,false,false,false,0,96200873,2023-06-04,TOTAL,28,20,87,1100,222,116,1438,21743,30000,36000,6960,13320,86280,15840,12060,2100,AWAKE,42,36,87,653,193,114,960,-9805,29100,10080,6840,11580,57600,15180,11880,2040,ASLEEP,8,8,84,447,29,478,31548,900,25920,1740,28680,660,96200873,2023-06-04,80,71,1,HIGHEST,100,MEASURED,2023-06-04T11:28:00.0,LOWEST,42,MEASURED,2023-06-05T04:10:00.0,MOSTRECENT,73,MEASURED,2023-06-05T07:00:00.0,ENDOFDAY,45,MEASURED,2023-06-05T04:34:00.0,STARTOFDAY,64,MEASURED,2023-06-04T07:01:00.0,42,101,81540002,2,120,180,60,,,
96200873,2023-06-05,3835431e055940d59aa6d592f934eb88,86400000,2876,790,2086,2876,2876,2876,790,73,12286,12620,13160,13160,2023-06-05T07:00:00.0,2023-06-06T07:00:00.0,2023-06-05T00:00:00.0,2023-06-06T00:00:00.0,4365,4050,2,54,150,10,40,177,47,46,1686034800000,true,true,false,false,false,false,false,0,96200873,2023-06-05,TOTAL,23,18,89,1048,174,216,1438,29689,26340,36540,12960,10440,86280,18420,6600,1320,AWAKE,36,30,89,592,157,215,964,-4129,25380,10140,12900,9420,57840,17700,6420,1260,ASLEEP,7,7,77,456,17,474,33818,960,26400,1020,28440,720,96200873,2023-06-05,67,71,1,HIGHEST,100,MEASURED,2023-06-05T09:47:00.0,LOWEST,47,MEASURED,2023-06-06T04:44:00.0,MOSTRECENT,69,MEASURED,2023-06-06T07:00:00.0,ENDOFDAY,48,MEASURED,2023-06-06T04:35:00.0,STARTOFDAY,73,MEASURED,2023-06-05T07:01:00.0,41,174,39300002,1,60,180,60,,,
96200873,2023-06-06,91cdec18787845bbb8af05db8216eed0,86400000,2663,577,2086,2663,2663,2663,577,62,9804,12560,10371,10371,2023-06-06T07:00:00.0,2023-06-07T07:00:00.0,2023-06-06T00:00:00.0,2023-06-07T00:00:00.0,3185,3115,4,44,150,10,43,170,48,50,1686121200000,true,true,false,false,false,false,false,0,96200873,2023-06-06,TOTAL,29,21,90,954,216,269,1439,15286,27840,29400,16140,12960,86340,14460,10680,2700,AWAKE,45,41,90,550,117,267,934,-12238,26940,6060,16020,7020,56040,13620,10620,2700,ASLEEP,8,8,56,404,99,505,27524,900,23340,5940,30300,840,96200873,2023-06-06,53,75,1,HIGHEST,100,MEASURED,2023-06-06T10:54:00.0,LOWEST,35,MEASURED,2023-06-07T02:01:00.0,MOSTRECENT,47,MEASURED,2023-06-07T07:00:00.0,ENDOFDAY,35,MEASURED,2023-06-07T04:04:00.0,STARTOFDAY,69,MEASURED,2023-06-06T07:01:00.0,44,167,67500002,2,120,60,,,,
96200873,2023-06-07,94b9e78d2b814626ac07516d78911837,86400000,3082,996,2086,3082,3082,3082,996,73,13546,12010,14234,14234,2023-06-07T07:00:00.0,2023-06-08T07:00:00.0,2023-06-07T00:00:00.0,2023-06-08T00:00:00.0,3725,6188,21,58,150,10,40,175,48,46,1686207600000,true,true,false,false,false,false,false,0,96200873,2023-06-07,TOTAL,33,23,93,1074,159,206,1439,8975,31500,32940,12360,9540,86340,13020,14400,4080,AWAKE,48,44,93,637,122,203,962,-16344,30840,7380,12180,7320,57720,12600,14160,4080,ASLEEP,11,11,73,437,37,477,25319,660,25560,2220,28620,420,96200873,2023-06-07,70,71,1,HIGHEST,93,MEASURED,2023-06-07T12:25:00.0,LOWEST,25,MEASURED,2023-06-08T01:50:00.0,MOSTRECENT,46,MEASURED,2023-06-08T07:00:00.0,ENDOFDAY,33,MEASURED,2023-06-08T04:36:00.0,STARTOFDAY,47,MEASURED,2023-06-07T07:01:00.0,41,174,39420002,3,180,240,,,,
96200873,2023-06-08,ccde3cab25934e1cbd9555e749e52a60,86400000,2802,716,2086,2802,2802,2802,716,56,11602,12170,12143,12143,2023-06-08T07:00:00.0,2023-06-09T07:00:00.0,2023-06-08T00:00:00.0,2023-06-09T00:00:00.0,4005,5385,1,42,150,10,42,170,48,51,1686294000000,true,true,false,false,false,false,false,0,96200873,2023-06-08,TOTAL,28,20,90,1012,179,247,1438,20341,25800,34920,14820,10740,86280,12720,9120,3960,AWAKE,43,37,90,581,155,247,983,-9273,25560,9300,14820,9300,58980,12540,9060,3960,ASLEEP,8,8,54,431,24,455,29614,240,25620,1440,27300,180,96200873,2023-06-08,86,68,1,HIGHEST,94,MEASURED,2023-06-08T12:20:00.0,LOWEST,36,MEASURED,2023-06-08T22:57:00.0,MOSTRECENT,64,MEASURED,2023-06-09T07:00:00.0,ENDOFDAY,45,MEASURED,2023-06-09T04:51:00.0,STARTOFDAY,46,MEASURED,2023-06-08T07:01:00.0,42,167,52620002,,,60,,,,
96200873,2023-06-09,e1d4522da16e4b7d93d3e399b2eb35e8,86400000,2669,583,2086,2669,2669,2669,583,73,9844,12120,11144,11144,2023-06-09T07:00:00.0,2023-06-10T07:00:00.0,2023-06-09T00:00:00.0,2023-06-10T00:00:00.0,3910,1995,2,52,150,10,41,152,48,48,1686380400000,true,true,false,false,false,false,false,0,96200873,2023-06-09,TOTAL,28,20,92,884,272,282,1438,19342,22020,31020,16920,16320,86280,9240,10560,2220,AWAKE,47,43,92,444,243,281,968,-10807,21540,5100,16860,14580,58080,8940,10380,2220,ASLEEP,8,8,67,440,29,470,30149,480,25920,1740,28200,300,96200873,2023-06-09,76,63,1,HIGHEST,100,MEASURED,2023-06-09T12:24:00.0,LOWEST,38,MEASURED,2023-06-10T04:33:00.0,MOSTRECENT,65,MEASURED,2023-06-10T07:00:00.0,ENDOFDAY,38,MEASURED,2023-06-10T04:37:00.0,STARTOFDAY,64,MEASURED,2023-06-09T07:01:00.0,41,152,38760002,1,60,180,,,,
96200873,2023-06-10,0ae96c41126b4d099d14b7dc2f9b70e9,86400000,3023,937,2086,3023,3023,3023,937,96,13652,11670,15112,15112,2023-06-10T07:00:00.0,2023-06-11T07:00:00.0,2023-06-10T00:00:00.0,2023-06-11T00:00:00.0,4941,2560,2,68,150,10,41,174,48,51,1686466800000,true,true,false,false,false,false,false,0,96200873,2023-06-10,TOTAL,36,24,93,952,97,390,1439,5566,30600,26520,23400,5820,86340,9360,14400,6840,AWAKE,57,55,93,508,58,389,955,-20759,28440,2040,23340,3480,57300,8940,14160,5340,ASLEEP,13,11,88,444,39,484,26325,2160,24480,2340,29040,420,96200873,2023-06-10,65,74,1,HIGHEST,100,MEASURED,2023-06-10T12:24:00.0,LOWEST,19,MEASURED,2023-06-11T04:03:00.0,MOSTRECENT,41,MEASURED,2023-06-11T07:00:00.0,ENDOFDAY,20,MEASURED,2023-06-11T04:23:00.0,STARTOFDAY,65,MEASURED,2023-06-10T07:01:00.0,42,173,83460002,1,60,240,1500,,,
