startTimeLocal,avgFractionalCadence,manufacturer,pr,maxDoubleCadence,locationName,steps,avgHr,elevationGain,sportType,avgRunCadence,activityId,uuidLsb,maxElevation,maxFractionalCadence,avgSpeed,eventTypeId,movingDuration,startLongitude,rule,startTimeGmt,deviceId,name,maxRunCadence,maxSpeed,timeZoneId,autoCalcCalories,elevationLoss,duration,activityType,purposeful,avgStrideLength,uuidMsb,maxVerticalSpeed,endLatitude,maxHr,startLatitude,vO2MaxValue,distance,userProfileId,lapCount,minElevation,avgDoubleCadence,calories,favorite,endLongitude,elevationCorrected,atpActivity,parent,beginTimestamp,elapsedDuration,calendarDate,deepSleepSeconds,sleepStartTimestampGMT,retro,awakeSleepSeconds,sleepEndTimestampGMT,lightSleepSeconds,sleepWindowConfirmationType,unmeasurableSeconds,userProfilePK,maxHeartRate,uuid,bodyBattery/bodyBatteryStatList/1/statsValue,allDayStress/aggregatorList/1/lowDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,dailyStepGoal,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,wellnessStartTimeGmt,includesContinuousMeasurement,wellnessDistanceMeters,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/uncategorizedDuration,includesActivityData,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/1/highDuration,wellnessActiveKilocalories,minHeartRate,includesSleepPulseOx,includesAllDayPulseOx,moderateIntensityMinutes,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,allDayStress/aggregatorList/0/type,source,allDayStress/aggregatorList/1/stressDuration,bmrKilocalories,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,includesCalorieConsumedData,restingHeartRateTimestamp,allDayStress/aggregatorList/1/activityDuration,bodyBattery/calendarDate,highlyActiveSeconds,wellnessStartTimeLocal,maxAvgHeartRate,bodyBattery/bodyBatteryStatList/0/statTimestamp,allDayStress/calendarDate,bodyBattery/bodyBatteryStatList/1/statTimestamp,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/totalDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,allDayStress/aggregatorList/0/totalStressIntensity,totalSteps,allDayStress/aggregatorList/1/stressTooActiveCount,activeKilocalories,wellnessEndTimeLocal,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/2/statTimestamp,allDayStress/aggregatorList/0/mediumDuration,minAvgHeartRate,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/0/stressDuration,version,allDayStress/userProfilePK,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/0/activityDuration,vigorousIntensityMinutes,wellnessEndTimeGmt,bodyBattery/drainedValue,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/1/type,wellnessKilocalories,restingHeartRate,allDayStress/aggregatorList/0/averageStressLevelIntensity,bodyBattery/userProfilePK,userFloorsAscendedGoal,durationInMilliseconds,bodyBattery/bodyBatteryStatList/0/statsValue,remainingKilocalories,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,currentDayRestingHeartRate,allDayStress/aggregatorList/1/maxStressLevel,bodyBattery/bodyBatteryStatList/2/statsValue,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/lowDuration,wellnessTotalKilocalories,allDayStress/aggregatorList/1/uncategorizedDuration,includesSingleMeasurement,userIntensityMinutesGoal,totalDistanceMeters,bodyBattery/chargedValue,activeSeconds,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/0/stressOffWristCount,includesWellnessData,allDayStress/aggregatorList/1/averageStressLevelIntensity,totalKilocalories,prevDayMaxStressLevel
1717483628000.0,0.25,GARMIN,false,176.0,Auburn,8340.0,152.0,11367.071533203125,RUNNING,82.0,15743575304.0,-6.14558644554836e+18,19900.0,0.0,0.325600004196167,9.0,3048881.9885253906,-122.20492959022522,subscribers,1717508828000.0,3366988290.0,Auburn Running,88.0,0.3648000001907349,121.0,false,11668.081665039062,3055138.916015625,running,false,118.7847746335759,1.9637328406883377e+18,0.076812744140625,47.24669488146901,175.0,47.2474396135658,61.0,994821.97265625,96200873.0,7.0,14425.227355957031,164.5,2727.70302,false,-122.21939499489963,true,false,false,1717508828000.0,3102115.966796875,2024-06-04,3840.0,2024-06-04T04:22:00.0,false,0.0,2024-06-04T12:27:00.0,16320.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,167.0,82ed812d4eff4178bd713bbad21a8703,44.0,9360.0,MEASURED,12950.0,9.0,546.0,2024-06-04T07:00:00.0,false,12172.0,MEASURED,1028.0,2760.0,39.0,95.0,14700.0,true,86280.0,165.0,2760.0,709.0,44.0,false,false,1.0,HIGHEST,TOTAL,0.0,19800.0,2080.0,LOWEST,false,1717570800000.0,9900.0,2024-06-04,3450.0,2024-06-04T00:00:00.0,165.0,2024-06-04T11:42:00.0,2024-06-04,2024-06-04T23:38:00.0,7680.0,41700.0,12960.0,56460.0,MOSTRECENT,27520.0,11076.0,165.0,709.0,2024-06-05T00:00:00.0,1.0,2024-06-05T07:00:00.0,7680.0,45.0,-3715.0,9.0,ASLEEP,19980.0,41940002.0,96200873.0,230.0,9900.0,52.0,2024-06-05T07:00:00.0,73.0,25.0,AWAKE,2789.0,46.0,19.0,96200873.0,10.0,86400000.0,100.0,2789.0,MEASURED,50.0,95.0,73.0,1438.0,9540.0,2789.0,13800.0,false,150.0,12172.0,77.0,3245.0,941.0,245.0,true,30.0,2789.0,92.0
1717396702000.0,0.4296875,GARMIN,false,176.0,Auburn,8242.0,149.0,11481.471252441406,RUNNING,80.0,15723158453.0,-7.619841996190752e+18,19900.0,0.0,0.322000002861023,9.0,3044007.9956054688,-122.20507845282555,subscribers,1717421902000.0,3366988290.0,Auburn Running,88.0,0.3536000013351441,121.0,false,11335.047912597656,3055519.04296875,running,false,120.19941623874044,-6.671859387061155e+18,0.08458186558314733,47.25789670832455,171.0,47.24739359691739,61.0,983999.0234375,96200873.0,7.0,14584.681701660156,160.859375,2673.23276,false,-122.20996007323265,true,false,false,1717421902000.0,3081709.9609375,2024-06-03,3960.0,2024-06-03T03:28:00.0,false,180.0,2024-06-03T12:30:00.0,19020.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,161.0,0fd0262e5273477aa97fd0641da40349,36.0,12480.0,MEASURED,12790.0,6.0,701.0,2024-06-03T07:00:00.0,false,14824.0,MEASURED,1020.0,3360.0,36.0,92.0,7560.0,true,81540.0,213.0,3360.0,831.0,40.0,false,false,2.0,HIGHEST,TOTAL,0.0,24360.0,2080.0,LOWEST,false,1717484400000.0,12540.0,2024-06-03,3990.0,2024-06-03T00:00:00.0,161.0,2024-06-03T09:17:00.0,2024-06-03,2024-06-04T02:54:00.0,8520.0,36720.0,17700.0,61740.0,MOSTRECENT,24947.0,14345.0,209.0,831.0,2024-06-04T00:00:00.0,1.0,2024-06-04T07:00:00.0,8580.0,41.0,371.0,6.0,ASLEEP,24480.0,47820002.0,96200873.0,119.0,12780.0,51.0,2024-06-04T07:00:00.0,75.0,26.0,AWAKE,2911.0,46.0,19.0,96200873.0,10.0,86400000.0,100.0,2911.0,MEASURED,44.0,92.0,69.0,1359.0,12540.0,2911.0,7140.0,false,150.0,14824.0,60.0,5907.0,1029.0,126.0,true,25.0,2911.0,93.0
1717310759000.0,0.1015625,GARMIN,false,174.0,Auburn,4084.0,150.0,5366.007995605469,RUNNING,80.0,15709575517.0,-5.535122527930115e+18,19900.0,0.0,0.32899999618530273,9.0,1528303.0128479004,-122.20507778227329,subscribers,1717335959000.0,3366988290.0,Auburn Running,87.0,0.3563999891281128,121.0,false,5299.188232421875,1530359.9853515625,running,false,123.22534720681317,-3.736715465094707e+18,0.074090576171875,47.246631095185876,175.0,47.24742578342557,61.0,503504.98046875,96200873.0,4.0,14259.660339355469,160.203125,1399.4666799999998,false,-122.21965030767024,true,false,false,1717335959000.0,1530359.9853515625,2024-06-02,4020.0,2024-06-02T04:25:00.0,false,0.0,2024-06-02T12:26:00.0,14820.0,ENHANCED_CONFIRMED,0.0,96200873.0,169.0,ffc6d903973e437eb78c65f6e3aa336f,54.0,6240.0,MEASURED,13520.0,9.0,503.0,2024-06-02T07:00:00.0,false,6754.0,MEASURED,943.0,960.0,28.0,93.0,10740.0,true,74220.0,115.0,960.0,345.0,32.0,false,false,2.0,HIGHEST,TOTAL,0.0,12120.0,2080.0,LOWEST,false,1717398000000.0,6900.0,2024-06-02,2175.0,2024-06-02T00:00:00.0,168.0,2024-06-02T12:21:00.0,2024-06-02,2024-06-03T02:03:00.0,4920.0,44100.0,18060.0,46440.0,MOSTRECENT,36444.0,6201.0,115.0,345.0,2024-06-03T00:00:00.0,1.0,2024-06-03T07:00:00.0,4920.0,32.0,8847.0,10.0,ASLEEP,12480.0,40320002.0,96200873.0,156.0,6900.0,25.0,2024-06-03T07:00:00.0,59.0,19.0,AWAKE,2425.0,46.0,16.0,96200873.0,10.0,86400000.0,97.0,2425.0,MEASURED,48.0,93.0,84.0,1237.0,6600.0,2425.0,9360.0,false,150.0,6754.0,84.0,2184.0,774.0,179.0,true,21.0,2425.0,98.0
1717224710000.0,0.6640625,GARMIN,false,174.0,Auburn,12738.0,165.0,18266.968154907227,RUNNING,80.0,15689903037.0,-7.792672551056447e+18,19733.502197265625,0.0,0.31730000972747807,9.0,4734729.00390625,-122.20517543144524,subscribers,1717249910000.0,3366988290.0,Auburn Running,87.0,0.3657999992370606,121.0,false,18542.77229309082,4742477.05078125,running,false,118.08803794783336,-1.9358066488489208e+18,0.05383224487304688,47.256803289055824,182.0,47.24740348756313,61.0,1504562.01171875,96200873.0,10.0,3000.0,161.328125,4667.68228,false,-122.21519079990685,true,false,false,1717249910000.0,4746727.05078125,2024-06-01,1980.0,2024-06-01T04:11:00.0,false,180.0,2024-06-01T12:28:00.0,20100.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,177.0,db83fbdf9e5f4477b9169b89b5c0657f,33.0,5580.0,MEASURED,12870.0,12.0,546.0,2024-06-01T07:00:00.0,false,17780.0,MEASURED,947.0,2640.0,37.0,98.0,13980.0,true,78840.0,134.0,2640.0,1138.0,44.0,false,false,4.0,HIGHEST,TOTAL,0.0,17160.0,2080.0,LOWEST,false,1717311600000.0,7860.0,2024-06-01,5805.0,2024-06-01T00:00:00.0,177.0,2024-06-01T12:24:00.0,2024-06-01,2024-06-01T18:26:00.0,8940.0,38220.0,15600.0,49320.0,MOSTRECENT,21246.0,16078.0,131.0,1138.0,2024-06-02T00:00:00.0,1.0,2024-06-02T07:00:00.0,9180.0,44.0,-753.0,12.0,ASLEEP,18600.0,72720002.0,96200873.0,145.0,8040.0,79.0,2024-06-02T07:00:00.0,72.0,26.0,AWAKE,3218.0,46.0,20.0,96200873.0,10.0,86400000.0,90.0,3218.0,MEASURED,49.0,98.0,59.0,1314.0,6780.0,3218.0,8700.0,false,150.0,17780.0,81.0,3442.0,822.0,233.0,true,25.0,3218.0,93.0
1717138109000.0,0.046875,GARMIN,false,174.0,Auburn,7956.0,147.0,10039.759826660156,RUNNING,80.0,15672687178.0,-7.405210263084006e+18,19900.0,0.0,0.3263999938964844,9.0,3001419.0063476562,-122.20496764406562,subscribers,1717163309000.0,3366988290.0,Auburn Running,87.0,0.36760001182556157,121.0,false,9860.610961914062,3010497.0703125,running,false,122.35784704377235,-2.936608515115693e+18,0.08094940185546876,47.25777056068182,166.0,47.24730399437249,61.0,982629.00390625,96200873.0,7.0,14611.367797851562,160.09375,2543.3421399999997,false,-122.20997507683933,true,false,false,1717163309000.0,3035072.998046875,2024-05-31,2880.0,2024-05-31T02:44:00.0,false,360.0,2024-05-31T12:27:00.0,18780.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,160.0,6f4cea393ec342f8b27ddadf52cc9592,32.0,10260.0,MEASURED,12730.0,8.0,414.0,2024-05-31T07:00:00.0,false,14281.0,MEASURED,880.0,2580.0,46.0,93.0,11040.0,true,74700.0,181.0,2520.0,710.0,40.0,false,false,2.0,HIGHEST,TOTAL,0.0,20160.0,2080.0,LOWEST,false,1717225200000.0,10860.0,2024-05-31,3855.0,2024-05-31T00:00:00.0,159.0,2024-05-31T09:30:00.0,2024-05-31,2024-06-01T03:40:00.0,7380.0,31020.0,4680.0,43200.0,MOSTRECENT,22012.0,13415.0,181.0,710.0,2024-06-01T00:00:00.0,1.0,2024-06-01T07:00:00.0,7380.0,40.0,-9546.0,8.0,ASLEEP,21780.0,56400002.0,96200873.0,125.0,10860.0,50.0,2024-06-01T07:00:00.0,73.0,26.0,AWAKE,2790.0,46.0,19.0,96200873.0,10.0,86400000.0,100.0,2790.0,MEASURED,44.0,93.0,50.0,1245.0,11820.0,2790.0,7500.0,false,150.0,14281.0,42.0,6283.0,720.0,184.0,true,42.0,2790.0,84.0
1717055106000.0,0.7265625,GARMIN,false,177.0,Auburn,7946.0,156.0,9770.100402832031,RUNNING,80.0,15657827718.0,-6.191562867946131e+18,19900.0,0.5,0.3336999893188477,9.0,2952112.0223999023,-122.20513922162354,subscribers,1717080306000.0,3366988290.0,Auburn Running,88.0,0.3703999996185303,121.0,false,10033.486938476562,2957387.939453125,running,false,124.03327804754696,-3.57870880051185e+18,0.08390070597330729,47.24658943712711,181.0,47.247352693229914,61.0,986962.98828125,96200873.0,7.0,14013.262939453125,161.453125,2815.6934399999996,false,-122.21978073008358,true,false,false,1717080306000.0,3012366.943359375,2024-05-30,4140.0,2024-05-30T03:46:00.0,false,300.0,2024-05-30T13:32:00.0,19320.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,175.0,9c752f1e60cc4d1ea9fb8a303559e40d,46.0,6360.0,MEASURED,12680.0,5.0,592.0,2024-05-30T07:00:00.0,false,14107.0,MEASURED,978.0,720.0,25.0,84.0,8220.0,true,77940.0,184.0,720.0,706.0,40.0,false,false,2.0,HIGHEST,TOTAL,0.0,12060.0,2080.0,LOWEST,false,1717138800000.0,10920.0,2024-05-30,5455.0,2024-05-30T00:00:00.0,173.0,2024-05-30T08:17:00.0,2024-05-30,2024-05-31T00:57:00.0,4980.0,46560.0,23460.0,54420.0,MOSTRECENT,44746.0,13139.0,182.0,706.0,2024-05-31T00:00:00.0,1.0,2024-05-31T07:00:00.0,5040.0,40.0,13716.0,5.0,ASLEEP,12120.0,74160002.0,96200873.0,133.0,11040.0,49.0,2024-05-31T07:00:00.0,71.0,17.0,AWAKE,2786.0,47.0,14.0,96200873.0,10.0,86400000.0,100.0,2786.0,MEASURED,44.0,84.0,81.0,1299.0,6360.0,2786.0,7980.0,false,150.0,14107.0,65.0,3080.0,907.0,137.0,true,20.0,2786.0,88.0
1716973979000.0,0.71875,GARMIN,false,178.0,Auburn,8088.0,150.0,10192.669677734375,RUNNING,80.0,15646211044.0,-5.205220467058423e+18,19900.0,0.0,0.33110001087188723,9.0,2994045.0134277344,-122.20502195879817,subscribers,1716999179000.0,3366988290.0,Auburn Running,89.0,0.3703999996185303,121.0,false,10055.941772460938,3000670.8984375,running,false,123.06902829000536,-8.413916239472932e+18,0.08542709350585938,47.25787156261504,171.0,47.24735445342958,61.0,993430.95703125,96200873.0,7.0,14689.356994628906,161.4375,2660.6627,false,-122.20992604270577,true,false,false,1716999179000.0,3012478.02734375,2024-05-29,4560.0,2024-05-29T03:04:00.0,false,180.0,2024-05-29T15:06:00.0,24780.0,ENHANCED_CONFIRMED,0.0,96200873.0,164.0,acb046b92cb04d9cbf0e8a3b1e952521,41.0,5640.0,MEASURED,12890.0,8.0,485.0,2024-05-29T07:00:00.0,false,12966.0,MEASURED,1066.0,1740.0,30.0,88.0,5640.0,true,78840.0,154.0,1740.0,701.0,39.0,false,false,3.0,HIGHEST,TOTAL,0.0,13200.0,2080.0,LOWEST,false,1717052400000.0,9180.0,2024-05-29,4960.0,2024-05-29T00:00:00.0,164.0,2024-05-29T09:25:00.0,2024-05-29,2024-05-29T22:27:00.0,5820.0,50520.0,15900.0,43200.0,MOSTRECENT,47920.0,11831.0,153.0,701.0,2024-05-30T00:00:00.0,1.0,2024-05-30T07:00:00.0,5940.0,41.0,7962.0,8.0,ASLEEP,13440.0,65100002.0,96200873.0,82.0,9240.0,49.0,2024-05-30T07:00:00.0,64.0,18.0,AWAKE,2781.0,47.0,14.0,96200873.0,10.0,86400000.0,100.0,2781.0,MEASURED,46.0,88.0,87.0,1314.0,5760.0,2781.0,4920.0,false,150.0,12966.0,71.0,3422.0,720.0,94.0,true,21.0,2781.0,91.0
1716907430000.0,0.421875,GARMIN,false,172.0,Auburn,8372.0,153.0,11064.360046386719,RUNNING,79.0,15629945862.0,-5.61963813932751e+18,19900.0,0.0,0.3138000011444092,9.0,3131354.00390625,-122.20495138317347,subscribers,1716932630000.0,3366988290.0,Auburn Running,86.0,0.34240000247955327,121.0,false,11067.799377441406,3146855.95703125,running,false,118.55409644376573,7.206394632718599e+18,0.05788421630859375,47.246604692190886,174.0,47.24734431132674,61.0,987508.0078125,96200873.0,7.0,14388.404846191406,158.84375,2840.8335599999996,false,-122.219546623528,true,false,false,1716932630000.0,3234155.029296875,2024-05-28,0.0,2024-05-28T04:19:00.0,false,780.0,2024-05-28T13:10:00.0,17400.0,ENHANCED_CONFIRMED,0.0,96200873.0,169.0,a597fdda617647f4a31699528746cca0,33.0,4920.0,MEASURED,13060.0,10.0,411.0,2024-05-28T07:00:00.0,false,12300.0,MODELED,977.0,2940.0,42.0,91.0,9360.0,true,78480.0,175.0,2940.0,743.0,40.0,false,false,1.0,HIGHEST,TOTAL,0.0,15780.0,2080.0,LOWEST,false,1716966000000.0,10260.0,2024-05-28,4095.0,2024-05-28T00:00:00.0,169.0,2024-05-28T12:52:00.0,2024-05-28,2024-05-29T00:49:00.0,7920.0,42420.0,8880.0,41940.0,MOSTRECENT,31034.0,11354.0,171.0,743.0,2024-05-29T00:00:00.0,1.0,2024-05-29T07:00:00.0,8160.0,41.0,-4261.0,10.0,ASLEEP,16200.0,64140002.0,96200873.0,117.0,10500.0,52.0,2024-05-29T07:00:00.0,68.0,23.0,AWAKE,2823.0,47.0,17.0,96200873.0,10.0,86400000.0,87.0,2823.0,MEASURED,48.0,91.0,80.0,1308.0,5100.0,2823.0,7020.0,false,150.0,12300.0,107.0,3350.0,699.0,156.0,true,32.0,2823.0,95.0
1716792240000.0,0.2421875,GARMIN,false,174.0,Auburn,8050.0,156.0,12837.313842773438,RUNNING,80.0,15607405312.0,-7.98014151975319e+18,19900.0,0.0,0.326200008392334,9.0,3016058.9904785156,-122.20507442951202,subscribers,1716817440000.0,3366988290.0,Auburn Running,87.0,0.3507999897003174,121.0,false,12681.733703613281,3021695.068359375,running,false,121.98534481288672,3.821368821029881e+18,0.07139256795247396,47.257988741621375,174.0,47.247483199462295,61.0,985788.96484375,96200873.0,7.0,14094.871520996094,160.484375,2853.4036199999996,false,-122.20997993834317,true,false,false,1716817440000.0,3021695.068359375,2024-05-27,0.0,2024-05-27T03:05:00.0,false,60.0,2024-05-27T12:26:00.0,21780.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,168.0,d9f775dd58fa47a79bedf5467f9977fc,19.0,8940.0,MEASURED,12380.0,5.0,708.0,2024-05-27T07:00:00.0,false,18952.0,MEASURED,1025.0,7260.0,49.0,95.0,4860.0,true,83280.0,282.0,7260.0,1055.0,39.0,false,false,4.0,HIGHEST,TOTAL,0.0,31740.0,2080.0,LOWEST,false,1716879600000.0,16800.0,2024-05-27,5609.0,2024-05-27T00:00:00.0,167.0,2024-05-27T08:20:00.0,2024-05-27,2024-05-28T01:41:00.0,15540.0,29520.0,10740.0,63720.0,MOSTRECENT,8565.0,19174.0,280.0,1055.0,2024-05-28T00:00:00.0,1.0,2024-05-28T07:00:00.0,15660.0,39.0,-16569.0,6.0,ASLEEP,31980.0,61680002.0,96200873.0,74.0,16920.0,50.0,2024-05-28T07:00:00.0,84.0,35.0,AWAKE,3135.0,47.0,23.0,96200873.0,10.0,86400000.0,100.0,3135.0,MEASURED,44.0,95.0,41.0,1388.0,9060.0,3135.0,4440.0,false,150.0,18952.0,33.0,8924.0,1062.0,81.0,true,42.0,3135.0,86.0
1716706374000.0,0.6015625,GARMIN,false,176.0,Auburn,4270.0,148.0,6185.459899902344,RUNNING,80.0,15607398558.0,-7.732569809468025e+18,19900.0,0.0,0.31540000438690186,9.0,1598691.0095214844,-122.20508247613907,subscribers,1716731574000.0,3366988290.0,Auburn Running,88.0,0.33680000305175783,121.0,false,6156.007385253906,1599131.9580078125,running,false,117.4325042677418,4.623147166318414e+18,0.06580848693847656,47.2466766089201,167.0,47.24744983948767,61.0,504406.982421875,96200873.0,4.0,14057.716369628906,161.203125,1437.1768599999998,false,-122.21976631321013,true,false,false,1716731574000.0,1599131.9580078125,2024-05-26,3180.0,2024-05-26T03:44:00.0,false,120.0,2024-05-26T12:27:00.0,18660.0,ENHANCED_CONFIRMED,0.0,96200873.0,158.0,44ea4670e57e4c1b9cdb401266935b20,56.0,8520.0,MEASURED,13090.0,8.0,657.0,2024-05-26T07:00:00.0,false,6427.0,MEASURED,1072.0,780.0,28.0,86.0,7380.0,true,77220.0,92.0,780.0,354.0,42.0,false,false,3.0,HIGHEST,TOTAL,0.0,17160.0,2080.0,LOWEST,false,1716793200000.0,5520.0,2024-05-26,1945.0,2024-05-26T00:00:00.0,158.0,2024-05-26T11:50:00.0,2024-05-26,2024-05-26T21:30:00.0,7860.0,46920.0,22260.0,51420.0,MOSTRECENT,41713.0,5940.0,92.0,354.0,2024-05-27T00:00:00.0,1.0,2024-05-27T07:00:00.0,7860.0,43.0,13469.0,8.0,ASLEEP,17400.0,26460002.0,96200873.0,108.0,5520.0,26.0,2024-05-27T07:00:00.0,66.0,20.0,AWAKE,2434.0,47.0,16.0,96200873.0,10.0,86400000.0,100.0,2434.0,MEASURED,48.0,86.0,92.0,1287.0,8760.0,2434.0,6480.0,false,150.0,6427.0,100.0,1995.0,857.0,123.0,true,20.0,2434.0,90.0
1716620135000.0,0.4296875,GARMIN,false,179.0,Auburn,14826.0,169.0,19744.00405883789,RUNNING,80.0,15607395322.0,-7.90945349919929e+18,19701.324462890625,0.5,0.32249999046325684,9.0,5544754.024505615,-122.20499413087964,subscribers,1716645335000.0,3366988290.0,Auburn Running,89.0,0.3686000108718872,121.0,false,19871.48208618164,5548999.0234375,running,false,120.33055522130232,5.044535888137244e+18,0.05410346984863282,47.25678686052561,187.0,47.2473394498229,61.0,1789391.9921875,96200873.0,12.0,3003.990936279297,160.859375,5757.087479999999,false,-122.21510111354291,true,false,false,1716645335000.0,5548999.0234375,2024-05-25,2100.0,2024-05-25T02:39:00.0,false,0.0,2024-05-25T12:25:00.0,16440.0,ENHANCED_CONFIRMED,0.0,96200873.0,184.0,0d32e590d72b49e8aa0c4f260c56805d,33.0,10140.0,MEASURED,12530.0,8.0,516.0,2024-05-25T07:00:00.0,false,20526.0,MEASURED,937.0,2220.0,45.0,90.0,8100.0,true,75240.0,182.0,2160.0,1314.0,44.0,false,false,4.0,HIGHEST,TOTAL,0.0,24000.0,2080.0,LOWEST,false,1716706800000.0,10860.0,2024-05-25,6315.0,2024-05-25T00:00:00.0,180.0,2024-05-25T09:14:00.0,2024-05-25,2024-05-26T01:10:00.0,11700.0,31440.0,6960.0,47160.0,MOSTRECENT,18435.0,18075.0,181.0,1314.0,2024-05-26T00:00:00.0,1.0,2024-05-26T07:00:00.0,11760.0,44.0,-9802.0,9.0,ASLEEP,24780.0,30540002.0,96200873.0,89.0,10920.0,92.0,2024-05-26T07:00:00.0,72.0,29.0,AWAKE,3394.0,47.0,20.0,96200873.0,10.0,86400000.0,100.0,3394.0,MEASURED,48.0,90.0,58.0,1254.0,10800.0,3394.0,5340.0,false,150.0,20526.0,47.0,3344.0,786.0,135.0,true,39.0,3394.0,88.0
1716535369000.0,0.21875,GARMIN,false,172.0,Auburn,8218.0,160.0,10357.402038574219,RUNNING,80.0,15607383444.0,-8.987274801895478e+18,19900.0,0.0,0.32179999351501465,9.0,3064934.0209960938,-122.20498482696712,subscribers,1716560569000.0,3366988290.0,Auburn Running,86.0,0.34900000095367434,121.0,false,10219.664001464844,3073360.107421875,running,false,120.37742650400088,1.7290810068948257e+18,0.07880325317382814,47.257908107712865,180.0,47.24738043732941,61.0,989105.95703125,96200873.0,7.0,14538.539123535156,160.4375,2995.8642999999997,false,-122.20994339324534,true,false,false,1716560569000.0,3112930.908203125,2024-05-24,2520.0,2024-05-24T04:51:00.0,false,0.0,2024-05-24T13:03:00.0,15480.0,ENHANCED_CONFIRMED,0.0,96200873.0,174.0,ea8c53718b8d4eae97e961161bd8f084,35.0,6960.0,MEASURED,12840.0,11.0,565.0,2024-05-24T07:00:00.0,false,11100.0,MEASURED,1018.0,3060.0,37.0,88.0,13920.0,true,80340.0,89.0,3060.0,699.0,41.0,false,false,2.0,HIGHEST,TOTAL,0.0,18360.0,2080.0,LOWEST,false,1716620400000.0,5340.0,2024-05-24,3885.0,2024-05-24T00:00:00.0,174.0,2024-05-25T06:53:00.0,2024-05-24,2024-05-24T19:00:00.0,8340.0,42120.0,15540.0,49440.0,MOSTRECENT,25713.0,9722.0,89.0,699.0,2024-05-25T00:00:00.0,1.0,2024-05-25T07:00:00.0,8340.0,42.0,336.0,11.0,ASLEEP,18960.0,35580002.0,96200873.0,170.0,5340.0,52.0,2024-05-25T07:00:00.0,57.0,25.0,AWAKE,2779.0,47.0,19.0,96200873.0,10.0,86400000.0,83.0,2779.0,MEASURED,51.0,88.0,83.0,1339.0,7560.0,2779.0,10200.0,false,150.0,11100.0,92.0,1485.0,824.0,232.0,true,25.0,2779.0,90.0
