version,metaData/userProfilePK,metaData/calendarDate,metaData/sequence,weight/weight,weight/sourceType,weight/timestampGMT,userSetNullForHeight,userSetNullForWeight,userSetNullForActivityClass,userSetNullForLactateThresholdSpeed,userSetNullForLactateThresholdHR,userSetNullForVO2MaxCycling,userSetNullForVO2MaxRunning,height,vo2MaxRunning
1721585242037,96200873,2024-07-21T00:00:00.0,1721585242037,,,,false,false,false,false,false,false,false,,60
1721759402996,96200873,2024-07-22T00:00:00.0,1721759402996,,,,false,false,false,false,false,false,false,,60
1721759402998,96200873,2024-07-22T00:00:00.0,1721759402998,,,,false,false,false,false,false,false,false,,61
1721818740521,96200873,2024-07-24T00:00:00.0,1721818740521,,,,false,false,false,false,false,false,false,,61
1722188335995,96200873,2024-07-28T00:00:00.0,1722188335995,,,,false,false,false,false,false,false,false,,61
1722255879279,96200873,2024-07-29T00:00:00.0,1722255879279,,,,false,false,false,false,false,false,false,,60
1722342433804,96200873,2024-07-30T00:00:00.0,1722342433804,,,,false,false,false,false,false,false,false,,60
1722428953845,96200873,2024-07-31T00:00:00.0,1722428953845,,,,false,false,false,false,false,false,false,,60
1722621506070,96200873,2024-08-02T00:00:00.0,1722621506070,,,,false,false,false,false,false,false,false,,60
1722711751669,96200873,2024-08-03T00:00:00.0,1722711751669,,,,false,false,false,false,false,false,false,,60
1722784294704,96200873,2024-08-04T00:00:00.0,1722784294704,,,,false,false,false,false,false,false,false,,60
1722881161240,96200873,2024-08-05T00:00:00.0,1722881161240,,,,false,false,false,false,false,false,false,,60
1722955276959,96200873,2024-08-06T00:00:00.0,1722955276959,,,,false,false,false,false,false,false,false,,60
1723129222087,96200873,2024-08-08T00:00:00.0,1723129222087,,,,false,false,false,false,false,false,false,,60
1723502987224,96200873,2024-08-09T00:00:00.0,1723502987224,,,,false,false,false,false,false,false,false,,60
1723502987227,96200873,2024-08-09T00:00:00.0,1723502987227,,,,false,false,false,false,false,false,false,,60
1723502987229,96200873,2024-08-09T00:00:00.0,1723502987229,,,,false,false,false,false,false,false,false,,60
1723502987231,96200873,2024-08-09T00:00:00.0,1723502987231,,,,false,false,false,false,false,false,false,,60
1723562823299,96200873,2024-08-13T00:00:00.0,1723562823299,,,,false,false,false,false,false,false,false,,60
1723673489938,96200873,2024-08-14T00:00:00.0,1723673489938,,,,false,false,false,false,false,false,false,,60
1723747235072,96200873,2024-08-15T00:00:00.0,1723747235072,,,,false,false,false,false,false,false,false,,59
1723824786784,96200873,2024-08-16T00:00:00.0,1723824786784,,,,false,false,false,false,false,false,false,,60
1723922074161,96200873,2024-08-17T00:00:00.0,1723922074161,,,,false,false,false,false,false,false,false,,60
1724005844825,96200873,2024-08-18T00:00:00.0,1724005844825,,,,false,false,false,false,false,false,false,,60
1724078543800,96200873,2024-08-19T00:00:00.0,1724078543800,,,,false,false,false,false,false,false,false,,60
1724162659580,96200873,2024-08-20T00:00:00.0,1724162659580,,,,false,false,false,false,false,false,false,,60
1724265558579,96200873,2024-08-21T00:00:00.0,1724265558579,,,,false,false,false,false,false,false,false,,60
1724336912917,96200873,2024-08-22T00:00:00.0,1724336912917,,,,false,false,false,false,false,false,false,,60
1724429980820,96200873,2024-08-23T00:00:00.0,1724429980820,,,,false,false,false,false,false,false,false,,61
1724512523227,96200873,2024-08-24T00:00:00.0,1724512523227,,,,false,false,false,false,false,false,false,,61
1724596477580,96200873,2024-08-25T00:00:00.0,1724596477580,,,,false,false,false,false,false,false,false,,61
1724682787857,96200873,2024-08-26T00:00:00.0,1724682787857,,,,false,false,false,false,false,false,false,,61
1724765622386,96200873,2024-08-27T00:00:00.0,1724765622386,,,,false,false,false,false,false,false,false,,61
1724855562865,96200873,2024-08-28T00:00:00.0,1724855562865,,,,false,false,false,false,false,false,false,,61
1724942831840,96200873,2024-08-29T00:00:00.0,1724942831840,,,,false,false,false,false,false,false,false,,61
1725028168289,96200873,2024-08-30T00:00:00.0,1725028168289,,,,false,false,false,false,false,false,false,,61
1725117526835,96200873,2024-08-31T00:00:00.0,1725117526835,,,,false,false,false,false,false,false,false,,61
1725297367530,96200873,2024-09-01T00:00:00.0,1725297367530,,,,false,false,false,false,false,false,false,,61
1725297367762,96200873,2024-09-01T00:00:00.0,1725297367762,,,,false,false,false,false,false,false,false,,61
1725399509876,96200873,2024-09-03T00:00:00.0,1725399509876,,,,false,false,false,false,false,false,false,,61
1725460241277,96200873,2024-09-04T00:00:00.0,1725460241277,,,,false,false,false,false,false,false,false,,61
1725543544581,96200873,2024-09-05T00:00:00.0,1725543544581,,,,false,false,false,false,false,false,false,,61
1725647408771,96200873,2024-09-06T00:00:00.0,1725647408771,,,,false,false,false,false,false,false,false,,61
1725721281204,96200873,2024-09-07T00:00:00.0,1725721281204,,,,false,false,false,false,false,false,false,,61
1725806345423,96200873,2024-09-08T00:00:00.0,1725806345423,,,,false,false,false,false,false,false,false,,61
1725892294712,96200873,2024-09-09T00:00:00.0,1725892294712,,,,false,false,false,false,false,false,false,,61
1725975591713,96200873,2024-09-10T00:00:00.0,1725975591713,,,,false,false,false,false,false,false,false,,61
1726065163017,96200873,2024-09-11T00:00:00.0,1726065163017,,,,false,false,false,false,false,false,false,,61
1726148380688,96200873,2024-09-12T00:00:00.0,1726148380688,,,,false,false,false,false,false,false,false,,61
1726237847717,96200873,2024-09-13T00:00:00.0,1726237847717,,,,false,false,false,false,false,false,false,,61
1726325894588,96200873,2024-09-14T00:00:00.0,1726325894588,,,,false,false,false,false,false,false,false,,61
1726451654930,96200873,2024-09-15T00:00:00.0,1726451654930,,,,false,false,false,false,false,false,false,,61
1726496917895,96200873,2024-09-16T00:00:00.0,1726496917895,,,,false,false,false,false,false,false,false,,61
1726608889920,96200873,2024-09-17T00:00:00.0,1726608889920,,,,false,false,false,false,false,false,false,,61
1726669826211,96200873,2024-09-18T00:00:00.0,1726669826211,,,,false,false,false,false,false,false,false,,61
1726753136456,96200873,2024-09-19T00:00:00.0,1726753136456,,,,false,false,false,false,false,false,false,,61
1726931052391,96200873,2024-09-21T00:00:00.0,1726931052391,,,,false,false,false,false,false,false,false,,61
1727016563729,96200873,2024-09-22T00:00:00.0,1727016563729,,,,false,false,false,false,false,false,false,,61
1727101354394,96200873,2024-09-23T00:00:00.0,1727101354394,,,,false,false,false,false,false,false,false,,61
1727184470623,96200873,2024-09-24T00:00:00.0,1727184470623,,,,false,false,false,false,false,false,false,,61
1727274427506,96200873,2024-09-25T00:00:00.0,1727274427506,,,,false,false,false,false,false,false,false,,61
1728845264116,96200873,2024-09-28T00:00:00.0,1728845264116,,,,false,false,false,false,false,false,false,,61
1728845264118,96200873,2024-09-28T00:00:00.0,1728845264118,,,,false,false,false,false,false,false,false,,61
1728845264119,96200873,2024-09-28T00:00:00.0,1728845264119,,,,false,false,false,false,false,false,false,,61
1728845264120,96200873,2024-09-28T00:00:00.0,1728845264120,,,,false,false,false,false,false,false,false,,61
1728845264121,96200873,2024-09-28T00:00:00.0,1728845264121,,,,false,false,false,false,false,false,false,,61
1728845264123,96200873,2024-09-28T00:00:00.0,1728845264123,,,,false,false,false,false,false,false,false,,61
1728845264124,96200873,2024-09-28T00:00:00.0,1728845264124,,,,false,false,false,false,false,false,false,,60
1728845264125,96200873,2024-09-28T00:00:00.0,1728845264125,,,,false,false,false,false,false,false,false,,60
1728845264126,96200873,2024-09-28T00:00:00.0,1728845264126,,,,false,false,false,false,false,false,false,,60
1728845264127,96200873,2024-09-28T00:00:00.0,1728845264127,,,,false,false,false,false,false,false,false,,60
1728845264128,96200873,2024-09-28T00:00:00.0,1728845264128,,,,false,false,false,false,false,false,false,,60
1728916231626,96200873,2024-10-14T00:00:00.0,1728916231626,,,,false,false,false,false,false,false,false,,60
1728999307778,96200873,2024-10-15T00:00:00.0,1728999307778,,,,false,false,false,false,false,false,false,,60
1729088694721,96200873,2024-10-16T00:00:00.0,1729088694721,,,,false,false,false,false,false,false,false,,60
1729172102064,96200873,2024-10-17T00:00:00.0,1729172102064,,,,false,false,false,false,false,false,false,,60
1729290951405,96200873,2024-10-18T00:00:00.0,1729290951405,,,,false,false,false,false,false,false,false,,61
1729349855296,96200873,2024-10-19T00:00:00.0,1729349855296,,,,false,false,false,false,false,false,false,,61
1729434760952,96200873,2024-10-20T00:00:00.0,1729434760952,,,,false,false,false,false,false,false,false,,60
1729521513148,96200873,2024-10-21T00:00:00.0,1729521513148,,,,false,false,false,false,false,false,false,,61
1729604319636,96200873,2024-10-22T00:00:00.0,1729604319636,,,,false,false,false,false,false,false,false,,61
1729692773989,96200873,2024-10-23T00:00:00.0,1729692773989,,,,false,false,false,false,false,false,false,,61
1729777205096,96200873,2024-10-24T00:00:00.0,1729777205096,,,,false,false,false,false,false,false,false,,61
1729880985153,96200873,2024-10-25T00:00:00.0,1729880985153,,,,false,false,false,false,false,false,false,,61
1729954512799,96200873,2024-10-26T00:00:00.0,1729954512799,,,,false,false,false,false,false,false,false,,61
1730039796943,96200873,2024-10-27T00:00:00.0,1730039796943,,,,false,false,false,false,false,false,false,,61
1730125910805,96200873,2024-10-28T00:00:00.0,1730125910805,,,,false,false,false,false,false,false,false,,61
1730209016157,96200873,2024-10-29T00:00:00.0,1730209016157,,,,false,false,false,false,false,false,false,,61
1730298528284,96200873,2024-10-30T00:00:00.0,1730298528284,,,,false,false,false,false,false,false,false,,61
1730381831309,96200873,2024-10-31T00:00:00.0,1730381831309,,,,false,false,false,false,false,false,false,,61
1730471370759,96200873,2024-11-01T00:00:00.0,1730471370759,,,,false,false,false,false,false,false,false,,61
1730572725364,96200873,2024-11-02T00:00:00.0,1730572725364,,,,false,false,false,false,false,false,false,,61
1730647520169,96200873,2024-11-03T00:00:00.0,1730647520169,,,,false,false,false,false,false,false,false,,61
1730733856698,96200873,2024-11-04T00:00:00.0,1730733856698,,,,false,false,false,false,false,false,false,,61
1730817264759,96200873,2024-11-05T00:00:00.0,1730817264759,,,,false,false,false,false,false,false,false,,61
1730907229512,96200873,2024-11-06T00:00:00.0,1730907229512,,,,false,false,false,false,false,false,false,,61
1730990176202,96200873,2024-11-07T00:00:00.0,1730990176202,,,,false,false,false,false,false,false,false,,61
1731079607781,96200873,2024-11-08T00:00:00.0,1731079607781,,,,false,false,false,false,false,false,false,,61
1731172900521,96200873,2024-11-09T00:00:00.0,1731172900521,,,,false,false,false,false,false,false,false,,61
1731251485920,96200873,2024-11-10T00:00:00.0,1731251485920,,,,false,false,false,false,false,false,false,,61
1731411909596,96200873,2024-11-11T00:00:00.0,1731411909596,,,,false,false,false,false,false,false,false,,61
1731422076327,96200873,2024-11-12T00:00:00.0,1731422076327,,,,false,false,false,false,false,false,false,,61
