favorite,maxSpeed,maxFractionalCadence,atpActivity,endLatitude,activityId,lapCount,manufacturer,startLongitude,duration,userProfileId,activityType,maxDoubleCadence,avgFractionalCadence,calories,avgDoubleCadence,elevationLoss,pr,elevationGain,name,uuidMsb,elapsedDuration,sportType,purposeful,steps,timeZoneId,rule,maxRunCadence,maxElevation,endLongitude,maxVerticalSpeed,maxHr,eventTypeId,minElevation,uuidLsb,startLatitude,beginTimestamp,avgRunCadence,avgSpeed,distance,avgHr,vO2MaxValue,deviceId,parent,elevationCorrected,startTimeLocal,startTimeGmt,movingDuration,autoCalcCalories,locationName,avgStrideLength
false,0.34240000247955327,0.0,false,47.246631514281034,16690588063.0,8.0,GARMIN,-122.20491282641888,3592125.0,96200873.0,running,172.0,0.5390625,3108.99484,161.078125,11705.975341796875,false,11287.696838378906,Auburn Running,-6.567000534806282e+18,3600554.931640625,RUNNING,false,9606.0,121.0,subscribers,86.0,19900.0,-122.2195627167821,0.0875188191731771,167.0,9.0,14643.577575683594,-7.170172377883715e+18,47.247449001297355,1722951631000.0,80.0,0.3203999996185303,1150925.9765625,151.0,60.0,3366988290.0,false,true,1722926431000.0,1722951631000.0,3583070.0073242188,false,Auburn,119.35552505092795
false,0.3470999956130982,0.5,false,47.25773041136563,16683244413.0,4.0,GARMIN,-122.20480503514409,1560193.9697265625,96200873.0,running,179.0,0.671875,1441.3668799999998,159.34375,5784.3658447265625,false,5386.378479003906,Auburn Running,6.680710538435579e+18,1565875.9765625,RUNNING,false,4206.0,121.0,subscribers,89.0,19900.0,-122.20966955646873,0.05655314127604166,177.0,9.0,14898.023986816406,-6.258237731255243e+18,47.24741228856146,1722865101000.0,79.0,0.32460000514984133,506375.0,152.0,60.0,3366988290.0,false,true,1722839901000.0,1722865101000.0,1553925.9948730469,false,Auburn,122.24298118474238
false,0.34900000095367434,0.5,false,47.24659304134548,16673622783.0,4.0,GARMIN,-122.20498407259583,1560589.9658203125,96200873.0,running,169.0,0.1171875,1491.6471199999999,158.234375,4684.6710205078125,false,4879.8187255859375,Auburn Running,6.17758209477668e+18,1560589.9658203125,RUNNING,false,4094.0,121.0,subscribers,84.0,19900.0,-122.21962046809494,0.064556884765625,175.0,9.0,14369.442749023438,-5.697556157050083e+18,47.247373228892684,1722782687000.0,79.0,0.3214999914169312,501758.0078125,156.0,60.0,3366988290.0,false,true,1722757487000.0,1722782687000.0,1559428.0014038086,false,Auburn,121.91616057011028
false,0.3499000072479248,0.0,false,47.25684201344848,16666669004.0,10.0,GARMIN,-122.20491810701787,4740333.984375,96200873.0,running,168.0,0.8203125,4650.9222,157.640625,18380.91812133789,false,18405.587005615234,Auburn Running,-4.3315786824931574e+18,4796411.1328125,RUNNING,false,12292.0,121.0,subscribers,84.0,19726.2939453125,-122.2150136064738,0.058688354492187504,182.0,9.0,3001.759147644043,-7.977215424145546e+18,47.24736426025629,1722706727000.0,78.0,0.3088000059127808,1463855.95703125,163.0,60.0,3366988290.0,false,true,1722681527000.0,1722706727000.0,4732408.050537109,false,Auburn,117.54954643562276
false,0.37420001029968264,0.5,false,47.24664593115449,16655659606.0,4.0,GARMIN,-122.20481760799885,1556947.998046875,96200873.0,running,167.0,0.015625,1479.0770599999998,158.03125,5766.368103027344,false,5704.051208496094,Auburn Running,1.4238377268018066e+18,1562749.0234375,RUNNING,false,4070.0,121.0,subscribers,83.0,19900.0,-122.21945903263986,0.05617523193359375,168.0,9.0,14612.155151367188,-6.804896670439157e+18,47.24754011258483,1722605472000.0,79.0,0.32269999980926517,502470.99609375,155.0,60.0,3366988290.0,false,true,1722580272000.0,1722605472000.0,1554863.0065917969,false,Auburn,122.52266954291406
false,0.37139999866485596,0.5,false,47.25783987902105,16647524113.0,6.0,GARMIN,-122.20488457940519,3421555.908203125,96200873.0,running,169.0,0.3671875,3188.60522,158.734375,11645.564270019531,false,11724.627685546875,Auburn Running,-4.3035570206474066e+18,3450864.013671875,RUNNING,false,8958.0,121.0,subscribers,84.0,19900.0,-122.20977240242064,0.07364654541015625,176.0,9.0,14663.966369628906,-8.052173399599001e+18,47.24747062660754,1722519205000.0,79.0,0.32920000553131107,1126420.01953125,157.0,,3366988290.0,false,true,1722494005000.0,1722519205000.0,2931488.006591797,false,Auburn,124.01056434039602
false,0.358299994468689,0.0,false,43.04420988075435,16637956143.0,7.0,GARMIN,-88.05914098396897,2936412.109375,96200873.0,running,170.0,0.8828125,2974.9141999999997,161.765625,3952.1621704101562,false,3691.2872314453125,Wauwatosa Running,-6.73823893478957e+18,2936412.109375,RUNNING,false,7842.0,152.0,subscribers,85.0,22787.020874023438,-88.0526808835566,0.036269705636160714,182.0,9.0,20669.509887695312,-9.004415653173445e+18,43.052698485553265,1722425972000.0,80.0,0.3313999891281128,973054.00390625,165.0,60.0,3366988290.0,false,true,1722407972000.0,1722425972000.0,2930457.996368408,false,Wauwatosa,122.91785802851611
false,0.36019999980926515,0.0,false,43.04406076669693,16628890923.0,7.0,GARMIN,-88.05926612578332,2937154.052734375,96200873.0,running,170.0,0.828125,3054.52458,161.65625,4000.4928588867188,false,3754.6066284179688,Wauwatosa Running,-8.849029864110142e+18,2937154.052734375,RUNNING,false,7848.0,152.0,subscribers,85.0,22777.70233154297,-88.05289747193456,0.23333333333333336,183.0,9.0,20696.229553222656,-6.690355823802708e+18,43.0526568274945,1722339452000.0,80.0,0.3325000047683716,976716.9921875,168.0,60.0,3366988290.0,false,true,1722321452000.0,1722339452000.0,2934536.0107421875,false,Wauwatosa,123.42877521153083
false,0.37420001029968264,0.5,false,43.04418590851128,16619909487.0,7.0,GARMIN,-88.05920116603374,2917105.95703125,96200873.0,running,167.0,0.96875,3008.4343599999997,159.9375,3802.1102905273438,false,3853.5598754882812,Wauwatosa Running,5.734279431476826e+18,2917105.95703125,RUNNING,false,7650.0,152.0,subscribers,83.0,22791.876220703125,-88.0527205299586,0.058399200439453125,181.0,9.0,20665.829467773438,-7.879843305523996e+18,43.052619360387325,1722252832000.0,79.0,0.3332000017166138,972091.9921875,166.0,60.0,3366988290.0,false,true,1722234832000.0,1722252832000.0,2915156.9900512695,false,Wauwatosa,125.00834962418399
false,0.3648000001907349,0.5,false,47.24671835079789,16614554907.0,4.0,GARMIN,-122.20471392385662,1475812.98828125,96200873.0,running,175.0,0.25,1479.0770599999998,160.5,6230.201721191406,false,6187.701416015625,Auburn Running,-6.494264528593469e+18,1475812.98828125,RUNNING,false,3928.0,121.0,subscribers,87.0,19900.0,-122.2194572724402,0.06616490681966146,184.0,9.0,14693.853759765625,-7.390380752109189e+18,47.24756542593241,1722175967000.0,80.0,0.34049999713897705,502520.99609375,162.0,61.0,3366988290.0,false,true,1722150767000.0,1722175967000.0,1470378.9978027344,false,Auburn,127.28671333241405
false,0.35460000038146977,0.0,false,47.24663478322327,16575358246.0,7.0,GARMIN,-122.2050616890192,3045406.005859375,96200873.0,running,174.0,0.703125,2534.9620999999997,161.40625,10974.8291015625,false,10959.507751464844,Auburn Running,7.380768530725795e+17,3045406.005859375,RUNNING,false,8124.0,121.0,subscribers,87.0,19900.0,-122.21946456469595,0.09138793945312501,168.0,9.0,14519.148254394531,-5.847955548249378e+18,47.247412875294685,1721815345000.0,80.0,0.32320001125335696,984217.96875,147.0,61.0,3366988290.0,false,true,1721790145000.0,1721815345000.0,3038973.0224609375,false,Auburn,120.15607772669654
false,0.46090002059936525,0.5,false,47.246719524264336,16561820904.0,7.0,GARMIN,-122.20493168570101,2990437.98828125,96200873.0,running,181.0,0.75,2555.9121999999998,161.5,10451.821899414062,false,10468.913269042969,Auburn Running,2.7158659347966397e+18,2994235.107421875,RUNNING,false,8100.0,121.0,subscribers,90.0,19900.0,-122.21931888721883,0.07545135498046876,166.0,9.0,14435.368347167969,-7.047257175010336e+18,47.247390411794186,1721741933000.0,80.0,0.3286999940872193,983083.984375,149.0,61.0,3366988290.0,false,true,1721716733000.0,1721741933000.0,2985789.0014648438,false,Auburn,122.16452074907329
false,0.3891000032424927,0.0,false,47.25766905583441,16561815362.0,7.0,GARMIN,-122.20495733432472,3010346.923828125,96200873.0,running,180.0,0.921875,2560.1022199999998,159.84375,9497.369384765625,false,9457.826232910156,Auburn Running,-2.5358199545477663e+18,3034127.9296875,RUNNING,false,7974.0,121.0,subscribers,90.0,19900.0,-122.20979126170278,0.07098032633463541,169.0,9.0,14633.444213867188,-8.878779481424383e+18,47.24728572182357,1721655629000.0,79.0,0.3276999950408936,986537.98828125,148.0,60.0,3366988290.0,false,true,1721630429000.0,1721655629000.0,3005715.995788574,false,Auburn,123.03027223421495
false,0.3648000001907349,0.5,false,47.24662992171943,16531004863.0,4.0,GARMIN,-122.20495230518281,1586348.9990234375,96200873.0,running,171.0,0.5625,1424.6067999999998,161.125,5605.4107666015625,false,5489.805603027344,Auburn Running,6.612791473855088e+18,1586348.9990234375,RUNNING,false,4240.0,121.0,subscribers,85.0,19900.0,-122.21947118639946,0.07895278930664062,169.0,9.0,14476.527404785156,-8.629103668492728e+18,47.247384460642934,1721569187000.0,80.0,0.31689999103546146,502641.015625,149.0,60.0,3366988290.0,false,true,1721543987000.0,1721569187000.0,1585095.0012207031,false,Auburn,117.99309752488718
false,0.3686000108718872,0.5,false,47.25680018775165,16515493330.0,10.0,GARMIN,-122.20498784445226,4589136.23046875,96200873.0,running,177.0,0.0078125,4525.2216,160.015625,18414.516830444336,false,18317.531967163086,Auburn Running,7.302862873017402e+18,4589136.23046875,RUNNING,false,12126.0,121.0,subscribers,88.0,19734.829711914062,-122.21500312909484,0.07699356079101563,186.0,9.0,3000.0,-5.865270859833247e+18,47.24740072153509,1721489923000.0,80.0,0.32109999656677246,1473404.98046875,163.0,60.0,3366988290.0,false,true,1721464723000.0,1721489923000.0,4587587.966918945,false,Auburn,120.40832021906014
false,0.34800000190734864,0.5,false,47.24648701027036,16492882749.0,4.0,GARMIN,-122.20511449500918,1564281.982421875,96200873.0,running,175.0,0.78125,1399.4666799999998,159.5625,5727.931213378906,false,5911.9781494140625,Auburn Running,2.574058866523326e+18,1564281.982421875,RUNNING,false,4102.0,121.0,subscribers,87.0,19900.0,-122.21977662295103,0.07108428955078126,172.0,9.0,14547.737121582031,-7.678955310879233e+18,47.2472876496613,1721396511000.0,79.0,0.3211999893188477,502383.984375,150.0,60.0,3366988290.0,false,true,1721371311000.0,1721396511000.0,1558132.9956054688,false,Auburn,120.77252569343928
false,0.4189000129699707,0.5,false,47.24660913459957,16482662393.0,7.0,GARMIN,-122.20499832183123,2970216.064453125,96200873.0,running,177.0,0.578125,2853.4036199999996,161.15625,10995.768737792969,false,11001.197814941406,Auburn Running,-6.673439608829492e+18,3002955.078125,RUNNING,false,7842.0,121.0,subscribers,88.0,19900.0,-122.21961317583919,0.07533569335937501,182.0,9.0,14362.590026855469,-6.048282545561833e+18,47.24736434407532,1721317907000.0,80.0,0.3296999931335449,979273.046875,159.0,60.0,3366988290.0,false,true,1721292707000.0,1721317907000.0,2962252.9907226562,false,Auburn,122.75160138403498
false,0.36019999980926515,0.5,false,47.24663193337619,16482659160.0,7.0,GARMIN,-122.20495431683958,3016871.09375,96200873.0,running,177.0,0.7265625,2891.1137999999996,161.453125,9575.794982910156,false,9161.859130859375,Auburn Running,7.455763650400635e+18,3024542.96875,RUNNING,false,8064.0,121.0,subscribers,88.0,19900.0,-122.21955073066056,0.06701812744140626,181.0,9.0,14353.933715820312,-6.920307972727348e+18,47.24741220474243,1721234631000.0,80.0,0.32420001029968265,978120.01953125,158.0,60.0,3366988290.0,false,true,1721209431000.0,1721234631000.0,3014700.9887695312,false,Auburn,120.49041219004857
false,0.3759999990463257,0.5,false,47.24652322009206,16482655657.0,4.0,GARMIN,-122.20488055609167,1565051.025390625,96200873.0,running,185.0,0.0078125,1361.7565,160.015625,5534.928894042969,false,5749.073791503906,Auburn Running,5.505251055466991e+18,1565051.025390625,RUNNING,false,4112.0,121.0,subscribers,92.0,19900.0,-122.2194290254265,0.0697267804827009,165.0,9.0,14524.365234375,-6.203638700208992e+18,47.24725236184895,1721137088000.0,80.0,0.32409999370574955,507260.009765625,147.0,60.0,3366988290.0,false,true,1721111888000.0,1721137088000.0,1561070.9915161133,false,Auburn,121.54000546702169
false,0.3517999887466431,0.5,false,47.24656722508371,16482653853.0,7.0,GARMIN,-122.20499999821186,3009916.9921875,96200873.0,running,175.0,0.3203125,2731.89304,160.640625,10181.817626953125,false,10213.604736328125,Auburn Running,-8.548277165788611e+18,3009916.9921875,RUNNING,false,7976.0,121.0,subscribers,87.0,19900.0,-122.21972113475204,0.07356719970703125,180.0,9.0,14246.144104003906,-4.717098737485097e+18,47.24736384116113,1721056378000.0,80.0,0.32690000534057617,984086.03515625,156.0,60.0,3366988290.0,false,true,1721031178000.0,1721056378000.0,3004686.008453369,false,Auburn,122.11849179713519
false,0.3638999938964844,0.0,false,47.246538223698735,16412323967.0,4.0,GARMIN,-122.20490410923958,1642421.9970703125,96200873.0,running,174.0,0.78125,1374.32656,159.5625,5180.000305175781,false,5367.1234130859375,Auburn Running,-4.0789890906395587e+18,1683711.0595703125,RUNNING,false,4340.0,121.0,subscribers,87.0,19900.0,-122.21953949891031,0.06101430257161459,161.0,9.0,14523.550415039062,-7.075862182134902e+18,47.247262839227915,1720966225000.0,79.0,0.30920000076293946,507833.984375,144.0,60.0,3366988290.0,false,true,1720941025000.0,1720966225000.0,1631476.0131835938,false,Auburn,116.24318820018806
false,0.3405999898910523,0.5,false,47.25674260407686,16412321200.0,10.0,GARMIN,-122.20496462658048,4798464.84375,96200873.0,running,171.0,0.5703125,4273.8204,159.140625,18491.783332824707,false,18089.96753692627,Auburn Running,6.846621130981659e+18,4798464.84375,RUNNING,false,12598.0,121.0,subscribers,85.0,19705.816650390625,-122.2149673383683,0.056365432739257815,180.0,9.0,3007.689094543457,-6.359065655835649e+18,47.24736602045596,1720880178000.0,79.0,0.30350000858306886,1456496.97265625,154.0,60.0,3366988290.0,false,true,1720854978000.0,1720880178000.0,4793711.994171143,false,Auburn,114.45157510813921
false,0.4451000213623047,0.0,false,47.257866030558944,16412314823.0,6.0,GARMIN,-122.20495641231537,2377083.0078125,96200873.0,running,192.0,0.734375,2417.6415399999996,161.46875,8315.325927734375,false,8512.178039550781,Auburn Running,1.6729863638759952e+17,2402892.08984375,RUNNING,false,6464.0,121.0,subscribers,96.0,19900.0,-122.2098951973021,0.0796966552734375,190.0,9.0,16700.0,-7.782308761429485e+18,47.247346825897694,1720791420000.0,80.0,0.3634999990463257,864158.984375,167.0,60.0,3366988290.0,false,true,1720766220000.0,1720791420000.0,2371815.0024414062,false,Auburn,135.09595012659526
false,0.3619999885559082,0.0,false,47.257799645885825,16360279325.0,7.0,GARMIN,-122.2049356251955,2966554.931640625,96200873.0,running,172.0,0.328125,2736.08306,158.65625,9949.324035644531,false,10060.554504394531,Auburn Running,1.971283168898336e+18,2991785.888671875,RUNNING,false,7734.0,121.0,subscribers,86.0,19900.0,-122.20976452343166,0.07421836853027344,176.0,9.0,14514.262390136719,-4.792755720106739e+18,47.247416814789176,1720714804000.0,79.0,0.32999999523162843,978945.99609375,157.0,60.0,3366988290.0,false,true,1720689604000.0,1720714804000.0,2956588.0126953125,false,Auburn,124.80043208587131
false,0.3806999921798706,0.5,false,47.25779352709651,16341854620.0,7.0,GARMIN,-122.20499714836478,3040009.033203125,96200873.0,running,169.0,0.46875,2903.6838599999996,158.9375,10676.1962890625,false,10775.074768066406,Auburn Running,3.3749061582028344e+18,3081268.06640625,RUNNING,false,7974.0,121.0,subscribers,84.0,19900.0,-122.20973677933216,0.06405487060546876,177.0,9.0,14513.236999511719,-8.371212301695785e+18,47.247418239712715,1720623090000.0,79.0,0.3230000019073487,981937.98828125,158.0,60.0,3366988290.0,false,true,1720597890000.0,1720623090000.0,3034199.981689453,false,Auburn,121.94638131639448
false,0.36300001144409183,0.0,false,47.246564123779535,16323296094.0,7.0,GARMIN,-122.20492548309267,3004104.00390625,96200873.0,running,172.0,0.953125,2933.0139999999997,159.90625,10461.109924316406,false,10488.372802734375,Auburn Running,9.088183988599703e+17,3014626.953125,RUNNING,false,7962.0,121.0,subscribers,86.0,19900.0,-122.21966438926756,0.07341853550502232,178.0,9.0,14433.197021484375,-5.28840556715872e+18,47.24728211760521,1720532179000.0,79.0,0.3275000095367432,983900.0,161.0,60.0,3366988290.0,false,true,1720506979000.0,1720532179000.0,2999290.985107422,false,Auburn,122.9152227713194
false,0.3563999891281128,0.5,false,47.257728734984994,16305540188.0,7.0,GARMIN,-122.2049049474299,3043975.09765625,96200873.0,running,171.0,0.875,3079.6647,159.75,10142.95654296875,false,10250.973510742188,Auburn Running,-7.631915424361461e+18,3049743.896484375,RUNNING,false,8030.0,121.0,subscribers,85.0,19900.0,-122.20973409712315,0.07087173461914063,180.0,9.0,14752.330017089844,-7.500807200551008e+18,47.247350346297026,1720446149000.0,79.0,0.32409999370574955,986480.95703125,165.0,60.0,3366988290.0,false,true,1720420949000.0,1720446149000.0,3041887.0239257812,false,Auburn,121.7307219263465
false,0.3470999956130982,0.5,false,47.24656186066568,16289531552.0,4.0,GARMIN,-122.20495783723891,1587984.9853515625,96200873.0,running,171.0,0.296875,1391.08664,158.59375,5196.661376953125,false,5403.001403808594,Auburn Running,-8.448172120045763e+18,1587984.9853515625,RUNNING,false,4210.0,121.0,subscribers,85.0,19900.0,-122.21954327076674,0.06346918741861979,159.0,9.0,14543.122863769531,-7.355976942176781e+18,47.24735093303025,1720359841000.0,79.0,0.31730000972747807,503814.990234375,147.0,60.0,3366988290.0,false,true,1720334641000.0,1720359841000.0,1579339.0045166016,false,Auburn,120.02891795938129
false,0.3210000038146973,0.5,false,47.24921288900077,16277122231.0,2.0,GARMIN,-122.21866535022855,790448.974609375,96200873.0,running,161.0,0.5703125,850.5740599999999,155.140625,,false,8096.407318115234,Auburn Running,-3.998564899465838e+18,797580.0170898438,RUNNING,false,2050.0,121.0,subscribers,80.0,19703.375244140625,-122.21131953410804,0.0460968017578125,181.0,9.0,11549.08676147461,-8.296989052517606e+18,47.261638725176454,1720289817000.0,77.0,0.2930999994277954,231686.0107421875,174.0,60.0,3366988290.0,false,true,1720264617000.0,1720289817000.0,780940.9942626953,false,Auburn,113.34509402672768
false,0.3563999891281128,0.5,false,47.25673992186785,16277120677.0,8.0,GARMIN,-122.20495481975377,3719552.978515625,96200873.0,running,171.0,0.3671875,3720.7377599999995,158.734375,18740.332221984863,false,7027.24552154541,Auburn Running,-4.550428232882962e+18,3719552.978515625,RUNNING,false,9754.0,121.0,subscribers,85.0,19708.892822265625,-122.21498334780335,0.05736064910888672,187.0,9.0,3004.0512084960938,-5.663042688115465e+18,47.247384460642934,1720285884000.0,79.0,0.32320001125335696,1202234.9609375,163.0,60.0,3366988290.0,false,true,1720260684000.0,1720285884000.0,3717762.0239257812,false,Auburn,122.16774983579035
false,0.34240000247955327,0.5,false,47.2579787671566,16260636571.0,7.0,GARMIN,-122.20497594214976,3015237.060546875,96200873.0,running,169.0,0.8359375,2937.2040199999997,159.671875,10338.970947265625,false,10476.469421386719,Auburn Running,-5.954245337409762e+18,3015237.060546875,RUNNING,false,7998.0,121.0,subscribers,84.0,19900.0,-122.20993316732347,0.06912689208984375,178.0,9.0,14666.017150878906,-8.042917708335419e+18,47.2474464867264,1720201754000.0,79.0,0.3253999948501587,981120.99609375,157.0,61.0,3366988290.0,false,true,1720176554000.0,1720201754000.0,3010304.9926757812,false,Auburn,122.28057988361407
false,0.3657999992370606,0.0,false,47.24661307409406,16239942290.0,4.0,GARMIN,-122.20495481975377,1481839.9658203125,96200873.0,running,174.0,0.3515625,1361.7565,162.703125,5050.29296875,false,5227.613830566406,Auburn Running,-4.1334362940817864e+18,1481839.9658203125,RUNNING,false,4008.0,121.0,subscribers,87.0,19900.0,-122.21953388303518,0.06097971598307292,169.0,9.0,14509.855651855469,-6.358322662124823e+18,47.24728982895613,1720100583000.0,81.0,0.3427000045776367,507885.986328125,149.0,62.0,3366988290.0,false,true,1720075383000.0,1720100583000.0,1476320.0073242188,false,Auburn,126.38499411355627
false,0.3825999975204468,0.0,false,47.24648944102228,16235930694.0,7.0,GARMIN,-122.20498407259583,2940816.89453125,96200873.0,running,186.0,0.1875,2518.2020199999997,162.375,10356.851196289062,false,10286.880493164062,Auburn Running,9.063049560881448e+18,2955019.04296875,RUNNING,false,7890.0,121.0,subscribers,93.0,19900.0,-122.21959951333702,0.0825897216796875,171.0,9.0,14499.903869628906,-6.860716517265503e+18,47.2473724745214,1720010476000.0,81.0,0.33510000705718995,985457.03125,148.0,62.0,3366988290.0,false,true,1719985276000.0,1720010476000.0,2939550.006866455,false,Auburn,123.82891908892377
false,0.38629999160766604,0.5,false,47.24651198834181,16207437129.0,7.0,GARMIN,-122.20501324161887,2980560.05859375,96200873.0,running,173.0,0.7421875,2669.04274,161.484375,11696.427917480469,false,11822.703552246094,Auburn Running,-8.372153995441782e+18,2988043.9453125,RUNNING,false,8038.0,121.0,subscribers,86.0,19900.0,-122.21955098211765,0.09002176920572917,176.0,9.0,13938.395690917969,-8.468919600089208e+18,47.24724691361189,1719931722000.0,80.0,0.3322999954223633,990308.0078125,151.0,61.0,3366988290.0,false,true,1719906522000.0,1719931722000.0,2977987.9760742188,false,Auburn,123.46210042158512
false,0.3638999938964844,0.0,false,47.25780073553324,16189431044.0,7.0,GARMIN,-122.20495708286762,2974146.97265625,96200873.0,running,174.0,0.015625,2702.5629,162.03125,9304.794311523438,false,9576.094055175781,Auburn Running,3.161035502977961e+18,2974146.97265625,RUNNING,false,8000.0,121.0,subscribers,87.0,19900.0,-122.20980408601463,0.09204254150390626,171.0,9.0,14841.897583007812,-4.713744008681416e+18,47.24726065993309,1719841395000.0,81.0,0.33059999942779544,983374.0234375,152.0,61.0,3366988290.0,false,true,1719816195000.0,1719841395000.0,2966904.998779297,false,Auburn,122.4546827993405
false,0.37790000438690186,0.0,false,47.24667099304497,16176877059.0,4.0,GARMIN,-122.20478969626129,1534233.0322265625,96200873.0,running,174.0,0.0546875,1437.1768599999998,160.109375,6120.1690673828125,false,6143.196105957031,Auburn Running,-7.740240106943919e+18,1542787.9638671875,RUNNING,false,4110.0,121.0,subscribers,87.0,19900.0,-122.2194295283407,0.072900390625,176.0,9.0,14489.952087402344,-7.688654190353987e+18,47.24745956249535,1719763302000.0,80.0,0.3286999940872193,504281.982421875,153.0,61.0,3366988290.0,false,true,1719738102000.0,1719763302000.0,1533045.0057983398,false,Auburn,123.22052770918373
false,0.39279999732971194,0.5,false,47.25675844587386,16158880141.0,10.0,GARMIN,-122.20497627742589,4721469.23828125,96200873.0,running,179.0,0.625,4298.96052,161.25,18679.619598388672,false,18437.096405029297,Auburn Running,6.577086472197784e+18,4759668.9453125,RUNNING,false,12600.0,121.0,subscribers,89.0,19714.260864257812,-122.2150463797152,0.06842880249023438,183.0,9.0,3000.0,-5.450591646178681e+18,47.24734179675579,1719668583000.0,80.0,0.322000002861023,1520230.95703125,154.0,61.0,3366988290.0,false,true,1719643383000.0,1719668583000.0,4720213.0126953125,false,Auburn,119.84146467216806
false,0.5206999778747559,0.5,false,47.25777835585177,16141658983.0,7.0,GARMIN,-122.2049895208329,2976104.00390625,96200873.0,running,179.0,0.296875,2413.4515199999996,160.59375,10069.132995605469,false,10158.168029785156,Auburn Running,5.512983831819208e+18,3004763.916015625,RUNNING,false,7952.0,121.0,subscribers,89.0,19900.0,-122.20977089367807,0.0905498504638672,171.0,9.0,14658.415222167969,-8.765560972447445e+18,47.247347915545106,1719582124000.0,80.0,0.3305000066757202,983591.015625,148.0,61.0,3366988290.0,false,true,1719556924000.0,1719582124000.0,2969110.996246338,false,Auburn,123.51243326101766
false,0.3657999992370606,0.5,false,47.257765950635076,16126858990.0,7.0,GARMIN,-122.20500293187797,2987885.986328125,96200873.0,running,179.0,0.3984375,3004.2443399999997,160.796875,10585.853576660156,false,10713.444519042969,Auburn Running,8.817608505763973e+18,2987885.986328125,RUNNING,false,8046.0,121.0,subscribers,89.0,19900.0,-122.20990324392915,0.07471527099609375,186.0,9.0,14691.621398925781,-5.702159757926471e+18,47.247283793985844,1719501454000.0,80.0,0.33110001087188723,989345.99609375,163.0,61.0,3366988290.0,false,true,1719476254000.0,1719501454000.0,2981733.0017089844,false,Auburn,123.81738905946685
false,0.38440001010894775,0.0,false,47.24657326005399,16108624366.0,7.0,GARMIN,-122.20496211200953,2985839.111328125,96200873.0,running,172.0,0.703125,2819.8834599999996,159.40625,9502.667236328125,false,9532.737731933594,Auburn Running,5.15967910967668e+18,2997778.076171875,RUNNING,false,7828.0,121.0,subscribers,86.0,19900.0,-122.21960118971765,0.08960952758789063,185.0,9.0,14412.687683105469,-8.463217094395386e+18,47.24733006209135,1719409459000.0,79.0,0.32829999923706055,980274.0234375,158.0,61.0,3366988290.0,false,true,1719384259000.0,1719409459000.0,2980762.004852295,false,Auburn,123.58601870419324
false,0.35269999504089355,0.5,false,47.25788824260235,16092460830.0,7.0,GARMIN,-122.20495431683958,2982895.01953125,96200873.0,running,185.0,0.4375,2736.08306,160.875,9766.981506347656,false,9963.137817382812,Auburn Running,4.4986974720984774e+17,2982895.01953125,RUNNING,false,7926.0,121.0,subscribers,92.0,19900.0,-122.20981682650745,0.07243804931640625,172.0,9.0,14767.529296875,-8.364109976753061e+18,47.247368451207876,1719328195000.0,80.0,0.3288000106811524,980867.96875,152.0,61.0,3366988290.0,false,true,1719302995000.0,1719328195000.0,2982086.0290527344,false,Auburn,122.64548531923096
false,0.38440001010894775,0.0,false,47.24655884318054,16073122112.0,7.0,GARMIN,-122.2049134131521,3033892.08984375,96200873.0,running,178.0,0.421875,2526.5820599999997,160.84375,11005.873107910156,false,10968.684387207031,Auburn Running,6.442052649157084e+18,3033892.08984375,RUNNING,false,8074.0,121.0,subscribers,89.0,19900.0,-122.2195365652442,0.09469528198242189,161.0,9.0,14455.604553222656,-8.907022641851602e+18,47.24733525887132,1719236281000.0,80.0,0.3244999885559082,984550.0,146.0,61.0,3366988290.0,false,true,1719211081000.0,1719236281000.0,3028745.9983825684,false,Auburn,121.07189459775245
false,0.34900000095367434,0.0,false,47.25788849405944,16057400524.0,4.0,GARMIN,-122.20497845672071,1574015.0146484375,96200873.0,running,174.0,0.046875,1340.8064,160.09375,4533.653259277344,false,4212.358093261719,Auburn Running,-8.063933759046202e+18,1574015.0146484375,RUNNING,false,4172.0,121.0,subscribers,87.0,19900.0,-122.2098518628627,0.0863128662109375,159.0,9.0,14628.741455078125,-9.077796584585681e+18,47.2472876496613,1719150618000.0,80.0,0.32139999866485597,505912.01171875,144.0,61.0,3366988290.0,false,true,1719125418000.0,1719150618000.0,1568627.9983520508,false,Auburn,120.49721665510297
false,0.3694999933242798,0.0,false,47.25678786635399,16041448105.0,10.0,GARMIN,-122.20498273149133,4670808.10546875,96200873.0,running,172.0,0.2890625,4257.06032,160.578125,18566.73927307129,false,18255.344009399414,Auburn Running,-5.126340857713377e+18,4728549.8046875,RUNNING,false,12446.0,121.0,subscribers,86.0,19702.740478515625,-122.21500346437097,0.053452148437500006,187.0,9.0,3000.0,-6.818725389547908e+18,47.247295612469316,1719064705000.0,80.0,0.32239999771118166,1505680.95703125,156.0,61.0,3366988290.0,false,true,1719039505000.0,1719064705000.0,4664791.015625,false,Auburn,120.4899366202041
